"path","kind","true_size_bytes","is_lfs_pointer","content_key"
"main-repo-clean/Downloads/data/backtest_results/backtest_results/BhavCopy_NSE_CM_0_0_0_20260625_F_0000.csv",".csv","591727","false","raw:460d7a5894b8d35358effe06a481770f"
"main-repo-clean/Downloads/data/backtest_results/backtest_results/backtest_IN_20260626_1219.xlsx",".xlsx","96814","false","raw:0c59e6d6848f8281544b6d54ffe3f264"
"main-repo-clean/Downloads/data/backtest_results/backtest_results/backtest_IN_20260626_1230.xlsx",".xlsx","84696","false","raw:73ffd24d8376a6723b17870610d6ba9e"
"main-repo-clean/Downloads/data/backtest_results/backtest_results/backtest_IN_20260626_1300.xlsx",".xlsx","2031991","false","raw:8fd0bce0e4b8eeec09fba3239b33f283"
"main-repo-clean/Downloads/data/backtest_results/backtest_results/backtest_US_20260626_1355.xlsx",".xlsx","5624","false","raw:64380d063e52c95bf7106f0f32043766"
"main-repo-clean/Downloads/data/bhavcopy_cache/no_data_dates.json",".json","224","false","raw:ab63bfcbf8b43b37449f91a242c94ff6"
"main-repo-clean/Downloads/data/bhavcopy_cache/nse_holidays.json",".json","316","false","raw:bff9467ab1e6b0da8e9c57b83093e3d5"
"main-repo-clean/Downloads/data/combined_report_results/combined_report_results/combined_IN_20260626_1832.json",".json","2503","false","raw:d2fa5168a85ddded47c5fb9598e33732"
"main-repo-clean/Downloads/data/combined_report_results/combined_report_results/combined_IN_20260626_1842.json",".json","445736","false","raw:2be9bdbc9cb533e4f5ba386670b4d4e3"
"main-repo-clean/Downloads/data/combined_report_results/combined_report_results/combined_IN_20260626_1845.json",".json","445736","false","raw:e5bbc07bf4340f8664e8b21042e5f8d6"
"main-repo-clean/Downloads/data/combined_report_results/combined_report_results/combined_IN_20260626_1847.json",".json","355350","false","raw:b97b27657250e15a2d27af8835ae9c7a"
"main-repo-clean/Downloads/data/combined_report_results/combined_report_results/combined_IN_20260626_1906.json",".json","350864","false","raw:4b1a6efe5a8df87ddba9b7b1d42d254f"
"main-repo-clean/Downloads/data/combined_report_results/combined_report_results/combined_US_20260626_1909.json",".json","571993","false","raw:2d5cc706f94b5c5532a0ddb8da36af4a"
"main-repo-clean/Downloads/data/combined_report_results/combined_report_results/combined_US_20260626_1917.json",".json","591502","false","raw:84ca25d1a9f0bc08bb88e2029259f9c2"
"main-repo-clean/Downloads/data/dl_strategy_results/dl_strategy_results/dl_strategy_IN_20260626_1741.xlsx",".xlsx","10496","false","raw:9e6eae538d58badd4f8f13c59443182b"
"main-repo-clean/Downloads/data/dl_strategy_results/dl_strategy_results/dl_strategy_IN_20260626_1756.xlsx",".xlsx","10497","false","raw:aa4282bc087bdd67070bc2dc103b8b4b"
"main-repo-clean/Downloads/data/dl_strategy_results/dl_strategy_results/dl_strategy_IN_20260626_1818.xlsx",".xlsx","130796","false","raw:394bbe7e48beced346620900ea249b66"
"main-repo-clean/Downloads/data/dl_strategy_results/dl_strategy_results/dl_strategy_US_20260626_1742.xlsx",".xlsx","43453","false","raw:d7538eb0d68d84ec1f40536127c2d87c"
"main-repo-clean/Downloads/data/dl_strategy_results/dl_strategy_results/dl_strategy_US_20260626_1802.xlsx",".xlsx","356483","false","raw:b2f08717b9aca4a15018c54638cf4b57"
"main-repo-clean/Downloads/data/european_scan/european_scan/european_market_scan_20260612_1407.xlsx",".xlsx","11002","false","raw:86a44ce215cab3767672fb7d80f9f97d"
"main-repo-clean/Downloads/data/european_scan/european_scan/european_market_scan_20260612_1408.xlsx",".xlsx","21104","false","raw:08b706f562f82e0fb3c74360faab4c3e"
"main-repo-clean/Downloads/data/european_scan/european_scan/european_market_scan_20260612_1409.xlsx",".xlsx","21368","false","raw:dbbfb9e0cc56762e785d073cc34c906b"
"main-repo-clean/Downloads/data/european_scan/european_scan/european_market_scan_20260612_1537.xlsx",".xlsx","20840","false","raw:932e884cb245b8219d5caaac67c6fc7f"
"main-repo-clean/Downloads/data/european_scan/european_scan/european_market_scan_20260612_1538.xlsx",".xlsx","21853","false","raw:794646a03a91cee1e1cef90f0c75e644"
"main-repo-clean/Downloads/data/indian_full_scan/indian_full_scan/.symbols_cache.json",".json","57278","false","raw:5a429e56ca97209917c12993de3c9cf8"
"main-repo-clean/Downloads/data/indian_full_scan/indian_full_scan/BhavCopy_BSE_CM_0_0_0_20260610_F_0000.CSV",".csv","827082","false","raw:1db53ed6cceb146f9a168314965ab1c6"
"main-repo-clean/Downloads/data/indian_full_scan/indian_full_scan/BhavCopy_BSE_CM_0_0_0_20260611_F_0000.CSV",".csv","830710","false","raw:a9a9a74b16a8d1e8838b00b233f44655"
"main-repo-clean/Downloads/data/indian_full_scan/indian_full_scan/BhavCopy_BSE_CM_0_0_0_20260612_F_0000.CSV",".csv","12565","false","raw:2168ee42d4d5313db8d5c45ad7f85e8a"
"main-repo-clean/Downloads/data/indian_full_scan/indian_full_scan/BhavCopy_NSE_CM_0_0_0_20260608_F_0000.csv",".csv","588576","false","raw:7c2c71dd07f43af70024b3b02d86ee63"
"main-repo-clean/Downloads/data/indian_full_scan/indian_full_scan/BhavCopy_NSE_CM_0_0_0_20260609_F_0000.csv",".csv","586501","false","raw:3e0b0ea370dbd93f7b2187c2451b2a0f"
"main-repo-clean/Downloads/data/indian_full_scan/indian_full_scan/BhavCopy_NSE_CM_0_0_0_20260610_F_0000.csv",".csv","582833","false","raw:7c18baaab1c12cd5a158f084d0393ee3"
"main-repo-clean/Downloads/data/indian_full_scan/indian_full_scan/BhavCopy_NSE_CM_0_0_0_20260611_F_0000.csv",".csv","580507","false","raw:2567c9f35c03ef944f8c6746b436ba1e"
"main-repo-clean/Downloads/data/indian_full_scan/indian_full_scan/indian_full_scan_20260612_1120.xlsx",".xlsx","6077","false","raw:1df85adef4f9873c2d542cb777f91313"
"main-repo-clean/Downloads/data/indian_full_scan/indian_full_scan/indian_full_scan_20260612_1135.xlsx",".xlsx","349660","false","raw:28258e5baeae93663ef38bb8c2da485f"
"main-repo-clean/Downloads/data/indian_full_scan/indian_full_scan/indian_full_scan_20260612_1156.xlsx",".xlsx","389509","false","raw:f996d1bb01e6cf1c2b01d9c1c6393e90"
"main-repo-clean/Downloads/data/indian_full_scan/indian_full_scan/indian_full_scan_20260622_0836.xlsx",".xlsx","118566","false","raw:58146f56957ec9aa19f47e303e10d488"
"main-repo-clean/Downloads/data/indian_full_scan/indian_full_scan/indian_full_scan_20260623_0838.xlsx",".xlsx","461325","false","raw:c3dc767518b221f0188e70bbc110e4a9"
"main-repo-clean/Downloads/data/indian_full_scan/indian_full_scan/indian_full_scan_20260623_0840.xlsx",".xlsx","346814","false","raw:c30a0341ecbd2dabfde0c2a0f5c328d1"
"main-repo-clean/Downloads/data/indian_full_scan/indian_full_scan/indian_full_scan_20260624_0837.xlsx",".xlsx","122278","false","raw:f63602116818d346c54652415f8937fe"
"main-repo-clean/Downloads/data/indian_full_scan/indian_full_scan/indian_full_scan_20260625_0836.xlsx",".xlsx","120929","false","raw:36362333d189b312e25ef3a21d16b2c4"
"main-repo-clean/Downloads/data/indian_full_scan/indian_full_scan/indian_full_scan_20260626_0907.xlsx",".xlsx","438078","false","raw:c16e0e755b74f4a24d635f23e3383a9a"
"main-repo-clean/Downloads/data/indian_full_scan/indian_full_scan/indian_full_scan_20260626_0943.xlsx",".xlsx","453334","false","raw:b6c444513e6224a411417c6d2fc528d9"
"main-repo-clean/Downloads/data/intraday_results/intraday_results/intraday_20260626.xlsx",".xlsx","7245","false","raw:2ee011066bcee5b593263581804ff79e"
"main-repo-clean/Downloads/data/intraday_results/intraday_results/intraday_20260626_15m.json",".json","6438","false","raw:e67622ad950d18f789d13e54d18f8e3a"
"main-repo-clean/Downloads/data/ipo_results/ipo_results/ipo_tracker_20260626_1435.xlsx",".xlsx","69001","false","raw:07d492ad3c102175ea7f206101ae8f02"
"main-repo-clean/Downloads/data/japan_scan/japan_scan/.symbols_cache.json",".json","479219","false","raw:213abe124eda7b65cdbf366c8b8cf77b"
"main-repo-clean/Downloads/data/japan_scan/japan_scan/japan_market_scan_20260613_1507.xlsx",".xlsx","14720","false","raw:7a688c2ac8f5b4f05d1354efaf3c136d"
"main-repo-clean/Downloads/data/japan_scan/japan_scan/japan_market_scan_20260613_1517.xlsx",".xlsx","452222","false","raw:2fdd7149427ae413f0dbd071e483ee41"
"main-repo-clean/Downloads/data/korea_scan/korea_scan/.symbols_cache.json",".json","453408","false","raw:1168c5e46abe0335019c63085d8a0e27"
"main-repo-clean/Downloads/data/korea_scan/korea_scan/korea_market_scan_20260613_1513.xlsx",".xlsx","11563","false","raw:4ad06145f58e04f02e5d309f4e5b23e2"
"main-repo-clean/Downloads/data/korea_scan/korea_scan/korea_market_scan_20260613_1547.xlsx",".xlsx","312428","false","raw:7f1f40578a3d8b43f91a10a0b2ab8d24"
"main-repo-clean/Downloads/data/pattern_results/pattern_results/patterns_ALL_20260626_1733.xlsx",".xlsx","2064762","false","raw:41cef7aa1d008fc7ef9d0780243ba5e9"
"main-repo-clean/Downloads/data/pattern_results/pattern_results/patterns_ALL_20260626_1736.xlsx",".xlsx","2050008","false","raw:22421034b485ba8fec5887b8f7ef9417"
"main-repo-clean/Downloads/data/pattern_results/pattern_results/patterns_IN_20260626_1732.xlsx",".xlsx","46864","false","raw:fec8a8fc181f8134ed268d85f734bb95"
"main-repo-clean/Downloads/data/portfolio_results/portfolio_results/portfolio_IN_20260626_2223.xlsx",".xlsx","9383","false","raw:f5f10cebe21ac6e9f45a38947414638c"
"main-repo-clean/Downloads/data/portfolio_results/portfolio_results/portfolio_IN_20260626_2224.xlsx",".xlsx","9776","false","raw:3f531461837d4f4f862a62c63140948c"
"main-repo-clean/Downloads/data/portfolio_results/portfolio_results/portfolio_IN_20260626_2226.xlsx",".xlsx","9775","false","raw:27ad3f127b1dbb2fc1a4496e3944851d"
"main-repo-clean/Downloads/data/portfolio_results/portfolio_results/portfolio_IN_20260626_2227.xlsx",".xlsx","13050","false","raw:f26aff401a29e6fde648247a5f628016"
"main-repo-clean/Downloads/data/portfolio_results/portfolio_results/portfolio_IN_20260626_2233.xlsx",".xlsx","12778","false","raw:6e55760d4bbd4fcc36909f69405f1e0a"
"main-repo-clean/Downloads/data/portfolio_results/portfolio_results/portfolio_IN_20260626_2234.xlsx",".xlsx","13569","false","raw:98c85465aad23bceb1b81f0c417b03b4"
"main-repo-clean/Downloads/data/sector_results/sector_results/sector_analysis_IN_20260626_1752.xlsx",".xlsx","8791","false","raw:1d8342b1326045c43f74267f70d12bdc"
"main-repo-clean/Downloads/data/sector_results/sector_results/sector_analysis_IN_20260626_1827.xlsx",".xlsx","9958","false","raw:3f9f32a9b02e9c19d030151e4c79a7ae"
"main-repo-clean/Downloads/data/sector_results/sector_results/sector_analysis_US_20260626_1751.xlsx",".xlsx","9459","false","raw:8baecf5c17fc8302633b6a7c5680b9c3"
"main-repo-clean/Downloads/data/sentiment_link_results/sentiment_link_results/sentiment_link_IN_20260626_1819.xlsx",".xlsx","3544903","false","raw:d2de717b08eaca21306bc846339375f3"
"main-repo-clean/Downloads/data/sentiment_link_results/sentiment_link_results/sentiment_link_US_20260626_1815.xlsx",".xlsx","1811740","false","raw:5990d4a5ca78dabff74ec42814473508"
"main-repo-clean/Downloads/data/sentiment_link_results/sentiment_link_results/sentiment_link_US_20260626_1817.xlsx",".xlsx","1811590","false","raw:a8ad2b4247a9fdf081620a27ed277a27"
"main-repo-clean/Downloads/data/sentiment_results/sentiment_results/sentiment_IN_20260626_1823.json",".json","2686","false","raw:91b25e2822b55ef33437c4fe1d019195"
"main-repo-clean/Downloads/data/sg_stock_data/sg_stock_data/sg_stock_report_20260602_144550.xlsx",".xlsx","25809","false","raw:8283d2d16b17edaf5fb321d8f503fbda"
"main-repo-clean/Downloads/data/sg_stock_data/sg_stock_data/sg_stock_report_20260602_151625.xlsx",".xlsx","207543","false","raw:e2493535dde9385151dc5d8801e840c3"
"main-repo-clean/Downloads/data/us_full_scan/us_full_scan/.symbols_cache.json",".json","60610","false","raw:55a9b6603d25f88417bc940d96f5c3ef"
"main-repo-clean/Downloads/data/us_full_scan/us_full_scan/us_full_scan_20260612_1134.xlsx",".xlsx","6076","false","raw:8b8d024d9714761db597f984a1b95fdf"
"main-repo-clean/Downloads/data/us_full_scan/us_full_scan/us_full_scan_20260612_1208.xlsx",".xlsx","505991","false","raw:97a16db9fbd297aa4e9331dd11b9f5a8"
"main-repo-clean/Downloads/data/us_full_scan/us_full_scan/us_full_scan_20260622_0842.xlsx",".xlsx","457144","false","raw:0641c40b5cf5d420e261eb8f1bd3b0a0"
"main-repo-clean/Downloads/data/us_full_scan/us_full_scan/us_full_scan_20260624_0848.xlsx",".xlsx","432061","false","raw:3ffcb8bd86527a3d05ff6655a6419dcf"
"main-repo-clean/Downloads/data/us_full_scan/us_full_scan/us_full_scan_20260625_0845.xlsx",".xlsx","453317","false","raw:a31a77fa10bc70a277b2f425bd1e6a3e"
"main-repo-clean/Downloads/data/us_full_scan/us_full_scan/us_full_scan_20260626_0953.xlsx",".xlsx","428429","false","raw:962a309fcecbbd680671f5ae943636c4"
"main-repo-clean/Downloads/data/us_full_scan/us_full_scan/us_full_scan_20260626_1437.xlsx",".xlsx","1854877","false","raw:5fdbe18a0956f404a0701e95871cfbfb"
"main-repo-clean/Downloads/data/us_screener_output/us_screener_output/screener.db",".db","1576960","false","raw:5d1b544bde30543188b39dea70b094f1"
"main-repo-clean/Downloads/data/us_screener_output/us_screener_output/stock_universe.csv",".csv","363932","false","raw:da0cec7e327a4cdfbdc58c8bed9c4632"
"main-repo-clean/Downloads/data/wf_backtest/wf_backtest/BhavCopy_NSE_CM_0_0_0_20260625_F_0000.csv",".csv","591727","false","raw:460d7a5894b8d35358effe06a481770f"
"main-repo-clean/Downloads/data/wf_backtest/wf_backtest/walk_forward_20260626_1302.xlsx",".xlsx","9128","false","raw:f48180939968f3ac86a1002e0f21167d"
"main-repo-clean/Downloads/data/wf_backtest/wf_backtest/walk_forward_20260626_1305.xlsx",".xlsx","955451","false","raw:c25b01e011eef566988916e945536656"
"main-repo-clean/SCREENER_UNIVERSAL_STANDARDS.csv",".csv","1779","false","raw:93e68f8d939df793fe169d213994bb24"
"main-repo-clean/data/all_stocks_combined.csv",".csv","278","false","raw:20c40c7ed4482139b6d651560d6c0381"
"main-repo-clean/data/bse_stocks_fundamental.csv",".csv","278","false","raw:de6d6cb386468e28316219c3bb82c51f"
"main-repo-clean/data/europe_all_list.csv",".csv","49414","false","raw:70d36f94cdea36e1501982b03b096add"
"main-repo-clean/data/europe_extended_list.csv",".csv","13254","false","raw:65e8ec08bf8607bfc0fb316d77f46e2e"
"main-repo-clean/data/frankfurt_list.csv",".csv","4710","false","raw:1f84be016097f6fe9b6df0737cca5c38"
"main-repo-clean/data/london_list.csv",".csv","16582","false","raw:b01288da66d200ff782da0470a58c968"
"main-repo-clean/data/nse_stocks_fundamental.csv",".csv","278","false","raw:20c40c7ed4482139b6d651560d6c0381"
"main-repo-clean/data/samples/european_sample.csv",".csv","1416","false","raw:73ba57e80b7a9e873eacccfb0c97686c"
"main-repo-clean/data/samples/nse_largecap_sample.csv",".csv","3565","false","raw:03e02e3c9d85fa9c1ab74114fe916922"
"main-repo-clean/data/samples/nse_midcap_sample.csv",".csv","2711","false","raw:1a7386cb2e8602fc5dcdda7cfa84bc51"
"main-repo-clean/frontend/package.json",".json","438","false","raw:810f5294b098cb3f2d057ab64a9de25c"
"main-repo-clean/german_quality_report.csv",".csv","392","false","raw:1750337d77ec3c5b29fda89d9c260507"
"main-repo-clean/global_expansion_screener_framework/india_stocks_15y.db",".db","2584576","false","raw:648cbd2c80caae210295027aab79fcd0"
"main-repo-clean/global_expansion_screener_framework/india_stocks_15y.db.gz",".db.gz","986091","false","raw:66e9e6bf05ccf23a5482ea6df3679f1e"
"main-repo-clean/global_expansion_screener_framework/india_stocks_15y_full.db",".db","5136384","false","raw:8853257c442d58b35d05a95c4c10e8f1"
"main-repo-clean/global_expansion_screener_framework/india_stocks_2011_2015.db",".db","7892992","false","raw:9da0241f10c6a10ec8c7213165df97d4"
"main-repo-clean/global_expansion_screener_framework/india_stocks_2011_2015.db.gz",".db.gz","2599239","false","raw:8b5b6d1b9bc857d48c1786881f278c6e"
"main-repo-clean/global_expansion_screener_framework/india_stocks_2016_2020.db",".db","8445952","false","raw:3fa286e30d817298f2dec2a13f1eb260"
"main-repo-clean/global_expansion_screener_framework/india_stocks_2016_2020.db.gz",".db.gz","2790872","false","raw:636e7194049a8180cf61b7571c556cdb"
"main-repo-clean/global_expansion_screener_framework/india_stocks_2021_2026.db",".db","10067968","false","raw:a6dae070b8e452df58f2df0dcbd30a44"
"main-repo-clean/global_expansion_screener_framework/india_stocks_2021_2026.db.gz",".db.gz","3231833","false","raw:3c81a15f6dd5c2e3e7ce9fae0c3c669f"
"main-repo-clean/nse_screener_reference/cache_meta/cache_index.json",".json","3438","false","raw:43c9bd95f403e6aa4ac3162a6f6c51f7"
"main-repo-clean/nse_screener_reference/ohlc_cache/AXISBANK.NS.parquet",".parquet","67414","false","raw:434ec222ea284179fc79198089e37750"
"main-repo-clean/nse_screener_reference/ohlc_cache/BAJFINANCE.NS.parquet",".parquet","67403","false","raw:cd0efc3d4e4e977f5d81312637b44312"
"main-repo-clean/nse_screener_reference/ohlc_cache/BHARTIARTL.NS.parquet",".parquet","67487","false","raw:72b9ce3614fafd650e7b9e2cf74caea0"
"main-repo-clean/nse_screener_reference/ohlc_cache/HDFCBANK.NS.parquet",".parquet","68351","false","raw:beec1ec96593d95f131609c5bd9e37ca"
"main-repo-clean/nse_screener_reference/ohlc_cache/ICICIBANK.NS.parquet",".parquet","67534","false","raw:42801d347df9055a6032b696bd12557a"
"main-repo-clean/nse_screener_reference/ohlc_cache/INFY.NS.parquet",".parquet","68005","false","raw:7129f1bb328e1b65ddd4c1025d42facf"
"main-repo-clean/nse_screener_reference/ohlc_cache/KOTAKBANK.NS.parquet",".parquet","67415","false","raw:098827866d5582b919301c5f12d7632b"
"main-repo-clean/nse_screener_reference/ohlc_cache/LT.NS.parquet",".parquet","67767","false","raw:4a59823c656cb905c0041513eac25461"
"main-repo-clean/nse_screener_reference/ohlc_cache/MARUTI.NS.parquet",".parquet","67025","false","raw:6691dfcc6dd5edd4b20f90ebc256783e"
"main-repo-clean/nse_screener_reference/ohlc_cache/NESTLEIND.NS.parquet",".parquet","67509","false","raw:164eaea2e08a9ed21c3dd187758e5f05"
"main-repo-clean/nse_screener_reference/ohlc_cache/RELIANCE.NS.parquet",".parquet","68051","false","raw:243bfbc4c3674c82e76ab7fd1514f98a"
"main-repo-clean/nse_screener_reference/ohlc_cache/SUNPHARMA.NS.parquet",".parquet","67607","false","raw:f2414b60ad8277cd479dffdec54ba1ef"
"main-repo-clean/nse_screener_reference/ohlc_cache/TCS.NS.parquet",".parquet","67781","false","raw:bb8bc347a94046d32c8893b5efc374c8"
"main-repo-clean/nse_screener_reference/ohlc_cache/TITAN.NS.parquet",".parquet","67386","false","raw:f0d75dd3a1ce2f5dc5ccf832f27c2e88"
"main-repo-clean/nse_screener_reference/ohlc_cache/WIPRO.NS.parquet",".parquet","67908","false","raw:721c76ab9e16cb723fa60235c7806398"
"main-repo-clean/nse_screener_reference/portfolio_IN_latest.xlsx",".xlsx","13569","false","raw:98c85465aad23bceb1b81f0c417b03b4"
"main-repo-clean/nse_screener_reference/scan_results/backtest_1yr_full_NSE_latest.xlsx",".xlsx","2031991","false","raw:8fd0bce0e4b8eeec09fba3239b33f283"
"main-repo-clean/nse_screener_reference/scan_results/indian_full_scan_latest.xlsx",".xlsx","441647","false","raw:fd5ebb7a2774a8ab5bbe2df41f6a5034"
"main-repo-clean/nse_screener_reference/scan_results/us_full_scan_latest.xlsx",".xlsx","1854877","false","raw:5fdbe18a0956f404a0701e95871cfbfb"
"main-repo-clean/nse_screener_reference/scan_results/walkforward_3y5y10y_latest.xlsx",".xlsx","955451","false","raw:c25b01e011eef566988916e945536656"
"main-repo-clean/nse_screener_reference/symbol_master.parquet",".parquet","525484","false","raw:54cdd1d4a9a4a19b16f8e9267148d6ae"
"main-repo-clean/portfolio_b_deployment/position_sizing_framework.csv",".csv","167","false","raw:b86746a52730665968a105c39da76c50"
"main-repo-clean/portfolio_b_deployment/watchlist_fair_tier.csv",".csv","23590","false","raw:131bff91f34060b13e2158b46b289596"
"main-repo-clean/portfolio_b_deployment/watchlist_master.csv",".csv","491798","false","raw:bd7131c44dd37e1a6c2a886e426d0ac6"
"main-repo-clean/portfolio_b_deployment/watchlist_strong_tier.csv",".csv","397760","false","raw:4d62b10d96e71a4a917cdd827aad9001"
"main-repo-clean/reports/benchmark_results.csv",".csv","1458","false","raw:2d2168338941a1459a2d5579f3c5c639"
"main-repo-clean/stock-screener/gap_analysis/regime_stability_analysis.json",".json","9113","false","raw:6d3e92a6e47920b2a76f8464967f7a37"
"main-repo-clean/stock-screener/gap_analysis/risk_metrics_analysis.json",".json","3258","false","raw:9a1951da12f3397918b4b9a41761fb94"
"main-repo-clean/stock-screener/gap_analysis/survivorship_bias_analysis.json",".json","1864","false","raw:22b9161e6baa5b9025217af702e06ca7"
"main-repo-clean/stock-screener/gap_analysis/transaction_cost_analysis.json",".json","2394","false","raw:58c27e5d41f9efa6f4a108bb2fb28997"
"main-repo-clean/stock-screener/german_market_data/consolidated_german_stocks.csv",".csv","883","false","raw:efb368b78abcd8c8600186ef5b37bce9"
"main-repo-clean/stock-screener/phase2_results/final/PHASE2_GO_NO_GO_DECISION.json",".json","1778","false","raw:e439ee0bd701354eaebd861f71993baf"
"main-repo-clean/stock-screener/phase2_results/final/phase2_final_results.json",".json","1078","false","raw:731ea3245e42f20826e2d965e1d523f4"
"main-repo-clean/stock-screener/phase2_results/monitoring_config.json",".json","270","false","raw:cf75f0eed2ab51128b83dc8780af6d83"
"main-repo-clean/stock-screener/phase2_results/phase2_execution_status.json",".json","623","false","raw:bdc0039f283be20654a0079c90717779"
"main-repo-clean/stock-screener/phase2_results/week1/week1_consolidated_results.json",".json","4540","false","raw:1c2bc97f107214986ad5860d1e70c05c"
"main-repo-clean/stock-screener/phase2_results/week2/week2_consolidated_results.json",".json","6754","false","raw:23ee6318fc64a7724b0e84269409671a"
"main-repo-clean/stock-screener/phase2_results/week3/week3_consolidated_results.json",".json","7653","false","raw:55fd99b3a01c5f98f3650efa57d685e5"
"main-repo-clean/stock-screener/sample_portfolio.csv",".csv","792","false","raw:55242b1b320a8001dd1b796bbee2eb1f"
