market,strategy,regime,spread_pct,spread_t,book_ret_pct,book_t,index_ret_pct,excess_pct,n_weeks
JP,breakout,bull,0.4283416762720994,3.2305420575545813,0.4726197024663952,2.810350493555835,0.34863428354216597,0.12398541892422923,382
JP,breakout,bear,-0.5743724942160013,-1.6518568863568777,0.5754365764618312,1.3277176626111802,0.9973774748125209,-0.42194089835068965,113
KR,trend,bull,0.5260100313030145,3.197082263075805,0.1470412124462527,0.27819861556039677,-0.1214465094733041,0.2684877219195568,235
KR,trend,bear,-0.938126665176611,-4.075287385696056,-0.7571932345536299,-2.1194819648333465,0.008050147357818078,-0.7652433819114479,282
KR,revert,bull,-0.1673044770818552,-1.7589019115093594,-0.2441064680505734,-0.9131946195401924,-0.1214465094733041,-0.1226599585772693,235
KR,revert,bear,0.500002059229329,1.8750442695972422,0.2370351684179957,0.19898294818647516,0.08201521711159329,0.15501995130640245,283
KR,mom126,bull,0.36716774797109303,1.1717913374951627,0.045980862263529196,-0.19193862234637912,-0.04214267359987219,0.08812353586340138,227
KR,mom126,bear,-0.5221733678345939,-2.450487959091632,-0.20951545269422087,-0.260596832051401,0.07615336118866152,-0.2856688138828824,272
KR,mom_st,bull,0.3935343522816816,2.126232608907017,-0.0040612282485233235,-0.1261247809605933,-0.1214465094733041,0.11738528122478076,235
KR,mom_st,bear,-0.6266089440235546,-3.003440509935804,-0.32500558564913967,-0.735275733007932,0.08343857558226866,-0.40844416123140836,284
KR,golden_cross,bull,0.4033033136407977,1.8034602341947388,0.025281534017898757,-0.17396130154544379,-0.1214465094733041,0.14672804349120286,235
KR,golden_cross,bear,-0.32847545264305394,-2.0172738023689014,-0.16935214274144966,-0.1970040505396669,0.08343857558226866,-0.2527907183237183,284
KR,breakout,bull,0.9954224230283094,4.218092073499348,0.6162028245144453,1.3056480589749417,-0.04214267359987219,0.6583454981143175,227
KR,breakout,bear,-0.35605187929985854,-1.0116819034294409,-0.40913572335549797,-0.6900264135559597,-0.08195958884044491,-0.327176134515053,257
EU,trend,bull,0.05524048666293982,1.648289240411816,0.2446175812684134,1.5388231016939649,0.22039560959014987,0.02422197167826355,420
EU,trend,bear,-0.5591911393611213,-1.10379481449414,0.768274223401568,2.452273925826391,1.159584140513183,-0.39130991711161495,93
EU,revert,bull,0.04386698600014256,-0.6250383973953579,0.23125123668106842,0.7253296339565415,0.22039560959014987,0.010855627090918581,420
EU,revert,bear,0.6432275457731612,2.0124149798415587,1.420955735281743,1.8784578717995277,1.1180461903413514,0.3029095449403914,99
EU,mom126,bull,0.33615514036538663,3.3151520343144583,0.3352755416167452,1.7836146817604317,0.19066907068592537,0.14460647093081988,400
EU,mom126,bear,-0.26342417524106754,-1.1147435548262739,1.032141012737337,1.7512304533711718,1.1180461903413514,-0.08590517760401467,99
EU,mom_st,bull,-0.0660361523296295,0.258937258568896,0.18642122323866234,1.1542517682972138,0.22039560959014987,-0.03397438635148753,420
EU,mom_st,bear,-0.8320288081665963,-2.834668134038748,0.6855851529840569,1.2955551896252773,1.1180461903413514,-0.43246103735729463,99
EU,golden_cross,bull,0.37300345166157667,4.266863188629547,0.3466033633910821,2.1109270026154654,0.22039560959014987,0.12620775380093227,420
EU,golden_cross,bear,-0.05884909718649956,-0.6130376071262575,1.0425317839885504,1.7490705281463308,1.1180461903413514,-0.07551440635280102,99
EU,breakout,bull,0.4603791595843224,3.543943606448254,0.33934226892312624,2.2329406738580917,0.19066907068592537,0.14867319823720088,400
EU,breakout,bear,-0.4312639204791991,-0.5925190335471185,0.8340480999847786,3.0717845214884894,1.159584140513183,-0.32553604052840446,93
