market,h,ret,excess,rsi_evict
KR,21,11.550888529886905,13.318207621162603,40.7
KR,63,-25.444264943457185,6.312956967760819,40.7
KR,21,5.391309592068816,7.210861221775266,40.3
KR,63,3.826089005255384,18.442081523273657,40.3
KR,21,78.80794701986756,76.25507706120068,40.2
KR,63,23.399558498896255,54.18605276471643,40.2
KR,21,2.830189542804007,6.526126365074347,39.8
KR,63,-1.8867902546806925,8.45211351505626,39.8
KR,21,-8.874799016265221,-7.616708923521964,45.7
KR,63,16.21764532100467,19.910844442079103,45.7
KR,21,19.999999999999996,20.180981373236573,45.3
KR,63,12.88775384383889,21.98368106678338,45.3
KR,21,-18.266978922716625,-5.74152292241331,45.7
KR,63,-38.220140515222475,-2.466650005680698,45.7
KR,21,-12.568306010928964,0.5427985522542862,31.9
KR,63,-27.759562841530048,-9.757400731056762,31.9
KR,21,-6.813999870257426,-4.386310347915634,52.2
KR,63,-8.103131205281489,7.782938378003244,52.2
KR,21,1.8242122719734688,2.7889667184170186,43.9
KR,63,1.8242122719734688,13.578272566747241,43.9
KR,21,-8.649468892261003,0.9821142679373285,48.6
KR,63,16.388467374810322,36.117777507942975,48.6
KR,21,20.389805097451273,35.71873868371553,46.3
KR,63,13.64317841079461,41.80054696520219,46.3
KR,21,-10.016156938936316,-8.758066846193058,39.3
KR,63,5.169625466621652,8.862824587696084,39.3
KR,21,-12.207352477410504,-2.1940753005933225,43.9
KR,63,-9.468520933748925,4.417208300127163,43.9
KR,21,-25.28548123980424,-6.624210794740094,48.0
KR,63,-22.838499184339312,12.50561414280181,48.0
KR,21,-4.704102347334372,3.180386630992338,39.6
KR,63,-11.38087586971066,7.509111556446857,39.6
KR,21,5.532787840149633,12.628222125915446,37.9
KR,63,-5.942624302098521,10.92043671632076,37.9
KR,21,15.525115806251488,20.92920428906443,40.7
KR,63,-17.249533045330466,-8.662656222101326,40.7
KR,21,-5.655837060129776,2.2538771620056908,46.8
KR,63,9.626953830025343,18.427214930299108,46.8
KR,21,14.4880174291939,16.255336520469598,41.2
KR,63,8.169934640522868,39.92715655174087,41.2
KR,21,-4.334362674418834,0.6401336718276252,40.6
KR,63,0.3095903845143466,19.61957217716579,40.6
KR,21,7.743974766252926,10.868785017679972,50.9
KR,63,0.4576902807826633,12.03799959583769,50.9
KR,21,13.364055565311839,12.079683122199558,37.0
KR,63,15.1146518286418,23.2974630314705,37.0
KR,21,-7.675906183368875,7.092486842567691,48.3
KR,63,-38.50746268656716,-3.2539450135270016,48.3
KR,21,10.078376473687412,9.247435779494428,46.0
KR,63,16.01343653539058,19.231528678933785,46.0
KR,21,-1.1065020103736112,2.3948816796744765,32.3
KR,63,-8.298759263776967,8.931270757720698,32.3
KR,21,-7.193226937090758,-4.1578632995482145,42.1
KR,63,-10.719324929456576,-1.143858649657492,42.1
KR,21,15.323645970937916,17.090965062213613,45.8
KR,63,-29.194187582562748,2.563034328655256,45.8
KR,21,-6.847882610815592,-1.8014465931080021,35.2
KR,63,31.207523874700005,43.26931836072694,35.2
KR,21,27.08333039870825,26.8063661755735,41.6
KR,63,84.89583130498953,89.22735330868457,41.6
KR,21,27.41702836940476,30.77281316908145,40.9
KR,63,62.305137999147966,94.49183602220268,40.9
KR,21,23.786407253226272,25.949028017195577,44.9
KR,63,45.38835285402924,51.881683000722234,44.9
KR,21,7.785888077858871,13.032619494636577,42.0
KR,63,-14.78102189781022,-3.707758604839084,42.0
KR,21,0.4126547455295837,3.3109623379381503,40.9
KR,63,14.1678129298487,25.34160105218173,40.9
KR,21,15.608180839612483,19.124556777911096,36.5
KR,63,-6.458557588805169,3.795851392613381,36.5
KR,21,-23.905109489051092,-19.09949525835443,49.6
KR,63,-13.777372262773724,-0.1557469789417283,49.6
KR,21,27.348643006263053,26.06427056315077,33.6
KR,63,31.941544885177443,40.12435608800614,33.6
KR,21,-18.388791593695274,-3.6203985677587074,51.8
KR,63,-35.464098073555164,-0.21058040051500626,51.8
KR,21,-2.0926630260187484,3.6820746672705957,32.5
KR,63,-12.406571866260297,-2.0364428032248583,32.5
KR,21,-3.935856786966785,-4.8939596829887915,41.8
KR,63,-20.116619728690466,-14.420402508442177,41.8
KR,21,-0.3184735140750239,1.5535686364288481,46.2
KR,63,19.904455414593937,29.69067297027629,46.2
KR,21,30.165914851323006,35.2302877606285,44.2
KR,63,6.938159336901628,18.472704128060833,44.2
KR,21,0.46641302618941616,2.4020551877661833,49.0
KR,63,25.044577120868805,40.701075688425874,49.0
KR,21,16.56565656565656,21.763663501300012,42.0
KR,63,-6.161616161616157,25.328660708965963,42.0
KR,21,-1.8702767265708409,-0.050725096864390196,37.7
KR,63,-12.057470979921337,2.558521538096935,37.7
KR,21,12.6033051062318,18.334560520200405,45.2
KR,63,72.30846816988938,83.81731397236865,45.2
KR,21,27.16535722336484,28.93267631464054,38.8
KR,63,-12.276385201752271,19.480836709465734,38.8
KR,21,12.915162236692668,18.131364557961994,35.5
KR,63,41.519773203240874,50.86992532967661,35.5
KR,21,40.04025560880071,46.79918732040297,43.4
KR,63,50.96897364227111,68.00948732896349,43.4
KR,21,13.40579663777186,17.411911607868944,50.1
KR,63,0.8237166932059559,12.649003186064789,50.1
KR,21,-7.066060538697505,0.5768013628940754,38.9
KR,63,13.069639227184894,21.755610881936327,38.9
KR,21,30.517709726705178,33.87349452638186,43.5
KR,63,-16.931196159128426,15.255501863926291,43.5
KR,21,11.302201895997666,15.626958613772201,24.9
KR,63,23.832935856380733,32.709762104774974,24.9
KR,21,10.989024349470068,12.411558607230345,39.5
KR,63,-0.7325881143893875,11.059266816971626,39.5
KR,21,-13.31908757671817,-11.719149445191736,34.0
KR,63,22.36467978837391,27.824251377091926,34.0
KR,21,4.8397234443746,6.491483988311275,33.1
KR,63,4.8397234443746,6.491483988311275,33.1
KR,21,-8.994707035194704,-3.060569710173044,40.9
KR,63,3.7037059366386016,20.988424726400456,40.9
KR,21,-2.6369205832583953,4.646690425832111,46.0
KR,63,12.576064324687009,22.482001182873766,46.0
KR,21,14.251207177339209,15.126383295044887,40.3
KR,63,30.687699827908553,46.375083912269,40.3
KR,21,8.302357408631966,7.269105092129946,37.8
KR,63,6.195793047596898,10.747770061125262,37.8
KR,21,4.995713576093053,14.627296736291385,47.0
KR,63,50.334771711224136,70.06408184435679,47.0
KR,21,17.061356297093646,25.076881258672604,47.0
KR,63,53.39074273412272,65.97919731003073,47.0
KR,21,25.66666666666666,24.939072669886066,36.2
KR,63,59.5,68.40945733006848,36.2
KR,21,4.8543587512456465,6.476743110934446,38.3
KR,63,-9.805811311653468,-1.5019219615384323,38.3
KR,21,0.9090927054683062,4.324167422619174,42.4
KR,63,-2.4999914672073964,7.482270631320299,42.4
KR,21,62.474634461283806,66.76272469162792,44.8
KR,63,152.41687069455202,169.02595404021318,44.8
KR,21,8.163265306122458,7.130012989620438,31.3
KR,63,55.61224489795917,60.16422191148754,31.3
KR,21,-4.7863247863247915,-1.6615145348977456,52.6
KR,63,-22.564102564102562,-10.614867039649978,52.6
KR,21,7.802874743326482,13.02606077160392,41.0
KR,63,-10.061601642710471,2.4764039093731824,41.0
KR,21,-22.165354330708663,-12.057660168342986,41.1
KR,63,-21.732283464566926,-8.960693031668809,41.1
KR,21,-10.049261083743843,-5.151418769940042,39.2
KR,63,23.152709359605915,55.10798435097595,39.2
KR,21,6.969030490341499,7.636821345283396,45.5
KR,63,2.4336341202581435,12.05807483735628,45.5
KR,21,3.571435020315805,7.837613085410355,36.2
KR,63,-22.004606672307638,-6.345337379277861,36.2
KR,21,-6.380952380952376,-1.334516363244786,33.9
KR,63,-14.28571428571429,-2.2239197996873568,33.9
KR,21,27.47701736465782,30.832802164334506,48.9
KR,63,-3.5750766087844776,28.61162141427024,48.9
KR,21,3.191492453592426,10.522190309220692,44.9
KR,63,-12.234041194633626,11.70278672440788,44.9
KR,21,-15.400410677618071,-10.072485346941408,22.6
KR,63,-7.597535934291577,1.1259730384997058,22.6
KR,21,-4.665314401622722,1.8292906451284452,46.4
KR,63,-15.415821501014204,3.5641231586790454,46.4
KR,21,-0.6688963210702337,6.067858436723372,44.4
KR,63,11.705685618729088,24.652092678433355,44.4
KR,21,10.74765144317289,16.796512492474704,29.7
KR,63,42.99064421721679,53.77191658524774,29.7
KR,21,-15.67567861827186,-16.403272615052455,43.1
KR,63,-10.032542916117059,-1.1230855860485764,43.1
KR,21,21.694480102695767,23.461799193971466,33.5
KR,63,-12.323491655969187,19.43373025524882,33.5
KR,21,-6.686617969231079,-4.970770831212901,34.3
KR,63,-11.077842907301116,-5.817578313032811,34.3
KR,21,-17.601246105919,-9.95838420432742,36.1
KR,63,-9.657320872274145,-0.971349217522711,36.1
KR,21,41.015089163237306,50.8527440140371,47.8
KR,63,11.960465963648836,28.342037054194456,47.8
KR,21,5.3724053724053755,10.570412308048827,38.6
KR,63,-24.786324786324787,6.703952084257335,38.6
KR,21,3.2374093044169605,16.983368558248035,45.9
KR,63,-20.143896711978837,-0.7096671287349707,45.9
KR,21,9.98961260483069,18.004713279606744,20.7
KR,63,-7.284070109450347,9.849228510199037,20.7
KR,21,-1.7418101616264225,1.2935534759161205,42.6
KR,63,6.045076407917116,15.620542687716199,42.6
KR,21,1.3088935512507005,5.0118415816284845,46.5
KR,63,57.10347065883457,70.74533809311075,46.5
KR,21,11.41360065434216,17.60284747716342,44.1
KR,63,27.120405543720437,46.691612389094445,44.1
KR,21,-10.966559104463357,-6.525770316079914,35.3
KR,63,-8.921934431190149,9.651793650482908,35.3
KR,21,-3.5962174024751548,-1.8288983111994561,38.3
KR,63,-35.09504381005391,-3.337821898835905,38.3
KR,21,5.116956542135975,4.158853646113969,30.8
KR,63,-4.093569773653494,1.4027406479286135,30.8
KR,21,-0.7112351342264178,1.1083164954800329,40.7
KR,63,-11.806541510937352,2.80945100708092,40.7
KR,21,0.5549389567147678,6.415873694482144,51.1
KR,63,-1.6648168701442811,9.015205384068402,51.1
KR,21,20.037105751391458,18.43682815785361,36.0
KR,63,-12.059369202226344,18.187865687469483,36.0
KR,21,15.127944894610224,15.679431651933129,48.3
KR,63,10.497397308069822,19.6831217179694,48.3
KR,21,18.26346982240301,23.657023092629046,45.8
KR,63,30.389213583537877,41.457124002252066,45.8
KR,21,13.108320251177386,16.978470775808454,41.1
KR,63,13.108320251177386,16.978470775808454,41.1
KR,21,-0.22321341517481663,3.3874462703660457,36.4
KR,63,1.3392878495712024,17.7226273327609,36.4
KR,21,15.49815035890878,25.881876892217292,32.7
KR,63,287.5129159372574,311.09455205045396,32.7
KR,21,18.333324054142007,24.064579468110615,48.7
KR,63,3.194443489233567,14.70328929171284,48.7
KR,21,-5.6603746651794795,2.3547260095965745,29.9
KR,63,-15.451298643544531,1.6819999761048532,29.9
KR,21,1.3751819970926116,11.006765157290943,41.6
KR,63,-2.952103949066265,16.777206184066387,41.6
KR,21,-8.406466512702082,-3.2084595770586306,41.3
KR,63,-7.159353348729791,24.33092352185233,41.3
KR,21,-9.480812641083524,3.64494944415884,40.4
KR,63,-7.44920993227991,7.701697587248191,40.4
KR,21,15.204677325068229,17.139050062493713,41.1
KR,63,7.251464374565275,21.967312683459504,41.1
KR,21,0.9328374506608395,8.216448459751346,36.9
KR,63,63.059702100246405,72.96563895843316,36.9
KR,21,-5.978898007033995,6.54655799326932,41.1
KR,63,-32.00468933177022,3.748801177771554,41.1
KR,21,-12.299091528174221,-4.970538907220534,32.3
KR,63,-8.106223104452525,8.943848492902816,32.3
KR,21,0.49709977544361017,3.0386994249247845,41.8
KR,63,23.502071363928636,29.587133098224008,41.8
KR,21,14.934565050038495,16.701884141314196,39.4
KR,63,-9.622786759045422,22.134435152172582,39.4
KR,21,14.590741486765356,17.973122179721265,40.8
KR,63,23.487536181197676,38.80134264919334,40.8
KR,21,1.9120458891013437,7.3775309369755515,41.4
KR,63,-13.479923518164439,3.541014454965742,41.4
KR,21,-3.1609195402298895,-1.2888773897260175,39.5
KR,63,-2.1072796934865856,7.470431431276703,39.5
KR,21,2.5936599423631135,7.816845970640551,39.0
KR,63,1.056676272814605,13.59468182489826,39.0
KR,21,-2.067183462532296,-3.3515559056445765,41.5
KR,63,7.407407407407418,15.590218610236118,41.5
KR,21,62.64308012486992,64.41039921614562,34.2
KR,63,-8.42872008324662,23.328501827971383,34.2
KR,21,12.949632498318131,16.678643422196004,40.1
KR,63,19.280567985763962,32.19405210874052,40.1
KR,21,22.95081967213115,35.47627567243447,40.0
KR,63,20.140515222482435,55.89400573202421,40.0
KR,21,11.09826523621782,11.763293532698782,42.9
KR,63,19.537564067612134,29.715340237565734,42.9
KR,21,-5.174130837915336,-0.446409088505928,48.6
KR,63,-13.43283750519807,-1.8982927140388632,48.6
KR,21,27.27404230417998,31.743466833152922,36.5
KR,63,46.59617413913799,59.77235837463384,36.5
KR,21,0.8849508975331988,13.471559272513357,46.1
KR,63,18.938047251071886,37.34844784149893,46.1
KR,21,1.8054122745162493,7.114877555332677,56.1
KR,63,12.337011556650545,23.846625325236236,56.1
KR,21,10.317458579129024,11.514218296617717,51.7
KR,63,10.941693343967751,23.159185246057845,51.7
KR,21,-0.34965034965035446,-1.949927943188201,38.6
KR,63,-13.111888111888115,17.13534677780771,38.6
KR,21,17.910452254982268,23.641707668950872,43.1
KR,63,40.537894257960374,52.046740060439646,43.1
KR,21,-19.6078431372549,-4.8394501113183335,32.1
KR,63,-23.638344226579523,11.615173446460634,32.1
KR,21,4.067000049480685,6.229620813449987,34.7
KR,63,5.502393428964081,11.99572357565707,34.7
KR,21,-5.740182600491761,3.241293290524827,50.0
KR,63,-7.3514500450223,13.359233893908762,50.0
KR,21,2.0969835630817,7.083327304159814,48.3
KR,63,4.718215711634288,17.28827421227586,48.3
KR,21,29.501915708812266,31.269234800087965,45.3
KR,63,4.214559386973171,35.971781298191175,45.3
KR,21,-1.232394366197187,2.3476014057188244,46.0
KR,63,-1.6962318536941412,9.026982693163443,46.0
KR,21,-6.204987952974217,0.0016460601371726113,41.5
KR,63,-0.07050992356822938,7.8539376417317674,41.5
KR,21,1.1198208286674172,11.60348881910549,38.3
KR,63,7.222844344904811,42.43110342447203,38.3
KR,21,2.482406866213438,3.0229712273049603,36.4
KR,63,-1.58205924877719,2.6037436357701065,36.4
KR,21,-9.792952231463193,-6.410571538507282,33.9
KR,63,-10.903201339541779,4.4106051284538825,33.9
KR,21,-6.231454005934722,1.233524500458472,34.0
KR,63,-6.676557863501486,5.158326586613949,34.0
KR,21,14.369501466275668,20.100756880244276,32.2
KR,63,-8.211143695014666,3.297702107464607,32.2
KR,21,33.23529411764705,31.95092167453477,28.7
KR,63,25.294117647058822,33.47692884988752,28.7
KR,21,4.6875,19.455893025936568,43.0
KR,63,-11.899038461538458,23.354479211501697,43.0
KR,21,14.482744093596157,19.75193231658372,43.3
KR,63,46.89654314336769,66.49398860904535,43.3
KR,21,-3.969754253308133,4.045770708270824,52.6
KR,63,3.969754253308122,16.558208829216138,52.6
KR,21,42.38921001926783,48.12046543323643,33.1
KR,63,30.0578034682081,41.56664927068737,33.1
KR,21,28.823529411764714,27.85752657458862,35.3
KR,63,55.58823529411765,64.49769262418613,35.3
KR,21,2.088771777692866,2.3002223827038537,29.2
KR,63,0.13055188917396876,9.753815760020878,29.2
KR,21,4.9711022584175035,5.070116051129436,22.8
KR,63,26.5895916327336,30.684709998584893,22.8
KR,21,2.573526457036479,0.4726483058981046,32.8
KR,63,55.514708382507585,58.08469121442951,32.8
KR,21,16.0686498258531,23.23096197947935,38.9
KR,63,-9.672385299374152,9.629953201061571,38.9
KR,21,-16.66666777694026,-9.398354990993651,38.6
KR,63,-7.909466958757438,1.6973210546947346,38.6
KR,21,26.16984402079723,29.076389080205235,37.4
KR,63,88.21490467937609,98.26721205749635,37.4
KR,21,-2.2140209292552226,3.1139044014214408,35.5
KR,63,-2.2140209292552226,6.50948804353606,35.5
KR,21,11.52814995224225,16.255871701651657,54.1
KR,63,30.29490627984861,41.82945107100782,54.1
KR,21,46.278317152103554,48.04563624337925,37.2
KR,63,16.828478964401295,48.585700875619295,37.2
KR,21,-10.00000552256437,-9.900991729852437,37.3
KR,63,-16.250002070961635,-12.154883705110343,37.3
KR,21,0.5383601048630116,8.46382431133783,34.3
KR,63,29.20592568349578,49.136396662987465,34.3
KR,21,1.091703056768556,8.300494432991268,29.5
KR,63,9.606986899563319,20.536501655785003,29.5
KR,21,-8.747855917667236,-3.8500136038634345,45.8
KR,63,-39.451114922813034,-7.495839931443001,45.8
KR,21,-12.154028808290684,-0.37925132749684387,48.0
KR,63,-32.731650394054704,-13.100285222705047,48.0
KR,21,-4.980853512828832,2.505189684964237,30.8
KR,63,-15.038326527540313,2.086335273123453,30.8
KR,21,3.46020672986469,7.250873034967286,37.6
KR,63,6.343714362443231,15.762474502752521,37.6
KR,21,-12.16666666666667,-0.694235748785788,31.8
KR,63,-11.833333333333329,1.1013610411522716,31.8
KR,21,-1.2867657781606812,5.200770470642157,39.5
KR,63,-0.40490349348767385,10.588279330468154,39.5
KR,21,-11.028144744399771,-5.83013780875632,52.8
KR,63,-18.437679494543367,13.052597376038754,52.8
KR,21,-4.810118968878574,0.45699315682660124,33.6
KR,63,6.835441605596793,16.979572807425626,33.6
KR,21,17.72151377009399,17.33355822852214,33.7
KR,63,106.32911696744517,111.1698212229773,33.7
KR,21,-2.8475711892797295,5.167529485496324,46.2
KR,63,-7.258514796203242,9.874783823446142,46.2
KR,21,12.339930151338763,13.561079255311359,48.3
KR,63,16.41443538998837,30.949078728067537,48.3
KR,21,-15.830945558739252,-5.447219025430739,41.7
KR,63,1.2177650429799458,24.799401156176504,41.7
KR,21,4.128819157720898,5.896138248996596,40.9
KR,63,-14.45086705202312,17.306354859194883,40.9
KR,21,2.4018812532185407,6.668059318313091,34.0
KR,63,-15.99296893901635,-0.33369964598657376,34.0
KR,21,-14.86284289276808,-5.025188041968287,47.7
KR,63,-26.13466334164588,-9.75309225110026,47.7
KR,21,-4.095573739161917,-1.7265481500484126,35.7
KR,63,-7.364838359250836,2.551596869049799,35.7
KR,21,15.130432776450276,16.35158188042287,51.6
KR,63,20.500676762591375,35.035320100670546,51.6
KR,21,66.95906432748538,68.72638341876107,40.2
KR,63,70.46783625730994,102.22505816852794,40.2
KR,21,-2.9565173513641296,1.9990935800482506,44.6
KR,63,-15.304350987010707,-2.1543581935493563,44.6
KR,21,-6.549770998406112,4.856520744333071,38.5
KR,63,-15.224107633939454,5.650864450568637,38.5
KR,21,14.583337407176833,21.8517478817612,42.3
KR,63,23.55769730516024,35.07435807956071,42.3
KR,21,11.30653760950031,16.030067145046022,32.0
KR,63,1.005033274668543,17.76084012979441,32.0
KR,21,19.093076816347377,20.555540098229876,47.4
KR,63,12.649159245712127,22.45377855533458,47.4
KR,21,-2.732238865584502,2.5084167110202116,46.3
KR,63,-5.282330390783607,4.592241988813329,46.3
KR,21,-5.624453464303358,-2.717908404895353,42.7
KR,63,-18.41799513613649,-8.365687758016229,42.7
KR,21,-14.95726495726496,1.952445359950639,32.2
KR,63,-11.538461538461542,8.971869730985505,32.2
KR,21,-17.786561264822133,-5.261105264518818,34.1
KR,63,-29.841897233201585,5.9115932763401915,34.1
KR,21,6.520341847299815,8.125820903204916,37.4
KR,63,6.843129831248884,16.371664857271018,37.4
KR,21,-7.445655129651896,-0.7155414301958212,33.8
KR,63,-28.12482519685474,-11.544950371946904,33.8
KR,21,-5.600000000000005,-2.342792162770291,40.3
KR,63,-12.26666666666667,0.22598101115581848,40.3
KR,21,-3.429348703108326,2.3453889901810183,31.3
KR,63,4.93828220638588,15.308411269421319,31.3
KR,21,0.3787912615942579,1.856077577595805,50.4
KR,63,10.606062939030526,25.873802805864997,50.4
KR,21,-9.806453933840986,-5.518363703496865,43.8
KR,63,-23.34153559552522,-6.73245224986406,43.8
KR,21,-21.162280701754387,-9.755988959015204,40.5
KR,63,-19.07894736842105,1.7960247160870395,40.5
KR,21,-11.651728553137009,9.338416444554841,37.8
KR,63,-16.133162612035857,19.080464566421394,37.8
KR,21,-13.387423935091281,-14.115017931871876,47.7
KR,63,8.656874636876054,17.56633196694454,47.7
KR,21,-0.16529277398497078,5.144172506831456,45.4
KR,63,-7.768598655340176,3.741015113245515,45.4
KR,21,2.9959636960891878,5.387558158582106,39.5
KR,63,131.08068777968725,145.24729646077162,39.5
KR,21,9.25607187595272,8.545843603910331,33.4
KR,63,-5.709328724503571,-0.7118533539788316,33.4
KR,21,-6.090265680384799,-4.485655520733656,54.7
KR,63,21.805330744330575,34.39936954032361,54.7
KR,21,52.466364136437264,53.131392432918226,45.7
KR,63,100.0,110.1777761699536,45.7
KR,21,-3.122876684385101,0.1343311528446134,52.1
KR,63,-30.346230625097668,-17.85358294727518,52.1
KR,21,-7.170139728279268,-5.768836191145976,49.9
KR,63,-29.54451630659144,-12.984120894573337,49.9
KR,21,-2.76752196841219,3.281339080889623,31.3
KR,63,35.608858398846536,46.39013076687748,31.3
KR,21,8.96309522822143,7.693388452006756,42.6
KR,63,26.36203967773443,31.828238576423143,42.6
KR,21,13.290113452188002,14.691416989321294,33.8
KR,63,-2.593192868719607,13.967202543298496,33.8
KR,21,-0.22222222222222365,12.0932739337413,41.9
KR,63,-37.85185185185185,-2.7937118882591108,41.9
KR,21,-3.587450003054382,1.430955514793986,44.5
KR,63,17.71300625089085,28.740652560409895,44.5
KR,21,0.9451782691351385,5.666285280146954,44.2
KR,63,18.1474481989381,28.494593234300194,44.2
KR,21,25.00000358410246,24.034000746926363,36.2
KR,63,37.26252274650632,46.171980076574805,36.2
KR,21,-8.202439870875445,-1.1070055851096328,45.5
KR,63,-11.692847213476988,5.170213804942293,45.5
KR,21,-13.698629790869731,-11.270940268527939,28.6
KR,63,-37.89954326362325,-22.013473680338517,28.6
KR,21,7.951356407857801,12.714444638530043,28.9
KR,63,-0.6548175865294659,10.976913393864562,28.9
KR,21,-18.360655737704924,-15.294579902741546,40.8
KR,63,146.39344262295083,160.06280201446162,40.8
KR,21,-11.270125223613592,11.38544502876262,47.8
KR,63,-12.343470483005369,22.185311316788635,47.8
KR,21,-13.52502575000507,-15.920341934146576,34.5
KR,63,-14.057500008593271,-10.75042744387834,34.5
KR,21,-4.7937473811691556,0.2421663713869764,40.5
KR,63,-5.9085744028478215,3.1649046830359966,40.5
KR,21,33.624453908575624,37.63056887867271,45.6
KR,63,21.397376014353718,33.22266250721255,45.6
KR,21,-19.22580793874278,-7.767498325528356,37.4
KR,63,-4.6812588859118875,21.582849703374485,37.4
KR,21,22.93178519593615,24.69910428721185,45.0
KR,63,-24.38316400580551,7.374057905412492,45.0
KR,21,8.211119416296597,11.132493718808345,34.6
KR,63,23.90025856200819,30.666652273685287,34.6
KR,21,10.302186811565095,15.695740081791133,42.3
KR,63,9.46231843987646,20.530228858590647,42.3
KR,21,1.2671910286853771,3.034510119961076,42.1
KR,63,13.144207260444762,44.90142917166277,42.1
KR,21,1.023255813953483,12.966411486613438,43.8
KR,63,-3.0697674418604604,12.28132065350761,43.8
KR,21,5.459571527297857,4.493568690121763,42.1
KR,63,36.903939184519686,45.81339651458817,42.1
KR,21,97.06840390879479,102.26641084443824,42.2
KR,63,16.742671009771982,48.232947880354104,42.2
KR,21,-0.7058801832439454,4.021841566165463,56.4
KR,63,-15.199997049211767,-3.665452258052561,56.4
KR,21,10.910028643261938,15.19811887360606,33.5
KR,63,9.456847950788516,26.065931296449676,33.5
KR,21,42.13869772366332,40.53842013012547,37.2
KR,63,3.5997882477501353,33.847023137445966,37.2
KR,21,-29.801324503311257,-16.675562418068893,42.2
KR,63,-29.359823399558493,-14.208915880030393,42.2
KR,21,-5.882356906994179,0.582270541857044,47.7
KR,63,-29.411770088063527,-5.474942169022022,47.7
KR,21,8.404383296420392,13.638017005406665,39.8
KR,63,12.667476967691972,25.183686742563417,39.8
KR,21,34.27592116538132,36.043240256657015,41.9
KR,63,59.04027420736932,90.79749611858733,41.9
KR,21,18.980892157866116,20.304762506277587,41.5
KR,63,22.131650699866334,27.527252813425985,41.5
KR,21,21.311475409836067,28.77645391622926,42.3
KR,63,34.42622950819671,46.26111395831215,42.3
KR,21,12.163416898792946,11.942966284434698,28.7
KR,63,61.002785515320326,71.22085932075319,28.7
KR,21,25.8752119294944,30.75018989771131,43.0
KR,63,31.05023999308363,40.24676768164767,43.0
KR,21,-11.084349306324459,-3.59830610853139,42.3
KR,63,8.915656794648473,26.04031859531224,42.3
KR,21,9.178742762901004,10.00787840291747,41.3
KR,63,-2.898550868451877,1.5596040877959183,41.3
KR,21,-30.66546762589928,-23.928712868105674,24.8
KR,63,-30.39568345323741,-17.449276393533143,24.8
KR,21,3.037974683544298,10.246766059767008,21.5
KR,63,2.278481012658218,13.2079957688799,21.5
KR,21,-13.904982618771722,-9.00714030496792,41.1
KR,63,-44.84356894553881,-12.88829395416878,41.1
KR,21,-18.73315060674221,-13.765897328276855,45.1
KR,63,-29.919132286517936,-21.672898805363673,45.1
KR,21,-17.09530642157555,-18.20886789795879,40.4
KR,63,-19.515890249640123,-14.48300164479468,40.4
KR,21,-5.4770476399390695,1.0175574068120978,37.0
KR,63,-19.081270661452542,-0.1013260017592934,37.0
KR,21,-4.25422982992859,-1.9673080432097696,39.0
KR,63,22.4991325558523,29.7125015116262,39.0
KR,21,0.2469120398948199,4.535002270238941,46.1
KR,63,-4.345679448445361,12.263403897215797,46.1
KR,21,-2.5608153596557326,3.9337896870954348,31.5
KR,63,-13.188215885654452,5.791728774038797,31.5
KR,21,10.726642449908553,15.712000114695124,42.4
KR,63,5.17013169366487,16.912464847379837,42.4
KR,21,9.375,11.65338904316866,38.3
KR,63,-11.562499999999998,2.7712513769206577,38.3
KR,21,18.644055668096083,20.806676432065387,45.4
KR,63,2.64829654573675,9.141626692429739,45.4
KR,21,2.5965425580512846,7.6609154673567765,48.9
KR,63,9.18774943810925,20.722294229268456,48.9
KR,21,45.48022758620816,45.661208959444735,47.7
KR,63,52.36141031354673,61.45733753649122,47.7
KR,21,7.14285714285714,5.542579549319293,41.6
KR,63,11.38392857142858,41.63116346112441,41.6
KR,21,-0.2296229677064554,5.098302362970208,28.5
KR,63,18.025249690633814,26.748758663425097,28.5
KR,21,16.349044589599494,20.672334652481673,45.5
KR,63,63.891668483555364,79.56321289018351,45.5
KR,21,-10.280372121030712,-1.961363556256435,51.1
KR,63,-15.700935427968766,2.484860600515205,51.1
KR,21,-16.483518163223053,-8.840656261631473,38.8
KR,63,-6.942912063593088,1.743059591158346,38.8
KR,21,6.610703382753091,9.038392905094883,48.8
KR,63,36.41134019969046,52.297409782975194,48.8
KR,21,-15.036897399780536,-9.727432118964108,38.9
KR,63,-22.878228739565188,-11.368614970979497,38.9
KR,21,21.809752076271316,22.684928193976994,35.3
KR,63,100.3400539462186,116.02743803057905,35.3
KR,21,-25.24950099800399,-12.123738912761628,41.8
KR,63,-30.33932135728543,-15.18841383775733,41.8
KR,21,-3.8554221278688683,1.2209014888743042,42.5
KR,63,-14.698788689929533,2.5081666330002292,42.5
KR,21,-13.665255064569592,-9.97651859213583,35.3
KR,63,30.296606212928047,39.899557636257526,35.3
KR,21,24.382210782553116,29.18782501324978,49.2
KR,63,20.26358666307706,33.88521194690905,49.2
KR,21,-6.550218340611358,5.975237659691957,39.5
KR,63,-14.934497816593883,20.818992692947894,39.5
KR,21,17.79526159018845,20.164287179301954,44.1
KR,63,-37.70583804005124,-27.789402811750605,44.1
KR,21,92.19601704813189,100.1214812546067,9.6
KR,63,78.58440236048104,98.51487333997272,9.6
KR,21,42.14501713829692,49.63106033608999,48.8
KR,63,62.839868927492645,79.9645307281564,48.8
KR,21,-1.8404964392178536,1.7394993326981578,42.3
KR,63,1.5337363707393914,12.256950917596974,42.3
KR,21,55.80588646372491,61.537141877693514,38.2
