symbol,market,status,note,date_added,entry_price,basis,why,ltp,pct_since,vs_mkt,as_of,stale_days,held_days
PNDORA.CO,EU,signal,golden_cross 2026-07-15 (backfilled),2026-07-15,796.0,panel-close,golden_cross_hist,776.5999755859375,-2.437188996741524,,2026-07-20,,5.0
LRE.L,EU,signal,golden_cross 2026-07-15 (backfilled),2026-07-15,651.5,panel-close,golden_cross_hist,658.0,0.9976976208748933,,2026-07-20,,5.0
FSG.L,EU,signal,golden_cross 2026-07-15 (backfilled),2026-07-15,469.0,panel-close,golden_cross_hist,481.0,2.558635394456288,,2026-07-20,,5.0
ZAL.F,EU,signal,golden_cross 2026-07-15 (backfilled),2026-07-15,27.670000076293945,panel-close,golden_cross_hist,28.15999984741211,1.7708701473331923,,2026-07-20,,5.0
OTOEL.AT,EU,signal,golden_cross 2026-07-15 (backfilled),2026-07-15,11.0600004196167,panel-close,golden_cross_hist,11.260000228881836,1.8083164708602162,,2026-07-20,,5.0
NCC.L,EU,signal,golden_cross 2026-07-16 (backfilled),2026-07-16,142.8000030517578,panel-close,golden_cross_hist,142.8000030517578,0.0,,2026-07-20,,4.0
JD.L,EU,signal,golden_cross 2026-07-16 (backfilled),2026-07-16,87.37999725341797,panel-close,golden_cross_hist,88.13999938964844,0.869766720209797,,2026-07-20,,4.0
HEN3.F,EU,signal,golden_cross 2026-07-16 (backfilled),2026-07-16,73.69999694824219,panel-close,golden_cross_hist,74.87999725341797,1.6010859620584128,,2026-07-20,,4.0
CLDN.L,EU,signal,golden_cross 2026-07-17 (backfilled),2026-07-17,380.5,panel-close,golden_cross_hist,381.0,0.13140604467805073,,2026-07-20,,3.0
BRSC.L,EU,signal,golden_cross 2026-07-17 (backfilled),2026-07-17,269.0,panel-close,golden_cross_hist,268.5,-0.18587360594795044,,2026-07-20,,3.0
BBOX.L,EU,signal,golden_cross 2026-07-17 (backfilled),2026-07-17,167.1999969482422,panel-close,golden_cross_hist,165.89999389648438,-0.7775138011277827,,2026-07-20,,3.0
MKS.L,EU,signal,golden_cross 2026-07-20 (backfilled),2026-07-20,379.8999938964844,panel-close,golden_cross_hist,379.8999938964844,0.0,,2026-07-20,,0.0
FME.F,EU,signal,golden_cross 2026-07-20 (backfilled),2026-07-20,42.11000061035156,panel-close,golden_cross_hist,42.11000061035156,0.0,,2026-07-20,,0.0
DBK.F,EU,signal,golden_cross 2026-07-20 (backfilled),2026-07-20,30.354999542236328,panel-close,golden_cross_hist,30.354999542236328,0.0,,2026-07-20,,0.0
RED.MC,EU,signal,golden_cross 2026-07-20 (backfilled),2026-07-20,15.449999809265137,panel-close,golden_cross_hist,15.449999809265137,0.0,,2026-07-20,,0.0
UNICHEMLAB,IN,signal,golden_cross 2026-07-13 (backfilled),2026-07-13,596.95,panel-close,golden_cross_hist,595.5999755859375,-0.22615368356856402,,2026-07-20,0.0,
BDH,IN,signal,golden_cross 2026-07-13 (backfilled),2026-07-13,,panel-close,golden_cross_hist,571.4500122070312,,,2026-07-20,0.0,
KRBL,IN,watch,,2026-07-13,364.3,panel-close,golden_cross_hist,355.45001220703125,-2.429313146573908,,2026-07-20,0.0,
INDOSTAR,IN,signal,golden_cross 2026-07-13 (backfilled),2026-07-13,269.35,panel-close,golden_cross_hist,266.6499938964844,-1.002415483020469,,2026-07-20,0.0,
VAIBHAVGBL,IN,signal,golden_cross 2026-07-13 (backfilled),2026-07-13,255.88,panel-close,golden_cross_hist,254.89999389648438,-0.382994412816795,,2026-07-20,0.0,
CORDSCABLE,IN,signal,golden_cross 2026-07-13 (backfilled),2026-07-13,239.9,panel-close,golden_cross_hist,204.4499969482422,-14.776991684767749,,2026-07-20,0.0,
SANDUMA,IN,watch,,2026-07-13,203.25,panel-close,golden_cross_hist,193.83999633789062,-4.629768099438802,,2026-07-20,0.0,
GAIL,IN,watch,,2026-07-13,173.12,panel-close,golden_cross_hist,173.00999450683594,-0.06354291425835212,,2026-07-20,0.0,
PANCHSHEEL,IN,signal,golden_cross 2026-07-13 (backfilled),2026-07-13,,panel-close,golden_cross_hist,116.80000305175781,,,2026-07-20,0.0,
RUDRAGAS,IN,signal,golden_cross 2026-07-13 (backfilled),2026-07-13,,panel-close,golden_cross_hist,72.0,,,2026-07-20,0.0,
MAHESHWARI,IN,signal,golden_cross 2026-07-13 (backfilled),2026-07-13,68.94,panel-close,golden_cross_hist,68.94000244140625,,,2026-06-05,45.0,
NARPROP,IN,signal,golden_cross 2026-07-13 (backfilled),2026-07-13,,panel-close,golden_cross_hist,39.27000045776367,,,2026-07-20,0.0,
KONNDOR,IN,signal,golden_cross 2026-07-13 (backfilled),2026-07-13,,panel-close,golden_cross_hist,16.979999542236328,,,2026-07-20,0.0,
SUPRATRE,IN,signal,golden_cross 2026-07-13 (backfilled),2026-07-13,,panel-close,golden_cross_hist,13.300000190734863,,,2026-07-20,0.0,
SVARTCORP,IN,signal,golden_cross 2026-07-13 (backfilled),2026-07-13,,panel-close,golden_cross_hist,3.559999942779541,,,2026-07-20,0.0,
EVEXIA,IN,signal,golden_cross 2026-07-13 (backfilled),2026-07-13,,panel-close,golden_cross_hist,1.649999976158142,,,2026-07-20,0.0,
ANUP,IN,signal,piotroski+debt 2026-07-21,2026-07-15,2180.800048828125,panel-close,golden_cross_hist,2165.199951171875,-0.7153382844352407,,2026-07-20,0.0,
HOMEFIRST,IN,signal,golden_cross 2026-07-15 (backfilled),2026-07-15,1247.0999755859375,panel-close,golden_cross_hist,1273.199951171875,2.0928535078893473,,2026-07-20,0.0,
360ONE,IN,signal,golden_cross 2026-07-15 (backfilled),2026-07-15,1098.5999755859375,panel-close,golden_cross_hist,1126.5,2.539598127988496,,2026-07-20,0.0,
GALXBRG,IN,signal,golden_cross 2026-07-15 (backfilled),2026-07-15,910.7000122070312,panel-close,golden_cross_hist,900.4500122070312,-1.1255078360172255,,2026-07-20,0.0,
DATAMATICS,IN,signal,golden_cross 2026-07-15 (backfilled),2026-07-15,853.5,panel-close,golden_cross_hist,837.75,-1.8453427065026395,,2026-07-20,0.0,
NDRAUTO,IN,signal,golden_cross 2026-07-15 (backfilled),2026-07-15,821.0,panel-close,golden_cross_hist,820.4000244140625,-0.07307863409713455,,2026-07-20,0.0,
GANESHHOU,IN,signal,golden_cross 2026-07-15 (backfilled),2026-07-15,847.9500122070312,panel-close,golden_cross_hist,817.5999755859375,-3.579224740158815,,2026-07-20,0.0,
GARFIBRES,IN,signal,golden_cross 2026-07-15 (backfilled),2026-07-15,770.1500244140625,panel-close,golden_cross_hist,774.0999755859375,0.5128807435772265,,2026-07-20,0.0,
AJAXENGG,IN,signal,golden_cross 2026-07-15 (backfilled),2026-07-15,615.2000122070312,panel-close,golden_cross_hist,593.8499755859375,-3.4704220086895776,,2026-07-20,0.0,
IGARASHI,IN,signal,golden_cross 2026-07-15 (backfilled),2026-07-15,465.8999938964844,panel-close,golden_cross_hist,452.3999938964844,-2.897617552448284,,2026-07-20,0.0,
KRISHIVAL,IN,signal,golden_cross 2026-07-15 (backfilled),2026-07-15,399.6499938964844,panel-close,golden_cross_hist,398.45001220703125,-0.3002581528285808,,2026-07-20,0.0,
GREENLAM,IN,signal,golden_cross 2026-07-15 (backfilled),2026-07-15,252.4499969482422,panel-close,golden_cross_hist,252.60000610351562,0.05942133376384273,,2026-07-20,0.0,
20MICRONS,IN,signal,golden_cross 2026-07-15 (backfilled),2026-07-15,204.42999267578125,panel-close,golden_cross_hist,206.27000427246094,0.9000692963863965,,2026-07-20,0.0,
RESPONIND,IN,signal,golden_cross 2026-07-15 (backfilled),2026-07-15,190.52999877929688,panel-close,golden_cross_hist,192.77000427246094,1.1756707644546838,,2026-07-20,0.0,
AUSTENG,IN,signal,golden_cross 2026-07-15 (backfilled),2026-07-15,166.8000030517578,panel-close,golden_cross_hist,161.3000030517578,-3.29736204998351,,2026-07-20,0.0,
TOTEM,IN,signal,golden_cross 2026-07-15 (backfilled),2026-07-15,150.60000610351562,panel-close,golden_cross_hist,145.4499969482422,-3.4196606550822795,,2026-07-20,0.0,
GKCONS,IN,signal,golden_cross 2026-07-15 (backfilled),2026-07-15,11.510000228881836,panel-close,golden_cross_hist,11.140000343322754,-3.21459494527766,,2026-07-20,0.0,
TRABI,IN,signal,golden_cross 2026-07-15 (backfilled),2026-07-15,3.1600000858306885,panel-close,golden_cross_hist,2.9800000190734863,-5.69620448949717,,2026-07-20,0.0,
FOSECOIND,IN,signal,golden_cross 2026-07-17 (backfilled),2026-07-17,5058.0,panel-close,golden_cross_hist,5137.0,1.56188216686437,,2026-07-20,0.0,
CHOLAFIN,IN,signal,golden_cross 2026-07-17 (backfilled),2026-07-17,1804.9000244140625,panel-close,golden_cross_hist,1782.800048828125,-1.2244431983490012,,2026-07-20,0.0,
WINDLAS,IN,signal,golden_cross 2026-07-17 (backfilled),2026-07-17,844.25,panel-close,golden_cross_hist,871.5499877929688,3.2336378789421083,,2026-07-20,0.0,
PICCADIL,IN,signal,golden_cross 2026-07-17 (backfilled),2026-07-17,729.5499877929688,panel-close,golden_cross_hist,751.5999755859375,3.022409452664676,,2026-07-20,0.0,
PRICOLLTD,IN,signal,golden_cross 2026-07-17 (backfilled),2026-07-17,615.2999877929688,panel-close,golden_cross_hist,613.5999755859375,-0.2762899789952922,,2026-07-20,0.0,
BLUEJET,IN,signal,golden_cross 2026-07-17 (backfilled),2026-07-17,584.5499877929688,panel-close,golden_cross_hist,589.5,0.8468073407580601,,2026-07-20,0.0,
FDC,IN,signal,golden_cross 2026-07-17 (backfilled),2026-07-17,420.1000061035156,panel-close,golden_cross_hist,417.8999938964844,-0.5236877350792368,,2026-07-20,0.0,
HARIOMPIPE,IN,signal,golden_cross 2026-07-17 (backfilled),2026-07-17,403.54998779296875,panel-close,golden_cross_hist,399.8500061035156,-0.9168583326413793,,2026-07-20,0.0,
RAMCOIND,IN,signal,golden_cross 2026-07-17 (backfilled),2026-07-17,353.45001220703125,panel-close,golden_cross_hist,354.3500061035156,0.2546311685956981,,2026-07-20,0.0,
NAZARA,IN,watch,,2026-07-17,304.6499938964844,panel-close,golden_cross_hist,309.25,1.5099314609140047,,2026-07-20,0.0,
APTUS,IN,signal,golden_cross 2026-07-17 (backfilled),2026-07-17,306.8500061035156,panel-close,golden_cross_hist,305.45001220703125,-0.45624698342423553,,2026-07-20,0.0,
PPL,IN,signal,golden_cross 2026-07-17 (backfilled),2026-07-17,257.0,panel-close,golden_cross_hist,250.14999389648438,-2.665372024714252,,2026-07-20,0.0,
ROTO,IN,signal,golden_cross 2026-07-17 (backfilled),2026-07-17,65.05000305175781,panel-close,golden_cross_hist,69.2699966430664,6.487307291824274,,2026-07-20,0.0,
ONMOBILE,IN,signal,golden_cross 2026-07-17 (backfilled),2026-07-17,63.150001525878906,panel-close,golden_cross_hist,60.65999984741211,-3.9429954367402376,,2026-07-20,0.0,
JINDWORLD,IN,signal,golden_cross 2026-07-17 (backfilled),2026-07-17,32.20000076293945,panel-close,golden_cross_hist,31.549999237060547,-2.0186382312978868,,2026-07-20,0.0,
KMEW,IN,signal,golden_cross 2026-07-20 (backfilled),2026-07-20,2445.300048828125,panel-close,golden_cross_hist,2445.300048828125,0.0,,2026-07-20,0.0,
EIMCOELECO,IN,signal,golden_cross 2026-07-20 (backfilled),2026-07-20,1822.300048828125,panel-close,golden_cross_hist,1822.300048828125,0.0,,2026-07-20,0.0,
JLHL,IN,signal,golden_cross 2026-07-20 (backfilled),2026-07-20,1558.0999755859375,panel-close,golden_cross_hist,1558.0999755859375,0.0,,2026-07-20,0.0,
MAITHANALL,IN,signal,golden_cross 2026-07-20 (backfilled),2026-07-20,1012.5,panel-close,golden_cross_hist,1012.5,0.0,,2026-07-20,0.0,
INDHOTEL,IN,signal,golden_cross 2026-07-20 (backfilled),2026-07-20,725.0499877929688,panel-close,golden_cross_hist,725.0499877929688,0.0,,2026-07-20,0.0,
TARIL,IN,signal,golden_cross 2026-07-20 (backfilled),2026-07-20,333.6000061035156,panel-close,golden_cross_hist,333.6000061035156,0.0,,2026-07-20,0.0,
PRINCEPIPE,IN,signal,golden_cross 2026-07-20 (backfilled),2026-07-20,267.5,panel-close,golden_cross_hist,267.5,0.0,,2026-07-20,0.0,
IKIO,IN,signal,golden_cross 2026-07-20 (backfilled),2026-07-20,214.3699951171875,panel-close,golden_cross_hist,214.3699951171875,0.0,,2026-07-20,0.0,
UDS,IN,signal,golden_cross 2026-07-20 (backfilled),2026-07-20,193.52000427246094,panel-close,golden_cross_hist,193.52000427246094,0.0,,2026-07-20,0.0,
PPLPHARMA,IN,signal,golden_cross 2026-07-20 (backfilled),2026-07-20,178.8699951171875,panel-close,golden_cross_hist,178.8699951171875,0.0,,2026-07-20,0.0,
VINCOFE,IN,signal,golden_cross 2026-07-20 (backfilled),2026-07-20,158.92999267578125,panel-close,golden_cross_hist,158.92999267578125,0.0,,2026-07-20,0.0,
NAVKARCORP,IN,signal,golden_cross 2026-07-20 (backfilled),2026-07-20,104.30999755859375,panel-close,golden_cross_hist,104.30999755859375,0.0,,2026-07-20,0.0,
MARUTI,IN,watch,,,,,,13514.0,,,2026-07-20,0.0,
OFSS,IN,watch,,,,,,11620.0,,,2026-07-20,0.0,
EICHERMOT,IN,watch,,,,,,7563.5,,,2026-07-20,0.0,
VADILALIND,IN,watch,,,,,,6790.5,,,2026-07-20,0.0,
MTARTECH,IN,watch,,,,,,5741.5,,,2026-07-20,0.0,
CUMMINSIND,IN,watch,,,,,,5506.0,,,2026-07-20,0.0,
BRITANNIA,IN,watch,,,,,,5470.0,,,2026-07-20,0.0,
THERMAX,IN,watch,,,,,,4710.5,,,2026-07-20,0.0,
TITAN,IN,watch,,,,,,4643.39990234375,,,2026-07-20,0.0,
HAL,IN,watch,,,,,,4491.0,,,2026-07-20,0.0,
CRISIL,IN,sold,,,,,,4233.7998046875,,,2026-07-20,0.0,
ASMTEC,IN,sold,,,,,,4084.35009765625,,,2026-07-20,0.0,
SIEMENS,IN,watch,,,,,,3678.39990234375,,,2026-07-20,0.0,
TVSMOTOR,IN,watch,,,,,,3590.199951171875,,,2026-07-20,0.0,
TATAELXSI,IN,sold,,,,,,3536.699951171875,,,2026-07-20,0.0,
BANARISUG,IN,watch,,,,,,3477.60009765625,,,2026-07-20,0.0,
MINDTREE,IN,watch,,,,,,3433.85,,,2022-11-22,1336.0,
CEATLTD,IN,watch,,,,,,3407.300048828125,,,2026-07-20,0.0,
INDOTECH,IN,watch,,,,,,3390.199951171875,,,2026-07-20,0.0,
M&M,IN,sold,,,,,,3165.5,,,2026-07-20,0.0,
TCPLPACK,IN,watch,,,,,,3143.699951171875,,,2026-07-20,0.0,
AKZOINDIA,IN,watch,,,,,,2986.800048828125,,,2026-04-13,98.0,
ESCORTS,IN,watch,,,,,,2981.39990234375,,,2026-07-20,0.0,
WAAREEENER,IN,watch,,,,,,2826.199951171875,,,2026-07-20,0.0,
ENDURANCE,IN,watch,,,,,,2741.5,,,2026-07-20,0.0,
HDFC,IN,watch,,,,,,2724.3,,,2023-07-12,1104.0,
CENTURYTEX,IN,watch,,,,,,2714.05,,,2024-10-09,649.0,
CAPLIPOINT,IN,sold,,,,,,2649.199951171875,,,2026-07-20,0.0,
MAZDOCK,IN,watch,,,,,,2346.5,,,2026-07-20,0.0,
AZAD,IN,watch,,,,,,2345.699951171875,,,2026-07-20,0.0,
RRKABEL,IN,sold,,,,,,2332.89990234375,,,2026-07-20,0.0,
WABAG,IN,watch,,,,,,2117.0,,,2026-07-20,0.0,
COLPAL,IN,watch,,,,,,2113.10009765625,,,2026-07-20,0.0,
MPSLTD,IN,watch,,,,,,2061.60009765625,,,2026-07-20,0.0,
NH,IN,sold,,,,,,2025.9000244140625,,,2026-07-20,0.0,
COROMANDEL,IN,watch,,,,,,2020.4000244140625,,,2026-07-20,0.0,
HYUNDAI,IN,sold,,,,,,1972.300048828125,,,2026-07-20,0.0,
SUNPHARMA,IN,watch,,,,,,1956.4000244140625,,,2026-07-20,0.0,
GALAXYSURF,IN,sold,,,,,,1955.5999755859375,,,2026-07-20,0.0,
BHARTIARTL,IN,watch,,,,,,1940.0999755859375,,,2026-07-20,0.0,
ADANIPORTS,IN,sold,,,,,,1844.0,,,2026-07-20,0.0,
SBILIFE,IN,watch,,,,,,1824.5,,,2026-07-20,0.0,
MASTEK,IN,sold,,,,,,1744.199951171875,,,2026-07-20,0.0,
DEEPAKNTR,IN,watch,,,,,,1689.699951171875,,,2026-07-20,0.0,
DEEPAKFERT,IN,watch,,,,,,1605.0999755859375,,,2026-07-20,0.0,
PIDILITIND,IN,watch,,,,,,1565.800048828125,,,2026-07-20,0.0,
ADANIGREEN,IN,watch,,,,,,1530.0,,,2026-07-20,0.0,
CREDITACC,IN,sold,,,,,,1498.0,,,2026-07-20,0.0,
SKFINDIA,IN,watch,,,,,,1482.300048828125,,,2026-07-20,0.0,
ICICIBANK,IN,watch,,,,,,1460.199951171875,,,2026-07-20,0.0,
PVR,IN,watch,,,,,,1454.05,,,2023-05-11,1166.0,
CIPLA,IN,watch,,,,,,1441.5999755859375,,,2026-07-20,0.0,
COCHINSHIP,IN,sold,,,,,,1407.5999755859375,,,2026-07-20,0.0,
CDSL,IN,sold,,,,,,1385.199951171875,,,2026-07-20,0.0,
SENORES,IN,held,Senores Pharmaceuticals,,,,,1385.0,,,2026-07-20,0.0,
VOLTAS,IN,watch,,,,,,1357.4000244140625,,,2026-07-20,0.0,
SCHNEIDER,IN,watch,,,,,,1341.0,,,2026-07-20,0.0,
SYRMA,IN,sold,,,,,,1340.800048828125,,,2026-07-20,0.0,
VIJAYA,IN,watch,,,,,,1334.699951171875,,,2026-07-20,0.0,
RELIANCE,IN,watch,,,,,,1323.0999755859375,,,2026-07-20,0.0,
UNIMECH,IN,held,Unimech Aerospace,,,,,1274.5,,,2026-07-20,0.0,
ANURAS,IN,sold,,,,,,1267.9000244140625,,,2026-07-20,0.0,
AXISBANK,IN,watch,,,,,,1256.0,,,2026-07-20,0.0,
HCLTECH,IN,sold,,,,,,1221.300048828125,,,2026-07-20,0.0,
CHENNPETRO,IN,watch,,,,,,1214.0,,,2026-07-20,0.0,
HAVELLS,IN,watch,,,,,,1200.300048828125,,,2026-07-20,0.0,
NAUKRI,IN,watch,,,,,,1191.5,,,2026-07-20,0.0,
PUNJABCHEM,IN,watch,,,,,,1143.4000244140625,,,2026-07-20,0.0,
INDIAGLYCO,IN,watch,,,,,,1143.199951171875,,,2026-07-20,0.0,
PNBHOUSING,IN,watch,,,,,,1098.4000244140625,,,2026-07-20,0.0,
MAPMYINDIA,IN,watch,,,,,,1097.0,,,2026-07-20,0.0,
TATACONSUM,IN,watch,,,,,,1091.9000244140625,,,2026-07-20,0.0,
MGL,IN,watch,,,,,,1090.9000244140625,,,2026-07-20,0.0,
INFY,IN,watch,,,,,,1087.0999755859375,,,2026-07-20,0.0,
PREMIERENE,IN,watch,,,,,,1086.4000244140625,,,2026-07-20,0.0,
INDIGOPNTS,IN,watch,,,,,,1078.0,,,2026-07-20,0.0,
BAJFINANCE,IN,watch,,,,,,1064.0,,,2026-07-20,0.0,
SBIN,IN,watch,,,,,,1060.0,,,2026-07-20,0.0,
AVANTIFEED,IN,watch,,,,,,1034.199951171875,,,2026-07-20,0.0,
INDUSINDBK,IN,sold,,,,,,1032.8499755859375,,,2026-07-20,0.0,
POKARNA,IN,watch,,,,,,971.2999877929688,,,2026-07-20,0.0,
FORTIS,IN,sold,,,,,,951.2000122070312,,,2026-07-20,0.0,
NATCOPHARM,IN,watch,,,,,,950.6500244140625,,,2026-07-20,0.0,
HINDALCO,IN,watch,,,,,,947.7999877929688,,,2026-07-20,0.0,
HATSUN,IN,watch,,,,,,930.4500122070312,,,2026-07-20,0.0,
TCI,IN,watch,,,,,,930.1500244140625,,,2026-07-20,0.0,
GMBREW,IN,watch,,,,,,922.5,,,2026-07-20,0.0,
CGPOWER,IN,sold,,,,,,912.4500122070312,,,2026-07-20,0.0,
ASAHIINDIA,IN,watch,,,,,,889.8499755859375,,,2026-07-20,0.0,
TITAGARH,IN,sold,,,,,,867.2000122070312,,,2026-07-20,0.0,
MARICO,IN,watch,,,,,,855.2999877929688,,,2026-07-20,0.0,
NSDL,IN,watch,,,,,,828.9000244140625,,,2026-07-20,0.0,
ATFL,IN,watch,,,,,,785.6,,,2025-03-27,480.0,
VMART,IN,watch,,,,,,785.0999755859375,,,2026-07-20,0.0,
STOVEKRAFT,IN,watch,,,,,,777.75,,,2026-07-20,0.0,
HDFCBANK,IN,watch,,,,,,777.5999755859375,,,2026-07-20,0.0,
ITDC,IN,watch,,,,,,773.9000244140625,,,2026-07-20,0.0,
SPLPETRO,IN,held,Supreme Petrochem,,,,,705.3499755859375,,,2026-07-20,0.0,
RAYMONDREL,IN,watch,,,,,,703.5,,,2026-07-20,0.0,
AKUMS,IN,watch,,,,,,676.5499877929688,,,2026-07-20,0.0,
DLF,IN,sold,,,,,,668.5999755859375,,,2026-07-20,0.0,
VENTIVE,IN,held,Ventive Hospitality,,,,,620.8499755859375,,,2026-07-20,0.0,
TRITURBINE,IN,sold,,,,,,614.2000122070312,,,2026-07-20,0.0,
RAYMOND,IN,watch,,,,,,612.8499755859375,,,2026-07-20,0.0,
AMARAJABAT,IN,watch,,,,,,604.15,,,2023-10-26,998.0,
ANANTRAJ,IN,watch,,,,,,600.7999877929688,,,2026-07-20,0.0,
PROTEAN,IN,watch,,,,,,585.7000122070312,,,2026-07-20,0.0,
GODREJAGRO,IN,watch,,,,,,571.9000244140625,,,2026-07-20,0.0,
JKLAKSHMI,IN,watch,,,,,,571.5,,,2026-07-20,0.0,
JSWENERGY,IN,watch,,,,,,567.7000122070312,,,2026-07-20,0.0,
HDFCLIFE,IN,sold,,,,,,564.6500244140625,,,2026-07-20,0.0,
CARRARO,IN,held,Carraro India,,,,,562.0499877929688,,,2026-07-20,0.0,
IIFL,IN,watch,,,,,,557.7000122070312,,,2026-07-20,0.0,
SHAKTIPUMP,IN,watch,,,,,,544.6500244140625,,,2026-07-20,0.0,
TEJASNET,IN,watch,,,,,,543.4000244140625,,,2026-07-20,0.0,
SUMICHEM,IN,sold,,,,,,540.6500244140625,,,2026-07-20,0.0,
WSTCSTPAPR,IN,watch,,,,,,516.9000244140625,,,2026-07-20,0.0,
MAHINDCIE,IN,watch,,,,,,507.7,,,2023-06-16,1130.0,
IRCTC,IN,watch,,,,,,504.75,,,2026-07-20,0.0,
AGARIND,IN,watch,,,,,,502.6499938964844,,,2026-07-20,0.0,
SUNTV,IN,sold,,,,,,489.8999938964844,,,2026-07-20,0.0,
DELHIVERY,IN,watch,,,,,,486.8500061035156,,,2026-07-20,0.0,
DEEPINDS,IN,watch,,,,,,476.04998779296875,,,2026-07-20,0.0,
TRIVENI,IN,watch,,,,,,470.3500061035156,,,2026-07-20,0.0,
VBL,IN,watch,,,,,,468.0,,,2026-07-20,0.0,
UNITEDTEA,IN,watch,,,,,,462.75,,,2026-07-20,0.0,
HONASA,IN,watch,,,,,,457.54998779296875,,,2026-07-20,0.0,
OIL,IN,watch,,,,,,453.54998779296875,,,2026-07-20,0.0,
AWHCL,IN,sold,,,,,,449.04998779296875,,,2026-07-20,0.0,
EMBASSY,IN,watch,,,,,,448.6600036621094,,,2026-07-20,0.0,
DLINKINDIA,IN,sold,,,,,,448.54998779296875,,,2026-07-20,0.0,
CHAMBLFERT,IN,watch,,,,,,443.20001220703125,,,2026-07-20,0.0,
GET&D,IN,watch,,,,,,442.65,,,2023-09-29,1025.0,
MATRIMONY,IN,watch,,,,,,439.70001220703125,,,2026-07-20,0.0,
EXIDEIND,IN,watch,,,,,,436.6499938964844,,,2026-07-20,0.0,
BIOCON,IN,watch,,,,,,436.5,,,2026-07-20,0.0,
COALINDIA,IN,watch,,,,,,429.3999938964844,,,2026-07-20,0.0,
JUBLFOOD,IN,sold,,,,,,424.8500061035156,,,2026-07-20,0.0,
SYNGENE,IN,sold,,,,,,417.6000061035156,,,2026-07-20,0.0,
BHEL,IN,sold,,,,,,417.5,,,2026-07-20,0.0,
PFC,IN,watch,,,,,,413.8500061035156,,,2026-07-20,0.0,
BEL,IN,sold,,,,,,408.1499938964844,,,2026-07-20,0.0,
TATAMOTORS,IN,watch,,,,,,405.8500061035156,,,2025-10-23,270.0,
HINDPETRO,IN,watch,,,,,,405.3999938964844,,,2026-07-20,0.0,
JKTYRE,IN,watch,,,,,,402.0,,,2026-07-20,0.0,
APOLLO,IN,sold,,,,,,392.79998779296875,,,2026-07-20,0.0,
INDIACEM,IN,watch,,,,,,392.5,,,2026-07-20,0.0,
AARTISURF,IN,held,Aarti Surfactants,,,,,391.75,,,2026-07-20,0.0,
TATAPOWER,IN,watch,,,,,,384.29998779296875,,,2026-07-20,0.0,
KOTAKBANK,IN,sold,,,,,,382.04998779296875,,,2026-07-20,0.0,
MAHLIFE,IN,sold,,,,,,373.20001220703125,,,2026-07-20,0.0,
JKPAPER,IN,watch,,,,,,371.95001220703125,,,2026-07-20,0.0,
RECLTD,IN,watch,,,,,,363.5,,,2026-07-20,0.0,
GICRE,IN,sold,,,,,,360.25,,,2026-07-20,0.0,
GEPIL,IN,watch,,,,,,359.45001220703125,,,2025-08-26,328.0,
NTPC,IN,sold,,,,,,347.25,,,2026-07-20,0.0,
GOLDIAM,IN,watch,,,,,,343.95001220703125,,,2026-07-20,0.0,
NATIONALUM,IN,watch,,,,,,342.8999938964844,,,2026-07-20,0.0,
PATANJALI,IN,sold,,,,,,339.20001220703125,,,2026-07-20,0.0,
PRAJIND,IN,watch,,,,,,337.6000061035156,,,2026-07-20,0.0,
GUJGASLTD,IN,watch,,,,,,327.04998779296875,,,2026-06-30,20.0,
NYKAA,IN,watch,,,,,,323.5,,,2026-07-20,0.0,
M&MFIN,IN,watch,,,,,,322.54998779296875,,,2026-07-20,0.0,
RANEENGINE,IN,watch,,,,,,317.75,,,2025-04-21,455.0,
BPCL,IN,watch,,,,,,317.6000061035156,,,2026-07-20,0.0,
CEWATER,IN,held,Concord Enviro Systems,,,,,311.29998779296875,,,2026-07-20,0.0,
LATENTVIEW,IN,watch,,,,,,310.70001220703125,,,2026-07-20,0.0,
MANGCHEFER,IN,watch,,,,,,308.75,,,2025-10-30,263.0,
NLCINDIA,IN,watch,,,,,,296.3999938964844,,,2026-07-20,0.0,
RAILTEL,IN,watch,,,,,,294.70001220703125,,,2026-07-20,0.0,
STYLEBAAZA,IN,sold,,,,,,290.3500061035156,,,2026-07-20,0.0,
ITC,IN,watch,,,,,,282.70001220703125,,,2026-07-20,0.0,
ITI,IN,sold,,,,,,281.79998779296875,,,2026-07-20,0.0,
SCI,IN,watch,,,,,,280.6499938964844,,,2026-07-20,0.0,
NIFTYBEES,IN,held,Nippon Nifty BEES ETF,,,,,275.3,,,2026-07-13,7.0,
PETRONET,IN,watch,,,,,,275.04998779296875,,,2026-07-20,0.0,
BLSE,IN,watch,,,,,,272.8599853515625,,,2026-07-20,0.0,
SWIGGY,IN,watch,,,,,,270.5299987792969,,,2026-07-20,0.0,
LIBERTSHOE,IN,watch,,,,,,269.79998779296875,,,2026-07-20,0.0,
REDINGTON,IN,watch,,,,,,269.5,,,2026-07-20,0.0,
GSPL,IN,watch,,,,,,268.3500061035156,,,2026-05-11,70.0,
JINDALSAW,IN,watch,,,,,,265.95001220703125,,,2026-07-20,0.0,
GODAVARIB,IN,sold,,,,,,263.70001220703125,,,2026-07-20,0.0,
ARIHANTSUP,IN,watch,,,,,,262.20001220703125,,,2026-07-20,0.0,
CROMPTON,IN,sold,,,,,,262.1000061035156,,,2026-07-20,0.0,
VEDL,IN,watch,,,,,,261.8500061035156,,,2026-07-20,0.0,
ZODIAC,IN,watch,,,,,,258.70001220703125,,,2026-07-20,0.0,
