market,symbol,trades,hit,revenue_gross_gains,gross_trading_profit,txn_costs,income_tax,net_income,capital_deployed,operating_income_ebit,geography
US,JCI,1,1.0,249.15083888432886,249.15083888432886,10.0,26.42094817818122,212.72989070614764,10000.0,239.15083888432886,United States
US,NNI,2,1.0,258.8685277234881,258.8685277234881,20.0,26.389758956410173,212.47876876707795,20000.0,238.8685277234881,United States
US,BAC-PL,5,0.4,438.89105387756143,308.6796903506672,50.0,46.36587147452822,212.31381887613898,50000.0,258.6796903506672,United States
US,GSHR,5,1.0,288.29337188200907,288.29337188200907,50.0,26.326216788826788,211.96715509318233,50000.0,238.29337188200907,United States
US,SNY,1,1.0,247.75844860211782,247.75844860211782,10.0,26.26711944121453,211.4913291609033,10000.0,237.75844860211782,United States
US,BTZ,2,1.0,256.70380767135015,256.70380767135015,20.0,26.150604636130033,210.55320303522012,20000.0,236.70380767135015,United States
US,KRSP-UN,1,1.0,246.44589537127894,246.44589537127894,10.0,26.12211095596363,210.32378441531532,10000.0,236.44589537127894,United States
US,UBXG,1,1.0,245.90163934426147,245.90163934426147,10.0,26.061982543483143,209.83965680077833,10000.0,235.90163934426147,United States
US,OZK,4,0.5,763.9021597240126,331.29614387846567,40.0,82.18495282473859,209.1111910537271,40000.0,291.29614387846567,United States
US,PKG,4,0.5,595.8663414495913,312.62743171447397,40.0,63.620662323319465,209.00676939115448,40000.0,272.62743171447397,United States
US,LNN,4,0.75,929.0859362321414,347.68132426381885,40.0,99.32937320956042,208.3519510542585,40000.0,307.68132426381885,United States
US,EAD,1,1.0,243.7104818955893,243.7104818955893,10.0,25.819907467887845,207.89057442770147,10000.0,233.7104818955893,United States
US,ONCH,5,1.0,283.2029014825821,283.2029014825821,50.0,25.76383091030232,207.43907057227977,50000.0,233.2029014825821,United States
IN,FOSECOIND,1,1.0,242.19058916567838,242.19058916567838,35.0,0.0,207.19058916567838,10000.0,207.19058916567838,India
US,ROK,2,1.0,252.84050074938946,252.84050074938946,20.0,25.72379353875855,207.11670721063092,20000.0,232.84050074938946,United States
US,INBKZ,3,1.0,262.48873291475405,262.48873291475405,30.0,25.684930870440045,206.803802044314,30000.0,232.48873291475405,United States
US,TRAK,2,0.5,959.5370430477778,331.3191042936336,20.0,104.90311940642212,206.4159848872115,20000.0,311.3191042936336,United States
US,KTF,4,1.0,271.5138925836213,271.5138925836213,40.0,25.57723228994995,205.93666029367142,40000.0,231.51389258362133,United States
US,SNN,1,1.0,241.2780721917529,241.2780721917529,10.0,25.5511792834793,205.7268929082736,10000.0,231.2780721917529,United States
US,NESR,1,1.0,240.9188883493707,240.9188883493707,10.0,25.511497308160738,205.40739104120996,10000.0,230.9188883493707,United States
US,TPB,2,1.0,249.75423885007953,249.75423885007953,20.0,25.382828957215082,204.37140989286445,20000.0,229.75423885007953,United States
US,SCE-PL,4,0.75,377.9560975992813,283.8940055767802,40.0,39.54629110764882,204.34771446913138,40000.0,243.89400557678022,United States
US,GNL-PD,1,1.0,239.63587447445312,239.63587447445312,10.0,25.369752277036344,204.26612219741676,10000.0,229.63587447445312,United States
US,PECO,4,0.25,529.7374289035229,301.6345217160144,40.0,57.41964251257726,204.21487920343714,40000.0,261.6345217160144,United States
US,CZR,3,0.6666666666666666,359.73620545530105,270.9494213870467,30.0,37.53343588699671,203.41598550004997,30000.0,240.9494213870467,United States
JP,4221,1,1.0,218.25396825396749,218.25396825396749,15.0,0.0,203.25396825396749,10000.0,203.25396825396749,Japan
US,SW,4,0.5,932.9345945855549,343.839034219594,40.0,100.85934770766306,202.97968651193094,40000.0,303.839034219594,United States
US,PCQ,2,1.0,248.16681292603838,248.16681292603838,20.0,25.20745303852103,202.95935988751734,20000.0,228.16681292603838,United States
US,XRN,1,1.0,236.62266599199233,236.62266599199233,10.0,25.036858503648165,201.58580748834416,10000.0,226.62266599199233,United States
US,LAMR,1,1.0,236.45986698859423,236.45986698859423,10.0,25.018872766895967,201.44099422169825,10000.0,226.45986698859423,United States
US,WFC-PY,3,1.0,256.10382989822654,256.10382989822654,30.0,24.979538438996478,201.12429145923005,30000.0,226.10382989822654,United States
US,PNW,2,0.5,285.185536680268,250.69669086645095,20.0,30.401995819596447,200.2946950468545,20000.0,230.69669086645095,United States
US,PAGS,1,1.0,234.89890215914411,234.89890215914411,10.0,24.84642022163514,200.052481937509,10000.0,224.89890215914411,United States
US,BFH-PA,2,0.5,268.4427480228613,248.4430531986426,20.0,28.55228308791942,199.89077011072317,20000.0,228.4430531986426,United States
US,RVT,1,1.0,234.11405259284425,234.11405259284425,10.0,24.759711474069732,199.35434111877453,10000.0,224.11405259284425,United States
US,RITM-PA,2,1.0,243.42873305904124,243.42873305904124,20.0,24.683998622830842,198.7447344362104,20000.0,223.42873305904124,United States
US,BRK-B,1,1.0,233.22095558933054,233.22095558933054,10.0,24.66104374721581,198.55991184211473,10000.0,223.22095558933054,United States
US,TTC,2,1.0,244.22481537448746,244.22481537448746,20.0,25.762921536922104,198.46189383756536,20000.0,224.22481537448746,United States
US,TPG,1,1.0,232.44062657908015,232.44062657908015,10.0,24.574834422431763,197.86579215664838,10000.0,222.44062657908015,United States
US,SBUX,3,0.6666666666666666,364.5889586232598,262.8053807201547,30.0,38.069559199673684,194.73582152048098,30000.0,232.8053807201547,United States
US,ARTCU,1,1.0,228.8554556927269,228.8554556927269,10.0,24.178751286616052,194.67670440611084,10000.0,218.8554556927269,United States
US,KOF,1,1.0,228.29323059076145,228.29323059076145,10.0,24.11663768353274,194.17659290722872,10000.0,218.29323059076145,United States
US,LKFT,1,1.0,228.0581829542938,228.0581829542938,10.0,24.090670049668326,193.9675129046255,10000.0,218.0581829542938,United States
US,KPET-UN,3,1.0,247.5356205105972,247.5356205105972,30.0,24.032938304677664,193.50268220591954,30000.0,217.5356205105972,United States
US,NEWTO,3,0.6666666666666666,312.6405903578777,255.49787853682116,30.0,32.33039829066851,193.16748024615265,30000.0,225.49787853682116,United States
US,AOMD,1,1.0,225.8066977224038,225.8066977224038,10.0,23.841930070694314,191.9647676517095,10000.0,215.8066977224038,United States
US,KEY-PL,1,1.0,224.67348310682533,224.67348310682533,10.0,23.716734588325803,190.95674851849952,10000.0,214.67348310682533,United States
US,COF-PL,1,1.0,224.07187389808624,224.07187389808624,10.0,23.650269901010617,190.42160399707564,10000.0,214.07187389808624,United States
US,VFL,5,0.8,290.65146728907587,267.39577017827145,50.0,27.69151661321526,189.70425356505615,50000.0,217.39577017827145,United States
US,GAB-PG,3,1.0,242.9911880800817,242.9911880800817,30.0,23.530877704321714,189.46031037576,30000.0,212.9911880800817,United States
US,CPER,2,0.5,267.1437012660083,237.66864351484452,20.0,28.40876677326226,189.25987674158225,20000.0,217.66864351484452,United States
US,LPX,4,0.5,989.5853321677661,336.2274744486126,40.0,107.1180177959553,189.1094566526574,40000.0,296.2274744486126,United States
US,LBRDP,3,1.0,241.82857045635942,241.82857045635942,30.0,23.4024338312803,188.4261366250791,30000.0,211.82857045635942,United States
US,DIA,2,1.0,231.37240300699523,231.37240300699523,20.0,23.352037284078335,188.0203657229169,20000.0,211.37240300699523,United States
US,INKT,1,1.0,221.04369550548063,221.04369550548063,10.0,23.315722279272947,187.72797322620767,10000.0,211.04369550548063,United States
US,CSR,1,1.0,221.02445069456246,221.02445069456246,10.0,23.313596147688628,187.71085454687383,10000.0,211.02445069456246,United States
US,BST,1,1.0,220.83361943562753,220.83361943562753,10.0,23.29251345850962,187.5411059771179,10000.0,210.83361943562753,United States
US,BEKE,2,0.5,503.49682361095824,262.0482593821605,20.0,54.52062833460781,187.52763104755266,20000.0,242.0482593821605,United States
US,IWML,1,1.0,220.58842228908082,220.58842228908082,10.0,23.265424525296716,187.32299776378412,10000.0,210.58842228908082,United States
US,BFH,2,0.5,617.127561462123,273.72496278539774,20.0,67.07434485184831,186.65061793354943,20000.0,253.72496278539774,United States
US,PROV,1,1.0,219.714420708228,219.714420708228,10.0,23.168866425885113,186.5455542823429,10000.0,209.714420708228,United States
US,CVCO,3,0.6666666666666666,493.53635824884054,268.8095903111987,30.0,52.31543255354693,186.49415775765172,30000.0,238.8095903111987,United States
US,FOF,1,1.0,216.9034012057658,216.9034012057658,10.0,22.858310121968767,184.04509108379702,10000.0,206.9034012057658,United States
US,NHP,1,1.0,216.216138891272,216.216138891272,10.0,22.782382635865154,183.43375625540685,10000.0,206.216138891272,United States
US,AHT-PI,1,1.0,215.68634930779095,215.68634930779095,10.0,22.723852449662196,182.96249685812876,10000.0,205.68634930779095,United States
US,WDS,1,1.0,215.10981812932428,215.10981812932428,10.0,22.6601583373587,182.4496597919656,10000.0,205.10981812932428,United States
US,CPZ,2,1.0,224.53233258013404,224.53233258013404,20.0,22.5963587879196,181.93597379221444,20000.0,204.53233258013404,United States
US,HYT,2,1.0,224.15522447480464,224.15522447480464,20.0,22.55469657274627,181.60052790205836,20000.0,204.15522447480464,United States
US,CIMN,3,1.0,233.8145642303835,233.8145642303835,30.0,22.5170610507209,181.29750317966258,30000.0,203.8145642303835,United States
US,EBF,3,0.6666666666666666,335.57579696695154,245.71511598182605,30.0,34.86423805515,180.85087792667605,30000.0,215.71511598182605,United States
US,EA,3,1.0,233.15651007476788,233.15651007476788,30.0,22.44436042869897,180.71214964606892,30000.0,203.15651007476788,United States
US,IAG,2,0.5,850.2952189955826,293.4229324927994,20.0,92.83428207497936,180.58865041782008,20000.0,273.4229324927994,United States
US,FMNB,3,0.6666666666666666,350.18539713186806,246.73738435236902,30.0,36.47828001570488,180.25910433666417,30000.0,216.73738435236902,United States
US,IVZ,2,0.5,302.27152898213427,231.95321799251766,20.0,32.28962506349283,179.66359292902482,20000.0,211.95321799251766,United States
US,PGZ,1,1.0,211.82243459917595,211.82243459917595,10.0,22.296974205130486,179.52546039404547,10000.0,201.82243459917595,United States
US,VMO,4,0.75,254.04803537911968,243.94737206877016,40.0,24.75241801279307,179.1949540559771,40000.0,203.94737206877016,United States
US,GCT,2,0.5,740.6245922012888,278.58805524193394,20.0,80.71807139924687,177.86998384268713,20000.0,258.58805524193394,United States
US,CRK,1,1.0,209.08424470952536,209.08424470952536,10.0,21.994463983907846,177.08978072561752,10000.0,199.08424470952536,United States
US,NL,1,1.0,208.3335320154833,208.3335320154833,10.0,21.91152661568234,176.42200539980098,10000.0,198.3335320154833,United States
JP,9997,1,1.0,191.38755980861345,191.38755980861345,15.0,0.0,176.38755980861345,10000.0,176.38755980861345,Japan
US,MACIU,1,1.0,207.2071384739238,207.2071384739238,10.0,21.787084713121523,175.4200537608023,10000.0,197.2071384739238,United States
US,XYL,1,1.0,206.83745033720723,206.83745033720723,10.0,21.746242242537498,175.09120809466972,10000.0,196.83745033720723,United States
US,SPH,2,0.5,567.9756925185276,256.63036816579006,20.0,61.6441360837009,174.98623208208915,20000.0,236.63036816579006,United States
US,CX,2,0.5,245.42394374650777,220.75298522752584,20.0,26.00920760574061,174.74377762178523,20000.0,200.75298522752584,United States
US,BAC-PS,3,1.0,226.10404490722047,226.10404490722047,30.0,21.665216949255342,174.43882795796512,30000.0,196.10404490722047,United States
US,BIP,1,1.0,205.88997847592162,205.88997847592162,10.0,21.64156728064276,174.24841119527886,10000.0,195.88997847592162,United States
US,SIGIP,1,1.0,205.1393634776777,205.1393634776777,10.0,21.55864070567072,173.580722772007,10000.0,195.1393634776777,United States
US,AERO,1,1.0,204.08163265306146,204.08163265306146,10.0,21.441784534753552,172.6398481183079,10000.0,194.08163265306146,United States
US,XPO,3,0.6666666666666666,637.6637231853977,270.433030724726,30.0,68.23836076827259,172.19466995645342,30000.0,240.433030724726,United States
US,DMLP,2,1.0,213.31895658594613,213.31895658594613,20.0,21.357525474906645,171.96143111103947,20000.0,193.31895658594613,United States
US,BNY,2,0.5,311.4905256045653,225.26636051942387,20.0,33.308122983685735,171.95823753573814,20000.0,205.26636051942387,United States
US,RWTQ,3,1.0,223.0364845484445,223.0364845484445,30.0,21.326318479775736,171.71016606866874,30000.0,193.0364845484445,United States
US,WAL,1,1.0,202.86660152691206,202.86660152691206,10.0,21.307550113629915,171.55905141328213,10000.0,192.86660152691206,United States
US,RITM-PF,4,1.0,231.2755592972104,231.27555929721044,40.0,21.13177467208703,170.1437846251234,40000.0,191.27555929721044,United States
US,BUI,2,0.5,320.2846975088969,224.23352447008216,20.0,34.279687044419575,169.95383742566258,20000.0,204.23352447008216,United States
US,JSM,3,1.0,220.380284634587,220.38028463458704,30.0,21.032866361429367,169.34741827315767,30000.0,190.38028463458704,United States
US,FSSL,1,1.0,200.1820183320957,200.1820183320957,10.0,21.010962262208807,169.1710560698869,10000.0,190.1820183320957,United States
US,BCV-PA,3,1.0,219.93435470899715,219.93435470899715,30.0,20.983600837168296,168.95075387182885,30000.0,189.93435470899715,United States
US,ARLP,1,1.0,199.82983465908433,199.82983465908433,10.0,20.97205365282552,168.85778100625882,10000.0,189.82983465908433,United States
US,RWTS,3,1.0,218.97357300935784,218.97357300935784,30.0,20.877455428625563,168.09611758073225,30000.0,188.97357300935784,United States
US,FTI,2,1.0,208.9242217622411,208.9242217622411,20.0,20.959589704466012,167.9646320577751,20000.0,188.9242217622411,United States
US,MFA-PC,1,1.0,198.76331828087012,198.76331828087012,10.0,20.85422686998238,167.90909141088775,10000.0,188.76331828087012,United States
US,MET-PF,4,0.75,265.1388744935668,232.75857948789502,40.0,26.19583721365702,166.56274227423802,40000.0,192.75857948789502,United States
US,AVBC,1,1.0,196.6567212970327,196.6567212970327,10.0,20.62149388020097,166.03522741683173,10000.0,186.6567212970327,United States
US,DX,2,1.0,206.47496397038003,206.47496397038003,20.0,20.60141366249863,165.87355030788137,20000.0,186.47496397038003,United States
US,RA,2,1.0,205.98209365358946,205.98209365358946,20.0,20.546962249494026,165.43513140409542,20000.0,185.98209365358946,United States
US,ARGX,2,0.5,657.3705179282863,256.78752769291106,20.0,71.52031323017196,165.2672144627391,20000.0,236.78752769291106,United States
US,ENRD,1,1.0,195.75856443719397,195.75856443719397,10.0,20.52226714965559,165.23629728753838,10000.0,185.75856443719397,United States
US,DGZ,2,0.5,294.5989555696027,216.10628941791776,20.0,31.44197315697438,164.6643162609434,20000.0,196.10628941791776,United States
US,CQP,3,0.3333333333333333,793.9011834188369,281.2580562743683,30.0,86.60397195571454,164.65408431865376,30000.0,251.2580562743683,United States
US,MIY,2,1.0,205.03722992711857,205.03722992711857,20.0,20.442575429573218,164.59465449754538,20000.0,185.03722992711857,United States
US,KKR-PD,2,1.0,205.0167059558117,205.0167059558117,20.0,20.440307978683894,164.57639797712778,20000.0,185.0167059558117,United States
US,PLD,1,1.0,194.9859065557269,194.9859065557269,10.0,20.436905317178063,164.54900123854884,10000.0,184.9859065557269,United States
US,REXR,1,1.0,194.7473443072778,194.7473443072778,10.0,20.41054939539686,164.33679491188096,10000.0,184.7473443072778,United States
US,NIM,2,1.0,204.3728950696111,204.3728950696111,20.0,20.369180927069902,164.0037141425412,20000.0,184.3728950696111,United States
US,TKR,5,0.6,399.79016723791227,254.05297760173528,50.0,40.85374272979007,163.19923487194518,50000.0,204.05297760173528,United States
US,FTF,1,1.0,192.64478399540596,192.64478399540596,10.0,20.178262369766415,162.46652162563953,10000.0,182.64478399540596,United States
US,WTRG,1,1.0,192.459754129215,192.459754129215,10.0,20.157820607868974,162.30193352134603,10000.0,182.459754129215,United States
US,SSYS,1,1.0,192.30714211097012,192.30714211097012,10.0,20.140960310643063,162.16618180032705,10000.0,182.30714211097012,United States
US,FIZZ,2,0.5,497.1712776222681,235.20203720910683,20.0,53.82179355926036,161.38024364984648,20000.0,215.20203720910683,United States
US,CDNS,2,0.5,204.76302891323073,202.8829690922218,20.0,21.517063949882203,161.36590514233959,20000.0,182.8829690922218,United States
US,MZYX,2,1.0,201.2276125479562,201.2276125479562,20.0,20.02169585489511,161.20591669306106,20000.0,181.2276125479562,United States
US,HCA,1,1.0,191.01186849422857,191.01186849422857,10.0,19.99786084561862,161.01400764860995,10000.0,181.01186849422857,United States
US,BWMX,1,1.0,190.79677183620137,190.79677183620137,10.0,19.974097359437476,160.8226744767639,10000.0,180.79677183620137,United States
US,AAUC,2,0.5,651.8905818695497,251.08049461151631,20.0,70.91489989646564,160.1655947150507,20000.0,231.08049461151631,United States
US,WEA,2,1.0,199.33553842397922,199.33553842397922,20.0,19.81266295912069,159.52287546485854,20000.0,179.33553842397922,United States
US,BLTE,4,0.5,863.4169047953421,292.42590891934594,40.0,93.17916022438826,159.24674869495766,40000.0,252.42590891934594,United States
US,PLMK,1,1.0,188.67942522156955,188.67942522156955,10.0,19.740176770066295,158.93924845150326,10000.0,178.67942522156955,United States
US,NI,1,1.0,188.32025515846507,188.32025515846507,10.0,19.70049631705719,158.61975884140787,10000.0,178.32025515846507,United States
US,ATO,2,1.0,198.38939432804682,198.38939432804682,20.0,19.79508317239729,158.59431115564954,20000.0,178.38939432804682,United States
US,MBINL,3,0.6666666666666666,300.1825366968869,219.53752922500237,30.0,30.954055260831836,158.58347396417054,30000.0,189.53752922500237,United States
US,KRAQU,1,1.0,188.11877411190946,188.11877411190946,10.0,19.678237058780006,158.44053705312945,10000.0,178.11877411190946,United States
US,AIT,4,0.5,450.85025863810915,245.23628205107673,40.0,47.59955017987352,157.6367318712032,40000.0,205.23628205107673,United States
US,PTY,1,1.0,186.75721561969505,186.75721561969505,10.0,19.52781456169749,157.22940105799756,10000.0,176.75721561969505,United States
US,FCNCA,1,1.0,186.30025919516012,186.30025919516012,10.0,19.477330849958708,156.8229283452014,10000.0,176.30025919516012,United States
US,TRTN-PA,1,1.0,185.61424567685503,185.61424567685503,10.0,19.401541328578702,156.21270434827633,10000.0,175.61424567685503,United States
US,PCN,2,1.0,195.54214115434564,195.54214115434564,20.0,19.39357535253814,156.14856580180754,20000.0,175.54214115434564,United States
US,LOB-PA,4,0.5,242.28162339552387,220.4904830353105,40.0,24.557268040927497,155.933214994383,40000.0,180.4904830353105,United States
US,IWDL,2,0.5,219.3962245393455,198.60644777281777,20.0,23.133712693923478,155.4727350788943,20000.0,178.60644777281777,United States
US,GEHC,1,1.0,184.4670513474167,184.4670513474167,10.0,19.274801392938944,155.19224995447777,10000.0,174.4670513474167,United States
US,FLYD,1,1.0,184.0913224019447,184.0913224019447,10.0,19.233291544829402,154.8580308571153,10000.0,174.0913224019447,United States
US,FMN,2,1.0,194.06600511786553,194.06600511786553,20.0,19.23049453749383,154.8355105803717,20000.0,174.06600511786553,United States
US,CPA,5,0.6,749.8819346725094,284.02618828158757,50.0,79.53124220312972,154.49494607845787,50000.0,234.02618828158757,United States
US,RWTP,4,1.0,213.4669963002067,213.46699630020672,40.0,19.164317136638914,154.3026791635678,40000.0,173.46699630020672,United States
US,OBDC,2,0.5,224.71917255987518,197.11953954568486,20.0,23.721782275705667,153.3977572699792,20000.0,177.11953954568486,United States
US,PLSE,1,1.0,182.2235629477875,182.2235629477875,10.0,19.026944889397164,153.19661805839036,10000.0,172.2235629477875,United States
US,ICR-PA,1,1.0,181.81800842285156,181.81800842285156,10.0,18.982139965706544,152.835868457145,10000.0,171.81800842285156,United States
US,CODI-PA,1,1.0,181.45199744932228,181.45199744932228,10.0,18.941703741399845,152.51029370792244,10000.0,171.45199744932228,United States
US,KVAC,1,1.0,180.62366053388735,180.62366053388735,10.0,18.85019059087577,151.77346994301158,10000.0,170.62366053388735,United States
US,PSA,2,0.5,198.98190013300842,192.51459084164145,20.0,20.878375394047687,151.63621544759377,20000.0,172.51459084164145,United States
US,GHM,2,0.5,820.9157134312495,260.7917167075003,20.0,89.5884879241536,151.20322878334673,20000.0,240.7917167075003,United States
US,RQI,1,1.0,179.2989169667192,179.2989169667192,10.0,18.703835339517195,150.595081627202,10000.0,169.2989169667192,United States
US,HTHT,1,1.0,178.78157086889556,178.78157086889556,10.0,18.64667988689763,150.13489098199793,10000.0,168.78157086889556,United States
US,AEP,3,0.6666666666666666,283.1920454804404,208.73917887745176,30.0,29.07697680254259,149.66220207490915,30000.0,178.73917887745176,United States
US,FFA,1,1.0,178.0005646100169,178.0005646100169,10.0,18.56039574092126,149.44016886909566,10000.0,168.0005646100169,United States
US,ERC,1,1.0,177.5805508256889,177.5805508256889,10.0,18.513993384644266,149.06655744104464,10000.0,167.5805508256889,United States
US,PURR,2,1.0,187.2609797871494,187.2609797871494,20.0,18.478687759592354,148.78229202755705,20000.0,167.2609797871494,United States
US,RAMP,3,1.0,197.14133185033677,197.14133185033677,30.0,18.465469273916536,148.67586257642023,30000.0,167.14133185033677,United States
US,NSA,2,0.5,202.47434738382307,189.29059940304026,20.0,21.26421459184969,148.02638481119058,20000.0,169.29059940304026,United States
US,APOS,3,0.6666666666666666,209.50505787842076,197.7861886691312,30.0,20.936172906885346,146.85001576224587,30000.0,167.7861886691312,United States
US,ULS,2,0.5,955.7696184392616,271.22371872793985,20.0,104.48690121203413,146.73681751590573,20000.0,251.22371872793985,United States
US,NOEM,1,1.0,173.0768497173596,173.0768497173596,10.0,18.016432706420012,145.0604170109396,10000.0,163.0768497173596,United States
US,CIM-PB,1,1.0,172.5589546691686,172.5589546691686,10.0,17.959216606765814,144.5997380624028,10000.0,162.5589546691686,United States
US,PRTH,3,0.6666666666666666,240.65452099995886,198.8133306033002,30.0,24.377508738077594,144.43582186522258,30000.0,168.8133306033002,United States
US,NEWTG,1,1.0,171.17804023110804,171.17804023110804,10.0,17.80665570011498,143.37138453099305,10000.0,161.17804023110804,United States
US,CAT,3,0.6666666666666666,553.3609026519205,231.82614058180565,30.0,58.92473902652811,142.90140155527752,30000.0,201.82614058180565,United States
US,STN,1,1.0,169.59743919603642,169.59743919603642,10.0,17.632033782697388,141.96540541333903,10000.0,159.59743919603642,United States
US,MITT-PB,1,1.0,168.891426925184,168.891426925184,10.0,17.55403483563798,141.337392089546,10000.0,158.891426925184,United States
US,KRG,3,0.6666666666666666,506.2264301174557,224.19335600575295,30.0,53.71740853147877,140.47594747427416,30000.0,194.19335600575295,United States
US,NGVT,5,0.4,679.637043011172,262.95155657490074,50.0,72.87549653228047,140.07606004262027,50000.0,212.95155657490074,United States
US,CSW,1,1.0,167.4359936607006,167.4359936607006,10.0,17.39324122505685,140.04275243564376,10000.0,157.4359936607006,United States
US,CFG-PE,1,1.0,167.41033111299598,167.41033111299598,10.0,17.390406073626117,140.01992503936987,10000.0,157.41033111299598,United States
US,WTG,4,1.0,197.35121407238987,197.35121407238987,40.0,17.383874930881284,139.9673391415086,40000.0,157.35121407238987,United States
US,SJM,2,0.5,453.72536439188593,208.92533192617745,20.0,49.02196836371134,139.90336356246613,20000.0,188.92533192617745,United States
US,FXB,2,1.0,177.27440857499664,177.27440857499664,20.0,17.375389599715845,139.8990189752808,20000.0,157.27440857499664,United States
US,AHL-PE,2,0.5,297.9416191125872,191.3884464030613,20.0,31.811264524122816,139.5771818789385,20000.0,171.3884464030613,United States
US,RWTN,1,1.0,166.869980560167,166.869980560167,10.0,17.330709130805644,139.53927142936135,10000.0,156.869980560167,United States
US,ADSK,1,1.0,165.88002760806964,165.88002760806964,10.0,17.22134093553516,138.6586866725345,10000.0,155.88002760806964,United States
US,SLV,2,0.5,609.965289408012,224.17699424466912,20.0,66.28307010799834,137.89392413667076,20000.0,204.17699424466912,United States
US,INTR,2,0.5,300.18718783895616,189.8932805612308,20.0,32.05935085836576,137.83392970286505,20000.0,169.8932805612308,United States
US,OXLCO,3,1.0,183.40470881387904,183.40470881387904,30.0,16.947872233142608,136.45683658073645,30000.0,153.40470881387904,United States
US,KYTX,1,1.0,162.4132585636162,162.4132585636162,10.0,16.838338619103688,135.57491994451252,10000.0,152.4132585636162,United States
US,HDL,4,0.5,405.78212867788733,218.18723555269594,40.0,42.62050544090654,135.5667301117894,40000.0,178.18723555269594,United States
US,ULBI,1,1.0,162.3380338990832,162.3380338990832,10.0,16.83002793546729,135.50800596361591,10000.0,152.3380338990832,United States
US,SOYB,1,1.0,162.04301701035595,162.04301701035595,10.0,16.79743500807003,135.24558200228591,10000.0,152.04301701035595,United States
US,ISTR,4,0.5,251.47596803406282,199.65541854995772,40.0,25.573042454935184,134.08237609502254,40000.0,159.65541854995772,United States
US,PNFP,1,1.0,160.08093001994573,160.08093001994573,10.0,16.580667218600613,133.50026280134512,10000.0,150.08093001994573,United States
US,SOJE,2,1.0,169.918069861561,169.918069861561,20.0,16.562674725557113,133.3553951360039,20000.0,149.918069861561,United States
US,LDOS,2,0.5,872.0001220703133,248.40064871391348,20.0,95.2322001505554,133.16844856335808,20000.0,228.40064871391348,United States
US,RPC,1,1.0,155.0389321891532,155.0389321891532,10.0,16.02363650098601,129.01529568816719,10000.0,145.0389321891532,United States
US,RBKB,4,0.75,364.9840198298349,205.80236317399806,40.0,37.00842309285691,128.79394008114116,40000.0,165.80236317399806,United States
US,BRW,1,1.0,154.32086991675087,154.32086991675087,10.0,15.944306291749216,128.37656362500164,10000.0,144.32086991675087,United States
US,SIVR,2,0.5,599.0445250231136,213.24727251785913,20.0,65.0765639915005,128.17070852635862,20000.0,193.24727251785913,United States
US,AKTX,2,0.5,1449.5794312292799,306.9830696052411,20.0,159.04210801987185,127.94096158536922,20000.0,286.9830696052411,United States
US,UVV,1,1.0,153.37405760595502,153.37405760595502,10.0,15.839704195788764,127.53435341016625,10000.0,143.37405760595502,United States
US,HEI-A,2,0.5,200.4118880961858,168.14761775816754,20.0,21.036357854183677,127.11125990398386,20000.0,148.14761775816754,United States
US,RLYB,1,1.0,152.86597476643405,152.86597476643405,10.0,15.78357213103904,127.08240263539501,10000.0,142.86597476643405,United States
US,FT,2,1.0,161.97023564627824,161.97023564627824,20.0,15.68461250796093,126.28562313831729,20000.0,141.97023564627824,United States
US,SYF-PA,2,1.0,161.0639487331267,161.0639487331267,20.0,15.584487583964645,125.47946114916205,20000.0,141.0639487331267,United States
US,OVV,1,1.0,150.7347382063462,150.7347382063462,10.0,15.548117005846013,125.1866212005002,10000.0,140.7347382063462,United States
US,AMH-PG,1,1.0,150.44271418478638,150.44271418478638,10.0,15.515854724950785,124.9268594598356,10000.0,140.44271418478638,United States
US,RWAYI,2,1.0,160.29238487181408,160.29238487181408,20.0,15.499246616836961,124.79313825497712,20000.0,140.29238487181408,United States
US,FFC,1,1.0,149.62636324532986,149.62636324532986,10.0,15.425665763175816,124.20069748215404,10000.0,139.62636324532986,United States
US,DSAC,2,1.0,159.31299639108332,159.31299639108332,20.0,15.39104556508062,123.9219508260027,20000.0,139.31299639108332,United States
US,POST,1,1.0,149.30475703354819,149.30475703354819,10.0,15.390135295898741,123.91462173764944,10000.0,139.30475703354819,United States
US,NLY-PI,3,0.6666666666666666,196.77289690302356,173.22504615496447,30.0,19.529547001257903,123.69549915370658,30000.0,143.22504615496447,United States
US,GLTR,2,0.5,441.0773040737248,190.3677895917022,20.0,47.62463374519354,122.74315584650867,20000.0,170.3677895917022,United States
US,NAD,5,0.8,292.19681751218036,200.53043694780894,50.0,27.862244085267037,122.66819286254189,50000.0,150.53043694780894,United States
US,DCBO,1,1.0,147.78375234118403,147.78375234118403,10.0,15.222097473647317,122.5616548675367,10000.0,137.78375234118403,United States
US,OIM,5,1.0,189.00530973320116,189.00530973320116,50.0,16.46178857056464,122.54352116263654,50000.0,139.00530973320116,United States
US,CMG,1,1.0,147.73814118286265,147.73814118286265,10.0,15.217058436126154,122.5210827467365,10000.0,137.73814118286265,United States
US,MITP,4,1.0,177.11279796891466,177.11279796891466,40.0,15.147971659235154,121.96482630967952,40000.0,137.11279796891466,United States
US,SAMG,1,1.0,146.77092520458012,146.77092520458012,10.0,15.110202180222858,121.66072302435727,10000.0,136.77092520458012,United States
US,SABA,1,1.0,146.34109124904705,146.34109124904705,10.0,15.062714909355057,121.278376339692,10000.0,136.34109124904705,United States
