effect,coef,se,p,horizon,n,p_fdr
below_200dma:reversal_weekly,-6.694511726718258,2.70682358363475,0.013390978326706453,xret_T+63d,21598,0.03537239557997931
below_200dma:reversal_monthly,2.984813346226696,1.235934131564352,0.01573407657870935,xret_T+63d,21598,0.040792050389246465
reversal_monthly:low_beta,-2.090930473306969,0.8814918904866588,0.01769036831876176,xret_T+63d,21598,0.04474786389506917
golden_cross:darvas,-1.3588222475287113,0.6278744367497403,0.03045188791016488,xret_T+63d,21598,0.07197060274609904
reversal_weekly:reversal_monthly,-4.9986863539607835,2.7252777778581847,0.06662529947615783,xret_T+63d,21598,0.12777454694057666
golden_cross:reversal_monthly,1.6809831838896878,1.050464855385036,0.1095480318738499,xret_T+63d,21598,0.18258005312308317
darvas:reversal_monthly,1.5061838550214566,0.9655150065397373,0.1187646674926949,xret_T+63d,21598,0.1911155568847964
darvas:reversal_weekly,-3.0988770841545183,2.150810444511708,0.14964258676718842,xret_T+63d,21598,0.2327773571934042
new_highs,3.25096216501965,2.320882012878755,0.16129056128671904,xret_T+63d,21598,0.23876685245553086
new_highs:reversal_weekly,-2.645868845482621,2.2381060276054603,0.23712991536948147,xret_T+63d,21598,0.3387570219564021
below_200dma,-2.8240040920008007,2.6006330976350225,0.27752721629356314,xret_T+63d,21598,0.3846911909019687
golden_cross:reversal_weekly,-1.3062842253138798,2.13916253445174,0.5414298826369824,xret_T+63d,21598,0.6647207452716516
darvas:low_beta,0.19133407156096896,0.5441701810685621,0.7251329779824799,xret_T+63d,21598,0.8287862038138498
golden_cross,0.6879340908232522,2.271973572359588,0.7620488269997271,xret_T+63d,21598,0.8603777079029178
reversal_monthly,0.6620183051129658,2.778101914646301,0.8116493652459844,xret_T+63d,21598,0.8886287781285858
log_liquidity,0.5338590616137453,0.11575267450608295,3.986849089623696e-06,xret_T+63d,21598,
volatility_63d,-0.07003276006957738,2.101543314431564,0.9734158620098868,xret_T+63d,21598,
