Product,Contract,PreviousDaySettlementPrice
OESX,OESX SI 20281215 CS EU C 5750 0,1085.1
OESX,OESX SI 20260814 CS EU P 5925 0,25.4
OESX,OESX SI 20270618 CS EU C 1300 0,4965.8
OESX,OESX SI 20261016 CS EU P 4800 0,13.8
OESX,OESX SI 20260717 CS EU P 1500 0,0.1
OESX,OESX SI 20260831 CS EU C 5200 0,1179.8
OESX,OESX SI 20261120 CS EU C 7075 0,31.1
OESX,OESX SI 20281215 CS EU P 6200 0,561.3
OESX,OESX SI 20260918 CS EU P 6700 0,362.6
OESX,OESX SI 20270319 CS EU P 4850 0,55.5
OESX,OESX SI 20260828 CS EU C 6575 0,57
OESX,OESX SI 20260918 CS EU C 1100 0,5258.7
OESX,OESX SI 20261016 CS EU P 6975 0,606
OESX,OESX SI 20260724 CS EU C 5625 0,739.3
OESX,OESX SI 20260904 CS EU P 6275 0,114.2
OESX,OESX SI 20351221 CS EU C 6350 0,1540.1
OESX,OESX SI 20270115 CS EU P 5950 0,151.5
OESX,OESX SI 20260930 CS EU C 5750 0,674.8
OESX,OESX SI 20261120 CS EU P 5500 0,56
OESX,OESX SI 20260828 CS EU P 6675 0,330.5
OESX,OESX SI 20270115 CS EU P 7100 0,729.2
OESX,OESX SI 20281215 CS EU C 3800 0,2601.3
OESX,OESX SI 20260703 CS EU P 5790 0,0.1
OESX,OESX SI 20311219 CS EU P 6800 0,1013.1
OESX,OESX SI 20260904 CS EU P 7175 0,795.1
OESX,OESX SI 20270319 CS EU C 6150 0,530.8
OESX,OESX SI 20260821 CS EU P 5575 0,13.1
OESX,OESX SI 20261120 CS EU C 7225 0,17.3
OESX,OESX SI 20260703 CS EU C 5200 0,1159.3
OESX,OESX SI 20260703 CS EU P 6715 0,355.6
OESX,OESX SI 20260831 CS EU C 6075 0,358.4
OESX,OESX SI 20260904 CS EU P 5300 0,12.1
OESX,OESX SI 20260904 CS EU C 6200 0,269
OESX,OESX SI 20261218 CS EU C 6725 0,130.1
OESX,OESX SI 20291221 CS EU C 4150 0,2357.8
OESX,OESX SI 20261016 CS EU P 4975 0,17.4
OESX,OESX SI 20261120 CS EU C 3400 0,2977.1
OESX,OESX SI 20261016 CS EU C 7350 0,
OESX,OESX SI 20260717 CS EU P 6200 0,21.7
OESX,OESX SI 20260828 CS EU C 7000 0,3.6
OESX,OESX SI 20270319 CS EU P 6200 0,261.3
OESX,OESX SI 20291221 CS EU C 4350 0,2200.1
OESX,OESX SI 20260831 CS EU C 6475 0,95.6
OESX,OESX SI 20281215 CS EU C 4400 0,2093.6
OESX,OESX SI 20260731 CS EU C 5700 0,670.2
OESX,OESX SI 20341215 CS EU P 4400 0,426.2
OESX,OESX SI 20281215 CS EU P 5600 0,374.5
OESX,OESX SI 20261016 CS EU C 3600 0,2772.1
OESX,OESX SI 20260717 CS EU P 6175 0,18.2
OESX,OESX SI 20260904 CS EU C 7325 0,0.5
OESX,OESX SI 20281215 CS EU P 1350 0,12.9
OESX,OESX SI 20260821 CS EU C 6275 0,192.3
OESX,OESX SI 20321217 CS EU C 4200 0,2481.4
OESX,OESX SI 20270917 CS EU P 5100 0,143
OESX,OESX SI 20261218 CS EU P 2600 0,2
OESX,OESX SI 20270618 CS EU P 6400 0,428.3
OESX,OESX SI 20261218 CS EU C 1700 0,4653.7
OESX,OESX SI 20260703 CS EU C 5400 0,959.3
OESX,OESX SI 20261120 CS EU P 2300 0,1.1
OESX,OESX SI 20260828 CS EU P 5575 0,16.4
OESX,OESX SI 20290316 CS EU P 3100 0,69.3
OESX,OESX SI 20261120 CS EU P 6525 0,308.2
OESX,OESX SI 20351221 CS EU P 9000 0,2090.8
OESX,OESX SI 20260724 CS EU P 5575 0,2.7
OESX,OESX SI 20261120 CS EU P 5000 0,28.6
OESX,OESX SI 20270618 CS EU P 4100 0,44.1
OESX,OESX SI 20260831 CS EU P 6750 0,393.5
OESX,OESX SI 20270618 CS EU C 1000 0,5257.9
OESX,OESX SI 20260930 CS EU P 6700 0,373.5
OESX,OESX SI 20260731 CS EU P 7300 0,933.5
OESX,OESX SI 20260821 CS EU C 3300 0,3062.1
OESX,OESX SI 20260703 CS EU C 6430 0,0.2
OESX,OESX SI 20270416 CS EU P 4000 0,27.7
OESX,OESX SI 20291221 CS EU P 4800 0,279.1
OESX,OESX SI 20260918 CS EU C 4550 0,1831.4
OESX,OESX SI 20270416 CS EU C 5350 0,1168.9
OESX,OESX SI 20260904 CS EU P 5500 0,17.1
OESX,OESX SI 20280616 CS EU P 3000 0,45.3
OESX,OESX SI 20290316 CS EU C 4800 0,1801
OESX,OESX SI 20270416 CS EU P 5800 0,178.3
OESX,OESX SI 20260710 CS EU P 5400 0,0.3
OESX,OESX SI 20270319 CS EU C 6550 0,292.9
OESX,OESX SI 20260717 CS EU P 5500 0,1.1
OESX,OESX SI 20301220 CS EU C 1250 0,4780.2
OESX,OESX SI 20281215 CS EU P 7500 0,1241.2
OESX,OESX SI 20260821 CS EU C 6175 0,264.6
OESX,OESX SI 20260930 CS EU P 5600 0,34.5
OESX,OESX SI 20260703 CS EU C 6650 0,0.1
OESX,OESX SI 20270115 CS EU C 5850 0,692.7
OESX,OESX SI 20261016 CS EU C 4300 0,2081.2
OESX,OESX SI 20260724 CS EU P 5725 0,4.1
OESX,OESX SI 20260731 CS EU C 5100 0,1264.3
OESX,OESX SI 20260828 CS EU P 5950 0,39.8
OESX,OESX SI 20260717 CS EU C 6575 0,5.1
OESX,OESX SI 20291221 CS EU C 6750 0,683.8
OESX,OESX SI 20261016 CS EU C 7125 0,11.3
OESX,OESX SI 20281215 CS EU C 7500 0,271.7
OESX,OESX SI 20270416 CS EU P 6700 0,502.8
OESX,OESX SI 20261016 CS EU P 6300 0,173
OESX,OESX SI 20260831 CS EU C 5225 0,1155.2
OESX,OESX SI 20281215 CS EU P 6500 0,682.7
OESX,OESX SI 20260717 CS EU C 5850 0,514.2
OESX,OESX SI 20321217 CS EU P 1500 0,67.8
OESX,OESX SI 20270917 CS EU P 7500 0,1155.8
OESX,OESX SI 20260930 CS EU C 5725 0,697.4
OESX,OESX SI 20260821 CS EU P 7300 0,926
OESX,OESX SI 20270319 CS EU C 2300 0,4073
OESX,OESX SI 20290316 CS EU C 4700 0,1879
OESX,OESX SI 20270319 CS EU C 3900 0,2518.2
OESX,OESX SI 20291221 CS EU C 3000 0,3307.8
OESX,OESX SI 20270618 CS EU P 2500 0,9.8
OESX,OESX SI 20341215 CS EU C 4000 0,2708.1
OESX,OESX SI 20260731 CS EU P 4875 0,1.1
OESX,OESX SI 20260717 CS EU C 4925 0,1435.7
OESX,OESX SI 20260703 CS EU C 6345 0,22.3
OESX,OESX SI 20261120 CS EU P 6875 0,535.5
OESX,OESX SI 20260724 CS EU P 7100 0,736.8
OESX,OESX SI 20260731 CS EU C 6150 0,249.7
OESX,OESX SI 20270716 CS EU C 6900 0,210.6
OESX,OESX SI 20260814 CS EU P 5325 0,5.9
OESX,OESX SI 20260814 CS EU P 5650 0,12
OESX,OESX SI 20260703 CS EU C 7225 0,0.1
OESX,OESX SI 20281215 CS EU P 9000 0,2444.2
OESX,OESX SI 20261218 CS EU C 900 0,5444.6
OESX,OESX SI 20260731 CS EU P 4850 0,1.1
OESX,OESX SI 20261120 CS EU C 6575 0,162.1
OESX,OESX SI 20260918 CS EU P 3000 0,0.5
OESX,OESX SI 20260703 CS EU P 6720 0,360.6
OESX,OESX SI 20280616 CS EU C 5500 0,1166.9
OESX,OESX SI 20281215 CS EU P 900 0,7.2
OESX,OESX SI 20281215 CS EU C 6700 0,554.2
OESX,OESX SI 20261016 CS EU P 6775 0,440.8
OESX,OESX SI 20261016 CS EU P 6350 0,192.1
OESX,OESX SI 20260717 CS EU C 6600 0,3.4
OESX,OESX SI 20270716 CS EU P 7100 0,844.6
OESX,OESX SI 20270219 CS EU C 6950 0,112.4
OESX,OESX SI 20260717 CS EU C 5125 0,1236
OESX,OESX SI 20331216 CS EU C 6700 0,1186.3
OESX,OESX SI 20260831 CS EU C 5875 0,532.4
OESX,OESX SI 20280317 CS EU P 7300 0,1029.9
OESX,OESX SI 20270618 CS EU C 7300 0,92.3
OESX,OESX SI 20261016 CS EU P 6175 0,133.1
OESX,OESX SI 20291221 CS EU P 2500 0,60.6
OESX,OESX SI 20260731 CS EU C 5900 0,476.7
OESX,OESX SI 20311219 CS EU C 5350 0,1675.2
OESX,OESX SI 20260731 CS EU C 7250 0,0.1
OESX,OESX SI 20260814 CS EU P 5425 0,7.2
OESX,OESX SI 20260930 CS EU C 5375 0,1025.3
OESX,OESX SI 20261218 CS EU C 5300 0,1146.8
OESX,OESX SI 20261120 CS EU P 5700 0,75.9
OESX,OESX SI 20341215 CS EU C 3700 0,2899.2
OESX,OESX SI 20351221 CS EU C 7300 0,1161.6
OESX,OESX SI 20260918 CS EU P 5575 0,27
OESX,OESX SI 20271217 CS EU C 4300 0,2142.5
OESX,OESX SI 20260731 CS EU P 6400 0,113.1
OESX,OESX SI 20260717 CS EU C 4650 0,1710.4
OESX,OESX SI 20260717 CS EU C 3500 0,2859.1
OESX,OESX SI 20270521 CS EU P 6950 0,714.7
OESX,OESX SI 20281215 CS EU P 2400 0,35.6
OESX,OESX SI 20291221 CS EU C 2800 0,3478.5
OESX,OESX SI 20260717 CS EU C 4875 0,1485.7
OESX,OESX SI 20260717 CS EU C 9000 0,0.1
OESX,OESX SI 20291221 CS EU P 10000 0,3230.3
OESX,OESX SI 20270219 CS EU C 3500 0,2895.2
OESX,OESX SI 20260814 CS EU C 5150 0,1219
OESX,OESX SI 20260831 CS EU C 6725 0,24.2
OESX,OESX SI 20260828 CS EU P 6375 0,143
OESX,OESX SI 20281215 CS EU C 7100 0,393
OESX,OESX SI 20260821 CS EU C 4500 0,1867.5
OESX,OESX SI 20260918 CS EU C 4925 0,1462.3
OESX,OESX SI 20260821 CS EU C 4775 0,1594.5
OESX,OESX SI 20260930 CS EU C 6450 0,151.3
OESX,OESX SI 20351221 CS EU C 6800 0,1351.7
OESX,OESX SI 20281215 CS EU P 4300 0,148.6
OESX,OESX SI 20260703 CS EU C 6750 0,0.1
OESX,OESX SI 20260724 CS EU P 6800 0,437.7
OESX,OESX SI 20260807 CS EU P 6425 0,139.8
OESX,OESX SI 20260828 CS EU C 6825 0,12.1
OESX,OESX SI 20261016 CS EU C 2900 0,3465.5
OESX,OESX SI 20261218 CS EU C 4550 0,1856.5
OESX,OESX SI 20260904 CS EU P 5800 0,31.9
OESX,OESX SI 20260710 CS EU C 7150 0,0.1
OESX,OESX SI 20261016 CS EU P 6025 0,98
OESX,OESX SI 20261120 CS EU P 2200 0,1
OESX,OESX SI 20270115 CS EU P 5700 0,107.1
OESX,OESX SI 20260703 CS EU C 6540 0,0.1
OESX,OESX SI 20260918 CS EU P 7400 0,1010.9
OESX,OESX SI 20270115 CS EU P 6000 0,162.7
OESX,OESX SI 20281215 CS EU C 2300 0,3934.2
OESX,OESX SI 20260717 CS EU C 5525 0,837.1
OESX,OESX SI 20260904 CS EU C 6475 0,105.4
OESX,OESX SI 20281215 CS EU P 5500 0,349.3
OESX,OESX SI 20260930 CS EU C 6950 0,16.9
OESX,OESX SI 20261120 CS EU P 4925 0,26
OESX,OESX SI 20331216 CS EU C 10500 0,254.1
OESX,OESX SI 20291221 CS EU P 4000 0,168.7
OESX,OESX SI 20270219 CS EU C 5600 0,927.4
OESX,OESX SI 20260724 CS EU P 5975 0,10.4
OESX,OESX SI 20280616 CS EU C 6100 0,770.8
OESX,OESX SI 20260703 CS EU C 6340 0,25.9
OESX,OESX SI 20260821 CS EU P 2700 0,0.1
OESX,OESX SI 20260821 CS EU C 6125 0,303.9
OESX,OESX SI 20280616 CS EU P 4400 0,131.8
OESX,OESX SI 20260821 CS EU P 5400 0,9.2
OESX,OESX SI 20291221 CS EU C 3500 0,2887.3
OESX,OESX SI 20260828 CS EU P 6400 0,154.3
OESX,OESX SI 20260807 CS EU P 5875 0,16.6
OESX,OESX SI 20260703 CS EU P 6145 0,0.1
OESX,OESX SI 20311219 CS EU C 3000 0,3324.2
OESX,OESX SI 20260918 CS EU C 4825 0,1560.5
OESX,OESX SI 20270319 CS EU P 6400 0,334.1
OESX,OESX SI 20270416 CS EU C 4600 0,1847
OESX,OESX SI 20261120 CS EU P 2900 0,2.3
OESX,OESX SI 20261120 CS EU P 7050 0,678.2
OESX,OESX SI 20260717 CS EU P 7350 0,
OESX,OESX SI 20261120 CS EU P 5350 0,45.3
OESX,OESX SI 20260717 CS EU C 4100 0,2259.7
OESX,OESX SI 20270416 CS EU C 4900 0,1570
OESX,OESX SI 20281215 CS EU C 10500 0,30.8
OESX,OESX SI 20270219 CS EU P 4650 0,38.3
OESX,OESX SI 20281215 CS EU P 2800 0,49.5
OESX,OESX SI 20261120 CS EU P 5675 0,73
OESX,OESX SI 20260717 CS EU C 2300 0,4057.9
OESX,OESX SI 20260710 CS EU P 5550 0,0.4
OESX,OESX SI 20270618 CS EU C 5800 0,800.5
OESX,OESX SI 20321217 CS EU C 7300 0,835.6
OESX,OESX SI 20260703 CS EU C 5825 0,534.4
OESX,OESX SI 20260724 CS EU P 6350 0,76.8
OESX,OESX SI 20260807 CS EU C 5350 0,1016.8
OESX,OESX SI 20261218 CS EU P 7500 0,1093.7
OESX,OESX SI 20261016 CS EU C 5700 0,736.4
OESX,OESX SI 20260828 CS EU C 6125 0,315.7
OESX,OESX SI 20261120 CS EU C 4875 0,1535.8
OESX,OESX SI 20260731 CS EU P 6275 0,63.4
OESX,OESX SI 20311219 CS EU P 2400 0,100.6
OESX,OESX SI 20260821 CS EU C 6250 0,209.5
OESX,OESX SI 20271217 CS EU C 2200 0,4092.8
OESX,OESX SI 20301220 CS EU C 4250 0,2336.2
OESX,OESX SI 20321217 CS EU C 4500 0,2284.3
OESX,OESX SI 20280317 CS EU C 5200 0,1419.4
OESX,OESX SI 20351221 CS EU C 6600 0,1433.2
OESX,OESX SI 20260703 CS EU C 5955 0,404.4
OESX,OESX SI 20260821 CS EU P 6925 0,555.7
OESX,OESX SI 20290316 CS EU P 7200 0,1057.5
OESX,OESX SI 20260731 CS EU P 6300 0,71.4
OESX,OESX SI 20271217 CS EU C 2300 0,3997.9
OESX,OESX SI 20260724 CS EU C 5750 0,615.8
OESX,OESX SI 20331216 CS EU P 6800 0,1074.3
OESX,OESX SI 20260814 CS EU P 5975 0,29.7
OESX,OESX SI 20260807 CS EU P 6675 0,322
OESX,OESX SI 20280616 CS EU C 4000 0,2383.4
OESX,OESX SI 20311219 CS EU C 2500 0,3716.4
OESX,OESX SI 20260814 CS EU C 6525 0,52.3
OESX,OESX SI 20291221 CS EU P 4700 0,261.5
OESX,OESX SI 20261218 CS EU P 2550 0,1.9
OESX,OESX SI 20270115 CS EU C 6700 0,163.8
OESX,OESX SI 20281215 CS EU C 4000 0,2429.7
OESX,OESX SI 20351221 CS EU C 5600 0,1889.2
OESX,OESX SI 20271217 CS EU P 4500 0,102.8
OESX,OESX SI 20270618 CS EU P 5200 0,126.5
OESX,OESX SI 20291221 CS EU P 1600 0,28.5
OESX,OESX SI 20260710 CS EU C 5450 0,908
OESX,OESX SI 20270416 CS EU P 5250 0,95.8
OESX,OESX SI 20261016 CS EU C 4975 0,1421
OESX,OESX SI 20260710 CS EU P 6575 0,217.7
OESX,OESX SI 20331216 CS EU C 4000 0,2663.6
OESX,OESX SI 20260828 CS EU P 5850 0,30.5
OESX,OESX SI 20260703 CS EU C 6055 0,304.5
OESX,OESX SI 20280616 CS EU C 7300 0,246.4
OESX,OESX SI 20271217 CS EU C 5800 0,918.1
OESX,OESX SI 20260710 CS EU C 6325 0,63.8
OESX,OESX SI 20260831 CS EU P 5200 0,8.5
OESX,OESX SI 20270618 CS EU C 6750 0,249.5
OESX,OESX SI 20260828 CS EU P 6775 0,415
OESX,OESX SI 20290316 CS EU C 3200 0,3139
OESX,OESX SI 20260724 CS EU C 6675 0,3.2
OESX,OESX SI 20260703 CS EU P 7050 0,690.6
OESX,OESX SI 20261218 CS EU C 4500 0,1904.7
OESX,OESX SI 20261120 CS EU P 6700 0,411.1
OESX,OESX SI 20260814 CS EU C 5650 0,728.1
OESX,OESX SI 20260724 CS EU C 7225 0,0.1
OESX,OESX SI 20260904 CS EU P 5900 0,40.6
OESX,OESX SI 20261120 CS EU C 3300 0,3075.7
OESX,OESX SI 20261120 CS EU P 6625 0,364.3
OESX,OESX SI 20270219 CS EU C 3900 0,2507.2
OESX,OESX SI 20261218 CS EU P 1700 0,0.4
OESX,OESX SI 20271217 CS EU C 5500 0,1137.1
OESX,OESX SI 20260807 CS EU P 6225 0,61.8
OESX,OESX SI 20260821 CS EU C 2650 0,3709.9
OESX,OESX SI 20261218 CS EU P 6150 0,184.9
OESX,OESX SI 20270521 CS EU P 3300 0,18.4
OESX,OESX SI 20260717 CS EU P 5975 0,5.3
OESX,OESX SI 20301220 CS EU P 6100 0,686.9
OESX,OESX SI 20260710 CS EU C 6825 0,0.1
OESX,OESX SI 20260703 CS EU C 5845 0,514.4
OESX,OESX SI 20260918 CS EU P 5350 0,18.3
OESX,OESX SI 20260731 CS EU P 6875 0,509.8
OESX,OESX SI 20281215 CS EU C 5500 0,1253.3
OESX,OESX SI 20261016 CS EU C 2300 0,4060.8
OESX,OESX SI 20260724 CS EU C 6375 0,75.3
OESX,OESX SI 20270115 CS EU C 6200 0,432.1
OESX,OESX SI 20291221 CS EU C 5850 0,1157.3
OESX,OESX SI 20260731 CS EU C 6175 0,229
OESX,OESX SI 20260703 CS EU C 6280 0,79.9
OESX,OESX SI 20260710 CS EU P 6950 0,591.6
OESX,OESX SI 20260904 CS EU C 6275 0,216.9
OESX,OESX SI 20260710 CS EU P 6275 0,17.2
OESX,OESX SI 20260731 CS EU C 5500 0,867.1
OESX,OESX SI 20260831 CS EU C 5650 0,742.7
OESX,OESX SI 20260918 CS EU C 5400 0,999.9
OESX,OESX SI 20261120 CS EU C 2100 0,4261.9
OESX,OESX SI 20331216 CS EU C 6200 0,1412.6
OESX,OESX SI 20270521 CS EU P 3800 0,29.4
OESX,OESX SI 20281215 CS EU P 6050 0,508.3
OESX,OESX SI 20260918 CS EU P 5500 0,23.6
OESX,OESX SI 20261218 CS EU C 7275 0,23
OESX,OESX SI 20270618 CS EU P 3500 0,25.4
OESX,OESX SI 20271217 CS EU P 4300 0,87.2
OESX,OESX SI 20270521 CS EU P 5650 0,182.3
OESX,OESX SI 20261120 CS EU C 5425 0,1016.6
OESX,OESX SI 20261120 CS EU P 4650 0,18.6
OESX,OESX SI 20351221 CS EU P 5900 0,816.6
OESX,OESX SI 20311219 CS EU C 3700 0,2792
OESX,OESX SI 20301220 CS EU C 6000 0,1192.1
OESX,OESX SI 20260814 CS EU P 6900 0,533.3
OESX,OESX SI 20260904 CS EU C 5575 0,819.5
OESX,OESX SI 20260724 CS EU P 7000 0,636.9
OESX,OESX SI 20321217 CS EU C 3200 0,3188.6
OESX,OESX SI 20280317 CS EU C 2500 0,3817.5
OESX,OESX SI 20281215 CS EU C 2200 0,4025.2
OESX,OESX SI 20260918 CS EU P 6900 0,529.2
OESX,OESX SI 20261218 CS EU P 5200 0,47.6
OESX,OESX SI 20281215 CS EU P 5100 0,261.8
OESX,OESX SI 20260814 CS EU C 7275 0,0.1
OESX,OESX SI 20260724 CS EU P 7250 0,886.6
OESX,OESX SI 20260930 CS EU C 5550 0,859.3
OESX,OESX SI 20290316 CS EU P 3800 0,114.5
OESX,OESX SI 20270319 CS EU P 3900 0,21.6
OESX,OESX SI 20301220 CS EU C 2975 0,3335.2
OESX,OESX SI 20261218 CS EU P 6000 0,146.7
OESX,OESX SI 20301220 CS EU C 3600 0,2835.2
OESX,OESX SI 20270219 CS EU C 5450 0,1056.3
OESX,OESX SI 20261218 CS EU P 2500 0,1.7
OESX,OESX SI 20261120 CS EU P 5125 0,33.6
OESX,OESX SI 20341215 CS EU P 7000 0,1171
OESX,OESX SI 20321217 CS EU P 5900 0,723.8
OESX,OESX SI 20260821 CS EU C 2000 0,4357.8
OESX,OESX SI 20291221 CS EU C 7300 0,468.4
OESX,OESX SI 20261120 CS EU C 6650 0,131.8
OESX,OESX SI 20260807 CS EU P 6350 0,103.4
OESX,OESX SI 20260904 CS EU P 7075 0,697.1
OESX,OESX SI 20260904 CS EU P 7250 0,869.2
OESX,OESX SI 20260918 CS EU P 1800 0,0.1
OESX,OESX SI 20261120 CS EU C 6375 0,262.6
OESX,OESX SI 20260807 CS EU P 6725 0,367.3
OESX,OESX SI 20290615 CS EU P 7400 0,
OESX,OESX SI 20271217 CS EU P 5200 0,184.7
OESX,OESX SI 20261218 CS EU P 5775 0,104.4
OESX,OESX SI 20260807 CS EU C 5050 0,1314.1
OESX,OESX SI 20281215 CS EU P 1200 0,10.8
OESX,OESX SI 20260821 CS EU C 5475 0,904.2
OESX,OESX SI 20260703 CS EU P 5990 0,0.1
OESX,OESX SI 20260717 CS EU C 7350 0,
OESX,OESX SI 20261016 CS EU C 6750 0,62.6
OESX,OESX SI 20261120 CS EU P 5725 0,78.9
OESX,OESX SI 20260828 CS EU P 6875 0,506.3
OESX,OESX SI 20260821 CS EU P 6100 0,53.7
OESX,OESX SI 20260918 CS EU P 4900 0,9.3
OESX,OESX SI 20270521 CS EU C 5200 0,1271.6
OESX,OESX SI 20280317 CS EU P 6700 0,675.6
OESX,OESX SI 20270115 CS EU C 5450 0,1033
OESX,OESX SI 20260918 CS EU P 1400 0,0.1
OESX,OESX SI 20261120 CS EU C 2800 0,3569.5
OESX,OESX SI 20260717 CS EU C 3600 0,2759.2
OESX,OESX SI 20260807 CS EU C 5825 0,552.7
OESX,OESX SI 20270618 CS EU P 5500 0,171
OESX,OESX SI 20260821 CS EU C 5650 0,734.6
OESX,OESX SI 20291221 CS EU C 2100 0,4084.9
OESX,OESX SI 20261218 CS EU P 6400 0,273.3
OESX,OESX SI 20270917 CS EU C 4500 0,1937.7
OESX,OESX SI 20270917 CS EU P 6700 0,615.3
OESX,OESX SI 20260717 CS EU P 4875 0,0.4
OESX,OESX SI 20270521 CS EU P 6600 0,504.8
OESX,OESX SI 20290316 CS EU P 6200 0,581.4
OESX,OESX SI 20260904 CS EU P 6000 0,52.7
OESX,OESX SI 20260717 CS EU P 4600 0,0.3
OESX,OESX SI 20260828 CS EU C 5350 0,1032.6
OESX,OESX SI 20270618 CS EU C 1700 0,4576.8
OESX,OESX SI 20260918 CS EU P 7025 0,645
OESX,OESX SI 20261120 CS EU C 7800 0,1.7
OESX,OESX SI 20280317 CS EU C 6050 0,807.3
OESX,OESX SI 20260828 CS EU P 6000 0,45.7
OESX,OESX SI 20270319 CS EU C 4300 0,2135.4
OESX,OESX SI 20261016 CS EU C 6175 0,344.9
OESX,OESX SI 20260703 CS EU P 6465 0,105.6
OESX,OESX SI 20260828 CS EU C 6550 0,65
OESX,OESX SI 20261016 CS EU P 6000 0,93.2
OESX,OESX SI 20261016 CS EU P 5700 0,52.9
OESX,OESX SI 20281215 CS EU C 1000 0,5127.7
OESX,OESX SI 20261120 CS EU C 5525 0,925.3
OESX,OESX SI 20260831 CS EU C 7100 0,1.8
OESX,OESX SI 20270115 CS EU C 7350 0,26.4
OESX,OESX SI 20260831 CS EU C 6650 0,38.4
OESX,OESX SI 20260717 CS EU C 5825 0,538.9
OESX,OESX SI 20270618 CS EU C 3700 0,2649.9
OESX,OESX SI 20270917 CS EU C 6300 0,540.4
OESX,OESX SI 20270319 CS EU C 800 0,5543.9
OESX,OESX SI 20260831 CS EU C 6875 0,8.9
OESX,OESX SI 20261120 CS EU C 5175 0,1249.8
OESX,OESX SI 20261016 CS EU C 5475 0,943.2
OESX,OESX SI 20260703 CS EU P 5225 0,0.1
OESX,OESX SI 20261120 CS EU P 7100 0,721.7
OESX,OESX SI 20260831 CS EU C 5725 0,671.5
OESX,OESX SI 20291221 CS EU C 2200 0,3997.5
OESX,OESX SI 20270618 CS EU C 6000 0,657.5
OESX,OESX SI 20270416 CS EU P 7500 0,1089.6
OESX,OESX SI 20290615 CS EU P 5600 0,433.3
OESX,OESX SI 20321217 CS EU P 6800 0,1047.7
OESX,OESX SI 20260717 CS EU P 5525 0,1.2
OESX,OESX SI 20270319 CS EU P 3000 0,8.6
OESX,OESX SI 20270521 CS EU C 4100 0,2273.1
OESX,OESX SI 20321217 CS EU P 3500 0,225.8
OESX,OESX SI 20260821 CS EU P 6975 0,604.4
OESX,OESX SI 20270716 CS EU P 7000 0,775.4
OESX,OESX SI 20260717 CS EU P 6650 0,289.6
OESX,OESX SI 20260930 CS EU P 5700 0,41.6
OESX,OESX SI 20261016 CS EU C 3000 0,3366.4
OESX,OESX SI 20260731 CS EU P 6750 0,387.2
OESX,OESX SI 20260821 CS EU P 6950 0,580
OESX,OESX SI 20260821 CS EU C 5250 0,1124.8
OESX,OESX SI 20270618 CS EU P 7400 0,1069.7
OESX,OESX SI 20351221 CS EU C 5300 0,2039.5
OESX,OESX SI 20260821 CS EU P 3300 0,0.3
OESX,OESX SI 20260904 CS EU C 6525 0,84.5
OESX,OESX SI 20270618 CS EU P 3200 0,19.2
OESX,OESX SI 20321217 CS EU P 6100 0,787.7
OESX,OESX SI 20260703 CS EU C 5075 0,1284.3
OESX,OESX SI 20261016 CS EU C 5050 0,1348.4
OESX,OESX SI 20261120 CS EU P 7700 0,1290.6
OESX,OESX SI 20260703 CS EU P 6430 0,70.8
OESX,OESX SI 20351221 CS EU P 5000 0,583.6
OESX,OESX SI 20321217 CS EU P 2400 0,122.6
OESX,OESX SI 20260724 CS EU C 6475 0,33.4
OESX,OESX SI 20260821 CS EU C 5550 0,831.2
OESX,OESX SI 20270319 CS EU P 5400 0,100.8
OESX,OESX SI 20260703 CS EU P 7225 0,865.6
OESX,OESX SI 20260930 CS EU C 6600 0,88
OESX,OESX SI 20281215 CS EU C 2100 0,4116.3
OESX,OESX SI 20270219 CS EU P 5950 0,175.2
OESX,OESX SI 20270618 CS EU P 4800 0,85.2
OESX,OESX SI 20260724 CS EU C 6500 0,26.3
OESX,OESX SI 20260821 CS EU C 5400 0,977.5
OESX,OESX SI 20270319 CS EU C 5100 0,1389.4
OESX,OESX SI 20260703 CS EU P 5820 0,0.1
OESX,OESX SI 20291221 CS EU C 6150 0,983.4
OESX,OESX SI 20260814 CS EU P 6300 0,94.7
OESX,OESX SI 20260717 CS EU P 7325 0,962.5
OESX,OESX SI 20260703 CS EU P 6450 0,90.6
OESX,OESX SI 20260918 CS EU C 3400 0,2971.1
OESX,OESX SI 20260918 CS EU P 4925 0,9.6
OESX,OESX SI 20270319 CS EU C 2400 0,3975.2
OESX,OESX SI 20261016 CS EU P 7900 0,1501.8
OESX,OESX SI 20271217 CS EU P 9000 0,2489.7
OESX,OESX SI 20260703 CS EU C 6415 0,0.6
OESX,OESX SI 20260703 CS EU C 7125 0,0.1
OESX,OESX SI 20270115 CS EU C 5600 0,901.6
OESX,OESX SI 20260710 CS EU P 5350 0,0.3
OESX,OESX SI 20260710 CS EU P 4850 0,0.1
OESX,OESX SI 20270416 CS EU C 6050 0,613.2
OESX,OESX SI 20270917 CS EU C 7900 0,48.1
OESX,OESX SI 20260918 CS EU C 5025 0,1364.4
OESX,OESX SI 20281215 CS EU C 3600 0,2774.6
OESX,OESX SI 20260703 CS EU C 6300 0,60.6
OESX,OESX SI 20280317 CS EU P 6200 0,461.5
OESX,OESX SI 20260918 CS EU P 5850 0,46.8
OESX,OESX SI 20280915 CS EU C 3800 0,2585.5
OESX,OESX SI 20260731 CS EU C 6725 0,3.7
OESX,OESX SI 20260828 CS EU C 7075 0,2
OESX,OESX SI 20261016 CS EU C 5000 0,1396.8
OESX,OESX SI 20260821 CS EU P 5125 0,5.5
