yf_symbol,market_name,quality_tier,quality_score,momentum_3m,above_ma200
6544.T,Japan,Strong,7.988446265809021,12.411456729288574,1
NMR,United States,Strong,8.99105487888014,12.406947244893022,1
MANUFGBEES.NS,India,Strong,7.995237169568272,12.396692183477375,1
OPBK,United States,Strong,8.990341848475989,12.396162990086756,1
RHC.AX,Australia,Strong,8.991887387545972,12.395008445927903,1
950190.KQ,South Korea,Strong,7.989448939249701,12.390488110137673,1
002050.SZ,China,Strong,8.985454424276071,12.388165879734034,1
OSBC,United States,Strong,8.99114274985209,12.38749217712015,1
356860.KQ,South Korea,Strong,8.980225582820847,12.386706948640484,1
FDSB,United States,Strong,8.994568842211748,12.373231116297392,1
CRD-A,United States,Strong,8.988050969371805,12.36064611165034,1
CTNM,United States,Strong,8.975090968061783,12.351196822277606,1
ATLCP,United States,Strong,8.993992106364997,12.339452422936551,1
688097.SS,China,Strong,8.983761208876448,12.327772400056626,1
FSBW,United States,Strong,8.991174616118636,12.316013105624442,1
IGD,United States,Strong,8.995631817063096,12.307329050771411,1
WPRT,United States,Strong,7.979029448461997,12.299459854423146,1
JBSS,United States,Strong,8.991862836062989,12.293829482522296,1
AGD,United States,Strong,8.994273792278786,12.293271557356586,1
RLI,United States,Strong,7.992993285969118,12.28664466459307,1
BDJ,United States,Strong,8.995162710554263,12.279453921991044,1
CCBG,United States,Strong,8.991672025660105,12.25967449871805,1
9519.T,Japan,Strong,8.981843180136615,12.2334455667789,1
D,United States,Strong,8.993151919526806,12.232623734566324,1
300751.SZ,China,Strong,8.9817932539029,12.222619249927792,1
MO,United States,Strong,8.993774714034954,12.22226880039716,1
1518.T,Japan,Strong,8.984069473452724,12.219812002892263,1
TT,United States,Strong,8.991721741623772,12.20993649725487,1
EMD,United States,Strong,8.995121798023913,12.19815659374718,1
FCCO,United States,Strong,8.992033339001033,12.195551170070242,1
3669.TW,Taiwan,Strong,8.987751942735917,12.190636232423232,1
JCE,United States,Strong,8.993095419931224,12.189257397996132,1
007810.KS,South Korea,Strong,8.980825168834217,12.167832167832168,1
3107.T,Japan,Strong,8.991052056290247,12.163892445582588,1
CONSUMBEES.NS,India,Strong,7.995997953876235,12.155687680916666,1
2122.T,Japan,Strong,8.989449093974205,12.154233025984912,1
OMF,United States,Strong,7.9893139646811235,12.141819977412842,1
SCDL,United States,Strong,8.991297442385868,12.128289080745288,1
3657.T,Japan,Strong,8.99016498975977,12.12121212121212,1
HD,United States,Strong,7.992695216665315,12.111577512425065,1
7988.T,Japan,Strong,8.991125890075406,12.108420351033104,1
6521.T,Japan,Strong,8.979821912053438,12.102689486552569,1
VKI,United States,Strong,8.99606247402588,12.09935918986107,1
8395.T,Japan,Strong,8.990983000876298,12.09016393442623,1
MOMGF.NS,India,Strong,8.991134123783326,12.083133889533348,1
6805.HK,Hong Kong,Strong,8.986224862112167,12.05674328498706,1
AGNC,United States,Strong,8.99226516498851,12.056104528765054,1
GRN,United States,Strong,7.988110768953882,12.038682164886175,1
CTW,United States,Strong,7.965868942077068,12.025320657914593,1
4689.T,Japan,Strong,7.9900480051062415,12.014314553529877,1
SYF,United States,Strong,7.988979829879462,12.013593818068594,1
GEMSPIN.BO,India,Strong,8.988176877108685,12.007169990227402,1
ANX.AX,Australia,Strong,8.96678967988162,12.000001788139317,1
IBOC,United States,Strong,8.991516645954148,11.996466409216335,1
4341.T,Japan,Strong,8.992943787219575,11.994949494949497,1
017670.KS,South Korea,Strong,8.99149594673309,11.979708538057883,1
ENIC,United States,Strong,8.988563636194115,11.969852873431297,1
8601.T,Japan,Strong,8.991346609934542,11.96808510638298,1
NIC,United States,Strong,8.990859098936973,11.967769009182945,1
ETV,United States,Strong,8.99492120319944,11.965209881645947,1
FFM.AX,Australia,Strong,7.97896661360546,11.953348088407832,1
912000.TW,Taiwan,Strong,8.989982413901393,11.95218938072246,1
AXS,United States,Strong,8.99249221360476,11.95055717137859,1
SBSI,United States,Strong,8.991557235419357,11.94963651162018,1
TY,United States,Strong,8.995367570153476,11.946302310263938,1
6368.T,Japan,Strong,8.986868170795258,11.940298507462686,1
3941.T,Japan,Strong,8.9925605036387,11.939706465688218,1
BWAY,United States,Strong,8.98131489187724,11.938098172374843,1
1952.T,Japan,Strong,8.989600049098282,11.929307805596466,1
BMEZ,United States,Strong,8.994031344006444,11.926822866539467,1
600063.SS,China,Strong,8.987187046754228,11.9160422130592,1
BFST,United States,Strong,8.990341296651856,11.91530427042842,1
013120.KQ,South Korea,Strong,8.990829188210629,11.900532859680284,1
4613.T,Japan,Strong,8.991568250267097,11.893647249847778,1
MEDP,United States,Strong,7.984470672168706,11.891475635816052,1
CNA,United States,Strong,8.993534804831032,11.889906383523927,1
2664.T,Japan,Strong,8.994467604707879,11.88118811881188,1
7713.T,Japan,Strong,8.990748767093038,11.87965426297591,1
601168.SS,China,Strong,8.987407216298353,11.878244542814546,1
2849.TW,Taiwan,Strong,8.994401806481537,11.877395923988724,1
035610.KQ,South Korea,Strong,7.987891630001428,11.87683284457478,1
CAH,United States,Strong,8.992421705263576,11.871117657989338,1
SVRA,United States,Strong,8.9822940495436,11.87050097490044,1
2439.HK,Hong Kong,Strong,8.96814768487615,11.864416197229556,1
AMTB,United States,Strong,8.989172765179505,11.86302426067242,1
PCRX,United States,Strong,7.986321168202002,11.850213816295277,1
301238.SZ,China,Strong,8.98499248226144,11.846179517054246,1
IAG.AX,Australia,Strong,7.9929275955935,11.845724925131314,1
6853.T,Japan,Strong,8.991699628100339,11.841362623157018,1
RGCO,United States,Strong,8.990270873838186,11.838614170905045,1
603179.SS,China,Strong,8.984370883079931,11.827989244860058,1
FTV,United States,Strong,8.992449291265226,11.825344261493637,1
RBKB,United States,Strong,8.99109077048246,11.818180129266224,1
CMTV,United States,Strong,8.989271754722388,11.810227397459462,1
047040.KS,South Korea,Strong,8.983817317289141,11.800486618004866,1
SDI.AX,Australia,Strong,8.988661348248698,11.800003051757812,1
CLBT,United States,Strong,7.985123546535838,11.785711560930524,1
688336.SS,China,Strong,8.984809564376624,11.7802454934694,1
ANN.AX,Australia,Strong,7.992139788572128,11.776852827565442,1
8462.TW,Taiwan,Strong,8.991477429850445,11.766321901381785,1
NWSLV.AX,Australia,Strong,7.990334059939746,11.76470588235294,1
VTR,United States,Strong,8.992471376971293,11.75922350497336,1
GF,United States,Strong,8.993799784419114,11.75651939375248,1
MUSA,United States,Strong,8.990797682298217,11.739352423819396,1
603129.SS,China,Strong,7.9858864530274545,11.738575240403508,1
PFS,United States,Strong,8.990776259665301,11.734254096578924,1
MDY,United States,Strong,8.994065119262537,11.732919967239791,1
GHC,United States,Strong,8.99214334052494,11.71803210444068,1
UBSI,United States,Strong,8.99139719452759,11.715231545894136,1
BIPJ,United States,Strong,8.996086427868427,11.710239545201146,1
7947.T,Japan,Strong,8.992248017250684,11.6921768707483,1
8935.T,Japan,Strong,8.99309885876789,11.680199875078076,1
CUBE,United States,Strong,8.992362383079818,11.679220709555004,1
EDRY,United States,Strong,8.983178740829628,11.678459988638837,1
339950.KQ,South Korea,Strong,8.983197245621936,11.642411642411645,1
9944.TW,Taiwan,Strong,8.994411713851033,11.632277647967848,1
MMM,United States,Strong,8.99149330522894,11.6285419934789,1
BOH,United States,Strong,8.989936926222914,11.627386275526318,1
TWO,United States,Strong,8.990062812461746,11.615996816694294,1
3010.TW,Taiwan,Strong,8.99126855523567,11.611378931951997,1
ECG,United States,Strong,8.980984545174971,11.608005789668525,1
LOKV,United States,Strong,8.994606038230126,11.605413844842172,1
VALU,United States,Strong,8.981728754969591,11.597915024729726,1
AUDC,United States,Strong,8.987095608405255,11.595869396766508,1
ADEN.TO,Canada,Strong,8.989625233515806,11.587017703941347,1
INTT,United States,Strong,8.982235048954319,11.58493354509829,1
3931.T,Japan,Strong,8.989868525141127,11.581920903954805,1
RUSHA,United States,Strong,8.99083090644118,11.579355482513096,1
2607.T,Japan,Strong,8.990856686031442,11.574585635359115,1
603985.SS,China,Strong,8.981762566399139,11.562545382299088,1
7944.T,Japan,Strong,8.990570034946156,11.548728466558094,1
FHN,United States,Strong,8.988906547912316,11.543967095492564,1
2906.TW,Taiwan,Strong,7.989882829155599,11.538461538461538,1
2892.T,Japan,Strong,8.990838348359851,11.52317880794702,1
UG,United States,Strong,7.986149620475652,11.52073692213711,1
603667.SS,China,Strong,8.980916528100876,11.503696855193024,1
5110.T,Japan,Strong,7.9900464089331695,11.500225433778224,1
SIFY,United States,Strong,8.973364013075123,11.4992718342489,1
CIB,United States,Strong,8.990077364946007,11.493288112758544,1
GOLDENCREST.BO,India,Strong,8.991145761325235,11.492537313432836,1
RYAAY,United States,Strong,7.989320755183789,11.491310848527233,1
600078.SS,China,Strong,8.983522331088263,11.491232135546236,1
QQQX,United States,Strong,8.99398465798975,11.487929209125245,1
TSBK,United States,Strong,8.992300076892894,11.486699157516515,1
CIF,United States,Strong,8.99491483215223,11.485448127571155,1
2457.HK,Hong Kong,Strong,8.974523780899178,11.475408394405292,1
2788.T,Japan,Strong,8.98653092382732,11.470588235294118,1
6832.T,Japan,Strong,8.98851936347221,11.46278870829769,1
9074.T,Japan,Strong,8.993211039822135,11.44578313253012,1
9082.T,Japan,Strong,8.984937083013387,11.43740340030912,1
FCFS,United States,Strong,8.99111267763312,11.424238508567749,1
6091.T,Japan,Strong,8.993965601378243,11.421911421911425,1
6743.T,Japan,Strong,8.991846674751155,11.41304347826087,1
7981.T,Japan,Strong,8.992301915478464,11.411087113030955,1
CP,United States,Strong,8.992638689300659,11.410718919316672,1
UCB,United States,Strong,8.990517527808805,11.399422245528829,1
7927.T,Japan,Strong,8.988354993292319,11.394302848575713,1
IOT,United States,Strong,7.980246876121937,11.37632416178054,1
OHI,United States,Strong,8.992704261934465,11.366013412512944,1
1960.T,Japan,Strong,8.99001579490989,11.365313653136532,1
LLYVK,United States,Strong,8.990326592615439,11.34020618556701,1
601995.SS,China,Strong,8.989992148495443,11.321911653573196,1
FXNC,United States,Strong,8.992351607537199,11.31947646185334,1
SCOP,United States,Strong,7.985141469721268,11.319263863492369,1
RDX.AX,Australia,Strong,8.98780588681262,11.31498856684477,1
2867.TW,Taiwan,Strong,8.992187443582777,11.313398646588578,1
6850.T,Japan,Strong,8.991300144968102,11.311914323962515,1
HIFS,United States,Strong,8.988440313490624,11.298364227848786,1
CIX,United States,Strong,8.983163469877853,11.297033733209018,1
2540.TW,Taiwan,Strong,8.988162278452867,11.295338368786432,1
CHCO,United States,Strong,8.993062347361146,11.29309735792658,1
WNEB,United States,Strong,8.99115603403395,11.292067819902911,1
2739.TW,Taiwan,Strong,7.987780309909899,11.290329797932904,1
000539.SZ,China,Strong,8.986485083045917,11.28205700869531,1
SAIC,United States,Strong,7.9908853575424335,11.27131120706744,1
QRVO,United States,Strong,7.9873011447555635,11.270651957477805,1
ELT.AX,Australia,Strong,8.974071314222696,11.267612018748096,1
RVT,United States,Strong,8.993255428704222,11.2608476350346,1
4825.T,Japan,Strong,8.99036198890791,11.253749394195523,1
3632.T,Japan,Strong,7.989714330637668,11.252587523097374,1
019010.KQ,South Korea,Strong,8.988958973252295,11.251314405888538,1
NUKLEUS.BO,India,Strong,8.98504872750361,11.25,1
BFC,United States,Strong,8.991817480935815,11.233923357629548,1
2880.TW,Taiwan,Strong,8.994109197768125,11.226006567365078,1
000338.SZ,China,Strong,8.989224196323697,11.225297384308748,1
6463.T,Japan,Strong,8.992196012770238,11.224489795918368,1
RMM,United States,Strong,8.995648476733228,11.19670102410512,1
FRME,United States,Strong,8.991021132640492,11.195917572220978,1
603281.SS,China,Strong,8.989896363551424,11.19385482630734,1
STEL,United States,Strong,8.990951797866868,11.171201916789258,1
603296.SS,China,Strong,8.985175598826029,11.170197275700392,1
SNXT30BEES.NS,India,Strong,8.995695128865815,11.16670457586837,1
FTW,United States,Strong,8.992008269861481,11.16402968328921,1
3987.T,Japan,Strong,8.9822458427263,11.155378486055776,1
137080.KQ,South Korea,Strong,8.984149365999814,11.153119092627598,1
WCC,United States,Strong,8.986554709682329,11.132786790442015,1
SHW,United States,Strong,8.99208129343648,11.130167235046969,1
EEX,United States,Strong,8.982638369761908,11.127679935679016,1
CSL,United States,Strong,7.990626101486725,11.127264434789234,1
GGAL,United States,Strong,7.982408623964047,11.123030601559488,1
300487.SZ,China,Strong,8.985172994025838,11.117779833714645,1
LEG.AX,Australia,Strong,8.971117058223903,11.111113410673122,1
PALI,United States,Strong,7.955958834802519,11.111106906197868,1
MSCI,United States,Strong,8.990723623421278,11.106883331382484,1
6929.T,Japan,Strong,8.992672115617076,11.094890510948906,1
1944.T,Japan,Strong,8.991337264775154,11.08622620380739,1
BMRC,United States,Strong,8.989844538002899,11.082362920428316,1
CODI-PA,United States,Strong,8.991377153592772,11.081251286281656,1
2669.T,Japan,Strong,8.996932546701467,11.080332409972298,1
MFG.AX,Australia,Strong,8.98542067894891,11.076284779716174,1
057050.KS,South Korea,Strong,8.991303821215846,11.068702290076336,1
4651.T,Japan,Strong,8.987113266222197,11.059907834101384,1
AMRN,United States,Strong,7.979079089155098,11.058352058519633,1
MTZ,United States,Strong,8.987083358739495,11.05724689242565,1
2121.T,Japan,Strong,7.99242294803679,11.054086063955785,1
4612.T,Japan,Strong,8.989120360244485,11.036308341875618,1
2180.SR,Saudi Arabia,Strong,7.9912277635049875,11.0349595168852,1
3308.TW,Taiwan,Strong,8.983606552673358,11.029411970950331,1
6652.T,Japan,Strong,8.991103989275581,11.001642036124796,1
SPNT,United States,Strong,8.989827757641166,10.995937665544576,1
CPAC,United States,Strong,8.988233655424121,10.986967693882258,1
IBTA,United States,Strong,7.978218652484739,10.98284100329516,1
688187.SS,China,Strong,8.98532453160024,10.963134828450174,1
155660.KS,South Korea,Strong,8.988254618697102,10.962241169305726,1
3741.T,Japan,Strong,7.987908555888216,10.958433527997252,1
3979.T,Japan,Strong,7.986010077132272,10.955056179775282,1
3964.T,Japan,Strong,8.987874575100337,10.94919869345708,1
MI6.AX,Australia,Strong,8.975104001593103,10.948903331099103,1
6750.T,Japan,Strong,8.99228617909387,10.947109471094713,1
BOE,United States,Strong,8.995619464983507,10.931060534327043,1
066620.KQ,South Korea,Strong,8.98933834021851,10.930232558139537,1
HLT,United States,Strong,8.991903067957503,10.928740389176648,1
BSE500IETF.NS,India,Strong,7.995761935633693,10.926038810400271,1
BVFL,United States,Strong,8.991265588285202,10.917473786665749,1
AON,United States,Strong,8.993022467110585,10.91260011559739,1
9890.T,Japan,Strong,8.992825950256663,10.909090909090908,1
QCRH,United States,Strong,8.991246378506116,10.890950525449464,1
TNE.AX,Australia,Strong,7.990502613648461,10.889099575791182,1
KGN.AX,Australia,Strong,8.98349515502966,10.886077508008,1
RGS,United States,Strong,7.95041406891883,10.883796191842745,1
NL,United States,Strong,8.985393040055495,10.878845671212323,1
5830.T,Japan,Strong,8.989034537949731,10.871010638297872,1
PIA.AX,Australia,Strong,8.993810591664142,10.86705756104754,1
7217.T,Japan,Strong,8.991864002726107,10.852713178294572,1
FFA,United States,Strong,8.994784719593305,10.838429231732052,1
5576.T,Japan,Strong,8.988060388008098,10.828772478498829,1
CMW.AX,Australia,Strong,7.990591551724394,10.821390903600244,1
VIR,United States,Strong,8.978174817257948,10.816771488381333,1
9436.T,Japan,Strong,8.994586930053622,10.806916426512968,1
AFG,United States,Strong,8.993146931805457,10.799948314555907,1
CAPL,United States,Strong,8.99243458703369,10.796168526646944,1
7716.T,Japan,Strong,8.990551690344475,10.78345002284347,1
NHF.AX,Australia,Strong,8.991997526059613,10.781250733416517,1
601699.SS,China,Strong,8.986340299805597,10.777401637362258,1
178320.KQ,South Korea,Strong,8.983709379335888,10.772578890097932,1
BUI,United States,Strong,8.994856970654094,10.770640835900457,1
7446.T,Japan,Strong,8.99372679884376,10.76923076923077,1
7868.T,Japan,Strong,8.985107773467396,10.756972111553784,1
SFST,United States,Strong,8.989762573789292,10.751128736124858,1
PHIN,United States,Strong,8.987832618780393,10.745076743453644,1
AFP.AX,Australia,Strong,8.989002401804392,10.743467814727778,1
TSEM,United States,Strong,8.985441321946489,10.743174758414725,1
DHCNI,United States,Strong,8.990676938513761,10.731745186840524,1
MCR,United States,Strong,8.996188240455465,10.718236920489517,1
6040.T,Japan,Strong,8.989866337787767,10.698689956331878,1
NDSN,United States,Strong,8.992539090801147,10.681405929717473,1
8714.T,Japan,Strong,8.990669514672241,10.675381263616558,1
ETN,United States,Strong,8.990786404882884,10.667762380681356,1
ESQ,United States,Strong,8.990609175400099,10.665014255136494,1
7701.T,Japan,Strong,7.99220218151238,10.65705128205128,1
2260.HK,Hong Kong,Strong,8.982383287350762,10.65573510342588,1
6961.T,Japan,Strong,8.981690969084825,10.64891846921797,1
2270.T,Japan,Strong,8.99317519226925,10.638297872340424,1
CCK,United States,Strong,8.991317751744063,10.63357790098091,1
4611.T,Japan,Strong,8.992686370532564,10.628019323671497,1
BGC,United States,Strong,8.988500973553993,10.626092529199292,1
VNO-PM,United States,Strong,8.993616317090815,10.608158901054104,1
9478.T,Japan,Strong,8.988415454293353,10.606060606060606,1
MPC,United States,Strong,8.990071832223364,10.605440981141172,1
6736.T,Japan,Strong,8.98505304707734,10.60070671378092,1
GGT,United States,Strong,8.992146876311228,10.599006936202867,1
131970.KQ,South Korea,Strong,8.981493915069642,10.596707818930042,1
7990.T,Japan,Strong,8.98918775461664,10.585480093676814,1
VYLD,United States,Strong,8.994607574793122,10.583451164019175,1
9902.T,Japan,Strong,8.991786499780808,10.574142916150352,1
2488.TW,Taiwan,Strong,8.992867114137798,10.569107077852776,1
AKR,United States,Strong,8.991553172435694,10.557581051077682,1
IKT,United States,Strong,7.971635953228006,10.555559014096763,1
GRDN,United States,Strong,8.985639332518272,10.555404433704249,1
7613.T,Japan,Strong,8.990201765325217,10.549559569767908,1
9939.TW,Taiwan,Strong,7.9929447044032464,10.54808630181411,1
WMS,United States,Strong,8.987296111430227,10.53969252547648,1
EQBK,United States,Strong,8.990976114562587,10.539381619763718,1
WBS,United States,Strong,8.989199875246111,10.536212273271389,1
GOOD,United States,Strong,7.9924622832308305,10.535700622566974,1
3932.T,Japan,Strong,8.989538778170617,10.53385883195987,1
4751.T,Japan,Strong,7.988876113026421,10.53030303030303,1
TOWN,United States,Strong,8.99200669708673,10.527285007540144,1
4140.SR,Saudi Arabia,Strong,8.987492686465771,10.502283701553946,1
CRNT,United States,Strong,7.984510821713775,10.502283701553946,1
7433.T,Japan,Strong,8.990115561086753,10.488676996424315,1
ALQ.AX,Australia,Strong,8.992184158039187,10.482558956138636,1
INDB,United States,Strong,8.990464508523651,10.467833581612044,1
2337.TW,Taiwan,Strong,8.985712702583477,10.465116279069768,1
0130.HK,Hong Kong,Strong,8.975810125174853,10.46511114143324,1
FMNB,United States,Strong,8.99144543290518,10.462002306215808,1
VCX.AX,Australia,Strong,8.99315172974013,10.460250586893745,1
2852.TW,Taiwan,Strong,8.994329105005935,10.4519582067611,1
4761.T,Japan,Strong,8.986580405342437,10.429447852760736,1
7567.T,Japan,Strong,8.989109455327089,10.416666666666668,1
2489.T,Japan,Strong,7.987227445995042,10.408921933085502,1
603181.SS,China,Strong,8.988973655992567,10.40889040207312,1
5609.T,Japan,Strong,8.991658547530417,10.38647342995169,1
2453.TW,Taiwan,Strong,8.987996035198861,10.384618318997898,1
7208.T,Japan,Strong,8.994453267386323,10.382513661202186,1
SMA,United States,Strong,7.992223217103635,10.374765631189042,1
9369.T,Japan,Strong,8.989238157512885,10.369910983233847,1
CUBI,United States,Strong,8.984410196652318,10.367838435849592,1
6614.T,Japan,Strong,7.982109915636705,10.366624525916562,1
2838.TW,Taiwan,Strong,8.993891391896957,10.36144394472421,1
6326.T,Japan,Strong,8.99031270944156,10.359977142065322,1
AXISCETF.NS,India,Strong,7.9944374911382114,10.35991138640732,1
CB,United States,Strong,8.993892654157845,10.34535968522141,1
SOP.AX,Australia,Strong,8.976763016442156,10.34483600243968,1
0114.HK,Hong Kong,Strong,7.990091681250204,10.344828294942287,1
RSTL.BO,India,Strong,8.98207777889579,10.337075222744032,1
601198.SS,China,Strong,7.991013203499008,10.3282624939355,1
2388.HK,Hong Kong,Strong,8.993225351937717,10.323459021792114,1
MOINFRA.NS,India,Strong,8.994375436181695,10.319412276858117,1
605298.SS,China,Strong,8.985765837210359,10.308645947527287,1
NAMSW,United States,Strong,8.95222383026585,10.305884866153493,1
RBC,United States,Strong,8.990521327471757,10.29903006981778,1
603876.SS,China,Strong,8.984478468435032,10.2957946302366,1
AXISBNKETF.NS,India,Strong,7.995051853102465,10.27497435781833,1
8110.TW,Taiwan,Strong,8.985105464220764,10.266940290902388,1
3930.T,Japan,Strong,7.9884406719814445,10.258868648130392,1
ATIIU,United States,Strong,8.98713682520202,10.256409791962238,1
HERZ,United States,Strong,7.990317368866898,10.25533310172904,1
GCV,United States,Strong,8.993653661789661,10.24636318317774,1
8139.T,Japan,Strong,8.983269573876616,10.244135950215414,1
4977.T,Japan,Strong,8.989896832970548,10.231023102310232,1
SHASHANK.BO,India,Strong,8.990566184227152,10.229847555358186,1
4025.T,Japan,Strong,8.989610170175315,10.222222222222223,1
VLO,United States,Strong,8.988924270883002,10.21843486470952,1
6939.HK,Hong Kong,Strong,8.975769137000704,10.215050352144878,1
WRB,United States,Strong,8.99313472795151,10.213604646211657,1
DXPE,United States,Strong,8.98640737704908,10.213478277994408,1
OCSL,United States,Strong,7.993986747956615,10.200374466501527,1
688433.SS,China,Strong,8.979967490412747,10.200288394055493,1
UNTY,United States,Strong,8.9910684241704,10.181048911279568,1
SIROHIA.BO,India,Strong,7.987886894788979,10.178820493765862,1
NPCE,United States,Strong,8.974986765503758,10.170647166662826,1
3010.T,Japan,Strong,7.9855516205452,10.16949152542373,1
RNT.AX,Australia,Strong,8.973927331126456,10.169486816639695,1
WSO,United States,Strong,7.990893071027255,10.16347078717796,1
CVSA,United States,Strong,8.987347603517819,10.161156235696907,1
6699.HK,Hong Kong,Strong,8.982561295748212,10.15072070580091,1
MLINDLTD.BO,India,Strong,8.98393641555321,10.149248604290548,1
AFB,United States,Strong,8.996701784185522,10.1372279601623,1
BRIPORT.BO,India,Strong,8.997759719066941,10.13513070868848,1
9908.T,Japan,Strong,8.993353118610628,10.126582278481012,1
MCHX,United States,Strong,7.983413515151541,10.126579890857109,1
MGRC,United States,Strong,7.992087047002819,10.126528609760086,1
LLYVA,United States,Strong,8.99027344184642,10.12269896567394,1
BRT,United States,Strong,7.9912174140381715,10.121111562943629,1
7846.T,Japan,Strong,8.99272975530167,10.120890442485974,1
6333.T,Japan,Strong,7.9911506664451295,10.106382978723405,1
TRTX,United States,Strong,8.989536407596088,10.104259833931792,1
CYD,United States,Strong,8.9849661927238,10.098958532469211,1
2323.TW,Taiwan,Strong,8.988759650200473,10.091746972171432,1
NFBK,United States,Strong,8.990510013024107,10.079990993968345,1
603127.SS,China,Strong,8.984065509038402,10.073821763941378,1
MNSB,United States,Strong,8.99084914150559,10.069664020759642,1
2908.TW,Taiwan,Strong,8.996476547636851,10.065643137047262,1
ODFL,United States,Strong,8.98901884907913,10.063573225956372,1
4937.T,Japan,Strong,8.978289962844709,10.051357300073366,1
2606.TW,Taiwan,Strong,8.987651594917615,10.046008003630591,1
7272.T,Japan,Strong,8.990294436946488,10.041745020361654,1
CTRE,United States,Strong,8.992616494138748,10.037439615590328,1
004590.KQ,South Korea,Strong,8.989266144020013,10.020449897750511,1
7864.T,Japan,Strong,7.991645991531366,10.007496251874064,1
688788.SS,China,Strong,7.982413428208433,10.00177197531446,1
NGS.AX,Australia,Strong,8.966105757693626,10.000001862645192,1
003690.KS,South Korea,Strong,8.991842218636455,10.0,1
AFL,United States,Strong,8.993730242810553,9.980032258252606,1
KFY,United States,Strong,7.991097230224652,9.974746897006304,1
MBIN,United States,Strong,8.989217365047688,9.973932699359851,1
AWR,United States,Strong,8.99320161394093,9.972883091418648,1
5844.T,Japan,Strong,8.990262025973838,9.969647443380808,1
005850.KS,South Korea,Strong,8.984867275975978,9.96309963099631,1
NVDA,United States,Strong,8.98444740142752,9.959457959367018,1
MSGM,United States,Strong,8.89427577782795,9.948975992222689,1
VPV,United States,Strong,8.996871549506716,9.934520900760656,1
BANR,United States,Strong,8.990801037690066,9.924458434409388,1
IGIC,United States,Strong,8.990638935504357,9.924048909655124,1
600936.SS,China,Strong,8.985223723431169,9.903389794002884,1
5987.T,Japan,Strong,7.987594857322139,9.901245400916254,1
1860.T,Japan,Strong,8.992181638677788,9.894593675620538,1
6787.T,Japan,Strong,8.981850586393687,9.891345073061071,1
7552.T,Japan,Strong,8.989631081090497,9.886071297317162,1
COGT,United States,Strong,8.97154275688597,9.883554764904783,1
603337.SS,China,Strong,8.988439536949484,9.878839419630374,1
GAIN,United States,Strong,8.993297215383961,9.876716141520363,1
XPEL,United States,Strong,7.983585574020341,9.873189822049037,1
SBCF,United States,Strong,8.98968074365008,9.872925435315397,1
PDC,United States,Strong,7.9338969569077555,9.868545625185234,1
CXE,United States,Strong,8.995519747187933,9.868309288244808,1
3569.T,Japan,Strong,8.991932772910143,9.85691573926868,1
LSBK,United States,Strong,8.992216023778948,9.85145548185457,1
PEBK,United States,Strong,8.99177895942325,9.851254417055063,1
4189.T,Japan,Strong,8.991092974353702,9.830066619524894,1
CHMI-PA,United States,Strong,8.994285456752431,9.827000838556632,1
STTK,United States,Strong,8.964524411621232,9.813085778101676,1
KB,United States,Strong,8.989819572545958,9.789156776476585,1
NUAI,United States,Strong,8.965566099890669,9.770119541433916,1
6465.T,Japan,Strong,8.991464420995992,9.754347744609708,1
2230.SR,Saudi Arabia,Strong,8.989450388056348,9.741462774117306,1
FBLA,United States,Strong,8.994868272411939,9.740262733840297,1
SRRK,United States,Strong,8.945913073792621,9.738058208422526,1
EGG,United States,Strong,8.953200072593898,9.73597620724193,1
GDV,United States,Strong,8.994936994920026,9.726268871327813,1
GR8.AX,Australia,Strong,8.966674906374209,9.70874044850008,1
GSBD,United States,Strong,7.994192671443069,9.706260897200323,1
CX,United States,Strong,8.988066503579315,9.701001542045317,1
DNTH,United States,Strong,8.973015713528284,9.697670160337935,1
GGR,United States,Strong,7.977909060560062,9.695295103100188,1
8334.T,Japan,Strong,8.990106647069629,9.6803445930628,1
KSL.AX,Australia,Strong,8.992732179762266,9.66385586535722,1
1946.T,Japan,Strong,8.989612691145803,9.66325036603221,1
ESNT,United States,Strong,8.992496965349805,9.617982828574815,1
INFRAIETF.NS,India,Strong,7.99530733364973,9.617974784936797,1
7122.T,Japan,Strong,7.990041123173373,9.615384615384617,1
6302.T,Japan,Strong,8.990458855795609,9.608016339647229,1
FRBA,United States,Strong,8.991409294078274,9.601376325848394,1
MON50EQUAL.NS,India,Strong,7.995900916092225,9.594466739468311,1
2501.T,Japan,Strong,8.991231199177154,9.577491641574186,1
API,United States,Strong,7.972398728553201,9.562845214297583,1
8341.T,Japan,Strong,8.989828603710604,9.557907845579075,1
WFG.TO,Canada,Strong,7.990466643251331,9.555390683838423,1
7811.T,Japan,Strong,8.994455251675364,9.547738693467336,1
6357.T,Japan,Strong,8.988808796035212,9.547069271758437,1
ITGR,United States,Strong,7.989592012124519,9.545194083103564,1
605007.SS,China,Strong,8.988316152814843,9.543734783055893,1
PLUG,United States,Strong,8.97166257011078,9.54356891627284,1
NRO,United States,Strong,8.993491574759958,9.53520218637703,1
005290.KQ,South Korea,Strong,8.983911863353335,9.523809523809524,1
7813.T,Japan,Strong,8.991253977700257,9.51815279701907,1
3038.TW,Taiwan,Strong,8.990991838027004,9.512198843607088,1
8630.T,Japan,Strong,8.990723497317703,9.506519227595312,1
MPB,United States,Strong,8.990930659585185,9.504709347046376,1
4193.T,Japan,Strong,8.986336021429768,9.50354609929078,1
