yf_symbol,market_name,quality_score,momentum_3m
HTD,United States,8.994665101599027,4.611978287102293
HST,United States,8.990910671428033,26.67233558037677
HTLD,United States,8.99067974967635,40.22850636516519
HTH,United States,8.99106307479359,8.611320565425256
HUBG,United States,8.989824935640804,23.47729085035003
HTO,United States,8.992790992943496,6.281510354911307
HUBB,United States,7.991112345559537,-1.150463375404772
HURA,United States,7.957793018835577,73.04965354482358
HVIIU,United States,8.99261704913217,1.892154860112124
HVII,United States,8.998123381697196,1.0627985760675485
HUM,United States,8.988705606986382,123.632706266778
HVMCU,United States,7.997652104904679,1.3766012022860423
HURC,United States,8.988933936551497,47.00461185360075
HVT,United States,8.98894739748356,21.60565145438508
HUT,United States,8.968355485019224,101.91228051813276
HWBK,United States,8.990693381129603,14.9598824756739
HWC,United States,8.990102158009655,16.897138086993277
HWM,United States,8.990348923026765,16.266599799687736
HXL,United States,8.990162220965471,25.620744587578148
HYLN,United States,8.972876954363954,151.16279650018166
HYI,United States,7.996623471880811,2.5148000828935486
HVT-A,United States,8.985831760981563,27.935355208963152
HYPR,United States,8.970854926042291,15.044244053276216
IAC,United States,8.987951915266978,15.238100942490464
IART,United States,8.985838416472696,89.40188607364267
IAE,United States,8.994522749765324,22.826614695409635
IBAC,United States,8.99884031986056,0.55969649671485
HZO,United States,8.984166772168628,26.904672231931347
IBCP,United States,8.991174201130454,8.130822263595482
IAUX,United States,7.97967204403022,-10.24096147608105
IBTA,United States,7.978218652484739,10.98284100329516
IBRX,United States,8.965924519035788,29.315059366224645
IBKR,United States,8.989588160414534,34.96089497964618
IBM,United States,7.991770347082483,17.52532582121937
IBOC,United States,8.991516645954148,11.996466409216335
ICU,United States,7.960671458900732,14.15313553626203
ICLR,United States,7.986349183302685,51.554421454185686
ICCC,United States,8.984224887414403,59.782606683613146
ICR-PA,United States,8.99173950371815,8.737417287450558
ICHR,United States,8.979559959814221,104.11472028446288
ICUI,United States,8.987645171166726,25.67513120504714
IDE,United States,8.994842033642296,13.235727743779046
IDYA,United States,8.982160116839538,14.996944397353015
IDA,United States,8.994225169226183,7.77240956922485
IDT,United States,7.987681868905986,21.507804388897537
IFRX,United States,8.967209337700426,145.61403600499608
IFBD,United States,8.957686687455746,22.470709617726666
IESC,United States,8.983654462145811,35.5440414507772
IEX,United States,8.992769504896934,17.928019717770635
IEP,United States,7.987693938900115,-0.1199346490359048
IFF,United States,8.990411521581951,16.351307105798078
IFS,United States,8.990186997493161,20.46304787080984
IGA,United States,8.99582157786592,7.07579262062347
IGD,United States,8.995631817063096,12.307329050771411
IGI,United States,8.996473070781436,0.4614689146803149
IHD,United States,8.994569345049083,17.181947941435915
IHRT,United States,8.974397439645687,39.04761847094525
IGIC,United States,8.990638935504357,9.924048909655124
IHS,United States,7.983849843431485,-0.8443871549617236
IKT,United States,7.971635953228006,10.555559014096763
IGR,United States,8.992490717186175,8.412822260383223
IIPR-PA,United States,8.994042087980754,15.69233023237564
IHG,United States,8.991986310882567,28.034267764854505
IIPR,United States,8.98747813519126,30.09745103069063
IIM,United States,8.99625396001343,9.403852930479944
ILMN,United States,8.98622257059193,48.12372173349095
ILPT,United States,8.982777923347557,66.13526188628369
