yf_symbol,market_name,quality_score,momentum_3m
1433.T,Japan,6.9896881019972525,-4.340567612687813
1762.T,Japan,6.993094346158243,-3.054448871181939
1801.T,Japan,6.990018392972612,-8.23676792984654
2009.T,Japan,6.993626966334357,-2.6220614828209765
2160.T,Japan,6.980946680958096,-7.056910569105692
2181.T,Japan,6.990399759991156,9.00514591544393
2445.T,Japan,6.990205871443437,-1.2315270935960592
2438.T,Japan,6.986247643199051,-1.5824050849702649
2462.T,Japan,6.991543814651376,-3.5297659318997483
2533.T,Japan,6.990578716290277,13.990825688073391
2683.T,Japan,6.996693571675356,-0.3980099502487562
3021.T,Japan,6.986515701133163,-13.71607149799484
3082.T,Japan,6.990375892178685,-1.116730417087325
3148.T,Japan,6.9937834499243525,-0.5704390419249205
3113.T,Japan,6.988228359194395,-13.636363636363637
3153.T,Japan,6.991031479706461,-4.534686971235194
3358.T,Japan,6.980589235382801,-9.345794392523365
3375.T,Japan,6.991184808915193,-0.3314917127071823
3494.T,Japan,5.981673346130905,6.179775280898876
3529.T,Japan,6.989573513838272,17.97872340425532
3548.T,Japan,6.994676778639921,-2.368421052631579
3558.T,Japan,5.983128439117539,5.496688741721854
3652.T,Japan,5.980732811398163,18.80552813425469
3773.T,Japan,6.986483970106768,-1.0610079575596816
3851.T,Japan,6.991318645831158,-1.5312131919905771
3923.T,Japan,6.984219458958023,35.76158940397351
3994.T,Japan,6.982258790012474,26.759776536312852
4112.T,Japan,6.988420768889003,-14.12911084043849
4431.T,Japan,6.983179879102786,33.6326176809198
4475.T,Japan,6.980027103649573,33.04904051172708
4443.T,Japan,6.982924185911257,44.18918232800733
4471.T,Japan,6.993449212335072,-1.3039117352056169
4543.T,Japan,6.990893644979604,4.295612009237875
4572.T,Japan,6.980685730265456,-12.694300518134716
4886.T,Japan,6.990306604337972,-8.39080459770115
